harvest,year,season,date,numb_yrs_grow,location,wall,point,spp,origin,basal,height
sta_rd,2020,2020,2021.06.11,3,p,protected,961,wa,s,0.2,31.5
sta_rd,2020,2020,2021.06.11,3,p,protected,961,wa,s,0.25,24.5
sta_rd,2020,2020,2021.06.16,3,p,protected,963,wa,s,0.15,11
sta_rd,2020,2020,2021.06.16,3,p,protected,964,wa,s,0.2,21.5
sta_rd,2020,2020,2021.06.16,3,p,protected,964,wa,s,0.25,30.5
sta_rd,2020,2020,2021.06.16,3,p,protected,964,wa,s,0.2,24.5
sta_rd,2020,2020,2021.06.16,3,p,protected,965,wa,s,0.2,16
sta_rd,2020,2020,2021.06.16,3,p,protected,966,wa,s,0.11,19
sta_rd,2020,2020,2021.06.16,3,p,protected,967,wa,s,0.2,24
sta_rd,2020,2020,2021.06.16,3,p,protected,967,wa,s,0.2,16
sta_rd,2020,2020,2021.06.16,3,p,protected,968,wa,s,0.35,44
sta_rd,2020,2020,2021.06.16,3,p,protected,968,wa,s,0.2,23
sta_rd,2020,2020,2021.06.16,3,p,protected,968,wa,s,0.2,28
sta_rd,2020,2020,2021.06.16,3,p,protected,968,wa,s,0.25,33
sta_rd,2020,2020,2021.06.17,3,p,protected,969,wa,s,0.11,13
sta_rd,2020,2020,2021.06.17,3,p,protected,969,wa,s,0.18,12
sta_rd,2020,2020,2021.06.17,3,p,protected,970,wa,s,0.3,18
sta_rd,2020,2020,2021.06.17,3,p,protected,970,wa,s,0.2,17
sta_rd,2020,2020,2021.06.17,3,p,protected,970,wa,s,0.25,17
sta_rd,2020,2020,2021.06.17,3,p,protected,971,wa,s,0.2,30
sta_rd,2020,2020,2021.06.17,3,p,protected,971,wa,s,0.25,27
sta_rd,2020,2020,2021.06.17,3,p,protected,972,wa,s,0.18,15
sta_rd,2020,2020,2021.06.17,3,p,protected,973,wa,s,0.2,25
sta_rd,2020,2020,2021.06.17,3,p,protected,973,wa,s,0.2,16
sta_rd,2020,2020,2021.06.16,3,p,protected,974,wa,s,0.18,18
sta_rd,2020,2020,2021.06.16,3,p,protected,974,wa,s,0.2,14
sta_rd,2020,2020,2021.06.16,3,p,protected,975,wa,s,0.25,19
sta_rd,2020,2020,2021.06.23,3,c,control,384,wa,s,0.4,44
sta_rd,2020,2020,2021.06.23,3,c,control,384,wa,s,0.2,19
sta_rd,2020,2020,2021.06.23,3,c,control,384,wa,s,0.3,25
sta_rd,2020,2020,2021.06.23,3,c,control,384,wa,s,0.3,32
sta_rd,2020,2020,2021.06.23,3,c,control,384,wa,s,0.4,44
sta_rd,2020,2020,2021.06.23,3,c,control,385,wa,s,0.2,16
sta_rd,2020,2020,2021.06.23,3,c,control,385,wa,s,0.2,26
sta_rd,2020,2020,2021.06.23,3,c,control,385,wa,s,0.25,31
sta_rd,2020,2020,2021.06.23,3,c,control,385,wa,s,0.5,27
sta_rd,2020,2020,2021.06.24,3,c,control,394,wa,s,0.3,23.5
sta_rd,2020,2020,2021.06.24,3,c,control,394,wa,s,0.25,16.5
sta_rd,2020,2020,2021.06.24,3,c,control,394,wa,s,0.3,24
sta_rd,2020,2020,2021.06.24,3,c,control,394,wa,s,0.15,7.5
sta_rd,2020,2020,2021.06.24,3,c,control,395,wa,s,0.3,36.5
sta_rd,2020,2020,2021.06.24,3,c,control,395,wa,s,0.2,21
sta_rd,2020,2020,2021.06.24,3,c,control,395,wa,s,0.4,36.5
sta_rd,2020,2020,2021.06.24,3,c,control,395,wa,s,0.65,53
sta_rd,2020,2020,2021.06.24,3,c,control,396,wa,s,0.25,26
sta_rd,2020,2020,2021.06.24,3,c,control,396,wa,s,0.6,68
sta_rd,2020,2020,2021.06.24,3,c,control,399,wa,s,0.25,26
sta_rd,2020,2020,2021.06.24,3,c,control,400,wa,s,0.3,49
sta_rd,2020,2020,2021.06.24,3,c,control,703,wa,s,0.4,46
sta_rd,2020,2020,2021.06.24,3,c,control,703,wa,s,0.2,31
sta_rd,2020,2020,2021.06.24,3,c,control,703,wa,s,0.2,30
sta_rd,2020,2020,2021.06.24,3,c,control,704,wa,s,0.5,55
sta_rd,2020,2020,2021.06.24,3,c,control,704,wa,s,0.2,31
sta_rd,2020,2020,2021.06.24,3,c,control,704,wa,s,0.2,27.5
sta_rd,2020,2020,2021.06.24,3,c,control,707,wa,s,0.2,23
sta_rd,2020,2020,2021.06.24,3,c,control,707,wa,s,0.2,30
sta_rd,2020,2020,2021.06.24,3,c,control,707,wa,s,0.18,15
sta_rd,2020,2020,2021.06.24,3,c,control,708,wa,s,0.15,13
sta_rd,2020,2020,2021.06.24,3,c,control,708,wa,s,0.2,18
sta_rd,2020,2020,2021.06.24,3,c,control,708,wa,s,0.25,20.5
sta_rd,2020,2020,2021.06.25,3,c,control,710,wa,s,0.2,24
sta_rd,2020,2020,2021.06.25,3,c,control,710,wa,s,0.2,18
sta_rd,2020,2020,2021.06.25,3,c,control,710,wa,s,0.25,27
sta_rd,2020,2020,2021.06.25,3,c,control,710,wa,s,0.2,23
sta_rd,2020,2020,2021.06.25,3,c,control,712,wa,s,0.12,13
sta_rd,2020,2020,2021.06.25,3,c,control,712,wa,s,0.15,14
sta_rd,2020,2020,2021.06.25,3,c,control,712,wa,s,0.4,36
sta_rd,2020,2020,2021.06.25,3,c,control,713,wa,s,0.2,18
sta_rd,2020,2020,2021.06.25,3,c,control,713,wa,s,0.3,35
sta_rd,2020,2020,2021.06.23,3,c,control,946,wa,s,0.2,23
sta_rd,2020,2020,2021.06.23,3,c,control,946,wa,s,0.25,44
sta_rd,2020,2020,2021.06.23,3,c,control,946,wa,s,0.25,37
sta_rd,2020,2020,2021.06.23,3,c,control,946,wa,s,0.25,32
sta_rd,2020,2020,2021.06.23,3,c,control,947,wa,s,0.35,53
sta_rd,2020,2020,2021.06.23,3,c,control,947,wa,s,0.25,31
sta_rd,2020,2020,2021.06.23,3,c,control,947,wa,s,0.2,23.5
sta_rd,2020,2020,2021.06.23,3,c,control,947,wa,s,0.4,48
sta_rd,2020,2020,2021.06.23,3,c,control,948,wa,s,0.3,40.5
sta_rd,2020,2020,2021.06.23,3,c,control,949,wa,s,0.25,34
sta_rd,2020,2020,2021.06.23,3,c,control,949,wa,s,0.2,17
sta_rd,2020,2020,2021.06.23,3,c,control,949,wa,s,0.2,26.5
sta_rd,2020,2020,2021.06.10,3,i,protected,361,eh,t,0.4,54.5
sta_rd,2020,2020,2021.06.10,3,i,protected,367,eh,s,0.35,43
sta_rd,2020,2020,2021.06.10,3,i,protected,367,eh,s,0.25,31
sta_rd,2020,2020,2021.06.17,3,p,protected,971,eh,s,0.25,19
sta_rd,2020,2020,2021.06.17,3,p,protected,973,eh,s,0.2,27
sta_rd,2020,2020,2021.06.16,3,p,protected,974,eh,s,0.4,44
sta_rd,2020,2020,2021.06.23,3,c,control,385,eh,s,0.65,50
sta_rd,2020,2020,2021.06.24,3,c,control,395,eh,s,0.6,59
sta_rd,2020,2020,2021.06.24,3,c,control,396,eh,s,0.5,77
sta_rd,2020,2020,2021.06.24,3,c,control,706,eh,t,1,83
sta_rd,2020,2020,2021.06.24,3,c,control,707,eh,t,0.6,79
sta_rd,2020,2020,2021.06.24,3,c,control,709,eh,s,0.45,46
sta_rd,2020,2020,2021.06.20,3,i,protected,378,bc,s,0.2,31
sta_rd,2020,2020,2021.06.16,3,i,protected,350,ro,s,0.15,9
sta_rd,2020,2020,2021.06.11,3,i,protected,364,ro,s,0.15,10.5
sta_rd,2020,2020,2021.06.17,3,i,protected,371,ro,s,0.15,6
sta_rd,2020,2020,2021.06.10,3,p,protected,954,ro,s,0.25,26.5
sta_rd,2020,2020,2021.06.10,3,p,protected,954,ro,s,0.25,19
sta_rd,2020,2020,2021.06.10,3,p,protected,955,ro,s,0.15,15
sta_rd,2020,2020,2021.06.10,3,p,protected,955,ba,s,0.5,42
sta_rd,2020,2020,2021.06.10,3,p,protected,956,ba,s,0.2,17
sta_rd,2020,2020,2021.06.24,3,c,control,396,ba,s,0.3,21
sta_rd,2020,2020,2021.06.24,3,c,control,701,ba,s,0.2,4
campridge,2020,2020,2021.06.29,1,i,protected,441,wp,s,0.6,13.5
campridge,2020,2020,2021.06.29,1,i,protected,441,wp,s,0.5,11.5
campridge,2020,2020,2021.06.29,1,i,protected,442,wp,s,1,35
campridge,2020,2020,2021.06.29,1,p,protected,447,wp,s,0.3,14
campridge,2020,2020,2021.04.12,1,i,protected,454,wp,s,0.2,10.5
campridge,2020,2020,2021.04.12,1,i,protected,454,wp,s,0.15,11
campridge,2020,2020,2021.04.12,1,i,protected,455,wp,s,0.2,13
campridge,2020,2020,2021.04.12,1,i,protected,455,wp,s,0.25,14
campridge,2020,2020,2021.05.04,1,i,protected,93,wp,s,0.25,13
campridge,2020,2020,2021.06.25,1,i,protected,249,rm,s,0.15,8.5
campridge,2020,2020,2021.06.25,1,i,protected,250,rm,s,0.15,6
campridge,2020,2020,2021.06.25,1,i,protected,250,rm,s,0.11,4.5
campridge,2020,2020,2021.06.25,1,i,protected,251,rm,s,0.12,3.5
campridge,2020,2020,2021.06.25,1,i,protected,251,rm,s,0.12,4.5
campridge,2020,2020,2021.06.25,1,i,protected,255,rm,s,0.12,6.5
campridge,2020,2020,2021.06.25,1,i,protected,255,rm,s,0.11,7
campridge,2020,2020,2021.06.25,1,i,protected,255,rm,s,0.12,10
campridge,2020,2020,2021.06.25,1,i,protected,255,rm,s,0.12,12
campridge,2020,2020,2021.06.25,1,i,protected,256,rm,s,0.12,8
campridge,2020,2020,2021.06.25,1,i,protected,256,rm,s,0.11,3
campridge,2020,2020,2021.06.29,1,i,protected,441,rm,s,0.18,13
campridge,2020,2020,2021.06.29,1,i,protected,442,rm,s,0.15,11
campridge,2020,2020,2021.06.29,1,i,protected,442,rm,s,0.2,14
campridge,2020,2020,2021.06.29,1,i,protected,442,rm,s,0.25,24.5
campridge,2020,2020,2021.05.04,1,i,protected,451,rm,s,0.2,26
campridge,2020,2020,2021.05.04,1,i,protected,451,rm,s,0.5,25
campridge,2020,2020,2021.05.04,1,i,protected,451,rm,s,0.2,24.5
campridge,2020,2020,2021.05.04,1,i,protected,452,rm,s,0.2,18.5
campridge,2020,2020,2021.05.04,1,i,protected,452,rm,s,0.15,16
campridge,2020,2020,2021.05.04,1,i,protected,453,rm,s,0.2,21
campridge,2020,2020,2021.05.04,1,i,protected,453,rm,s,0.2,17
campridge,2020,2020,2021.05.04,1,i,protected,453,rm,t,0.15,20
campridge,2020,2020,2021.05.04,1,i,protected,456,rm,s,0.2,18.5
campridge,2020,2020,2021.05.04,1,i,protected,456,rm,s,0.25,38
campridge,2020,2020,2021.05.04,1,i,protected,457,rm,s,0.15,20.5
campridge,2020,2020,2021.05.04,1,i,protected,457,rm,s,0.15,12.5
campridge,2020,2020,2021.05.04,1,i,protected,457,rm,t,0.4,33
campridge,2020,2020,2021.05.04,1,i,protected,458,rm,s,0.2,18
campridge,2020,2020,2021.05.04,1,i,protected,458,rm,s,0.15,16.5
campridge,2020,2020,2021.05.17,1,p,protected,459,rm,s,0.15,13.5
campridge,2020,2020,2021.05.17,1,p,protected,459,rm,s,0.25,31
campridge,2020,2020,2021.05.17,1,p,protected,459,rm,s,0.15,19.5
campridge,2020,2020,2021.05.17,1,p,protected,460,rm,s,0.12,18
campridge,2020,2020,2021.05.17,1,p,protected,461,rm,s,0.2,20
campridge,2020,2020,2021.05.17,1,p,protected,461,rm,s,0.2,21
campridge,2020,2020,2021.05.17,1,p,protected,461,rm,s,0.12,14
campridge,2020,2020,2021.05.17,1,p,protected,461,rm,s,0.2,23.5
campridge,2020,2020,2021.05.17,1,p,protected,462,rm,s,0.12,11
campridge,2020,2020,2021.05.17,1,p,protected,462,rm,s,0.15,14
campridge,2020,2020,2021.05.17,1,p,protected,462,rm,s,0.12,12
campridge,2020,2020,2021.05.17,1,p,protected,463,rm,s,0.15,13
campridge,2020,2020,2021.05.17,1,p,protected,463,rm,s,0.12,10.5
campridge,2020,2020,2021.05.17,1,p,protected,463,rm,s,0.12,8
campridge,2020,2020,2021.05.17,1,p,protected,464,rm,s,0.12,12
campridge,2020,2020,2021.05.17,1,p,protected,464,rm,s,0.12,15
campridge,2020,2020,2021.05.17,1,p,protected,464,rm,s,0.11,12.5
campridge,2020,2020,2021.05.17,1,p,protected,464,rm,s,0.15,19
campridge,2020,2020,2021.05.17,1,p,protected,465,rm,s,0.12,13
campridge,2020,2020,2021.05.17,1,p,protected,466,rm,s,0.15,20
campridge,2020,2020,2021.04.12,1,i,protected,467,rm,t,0.5,40
campridge,2020,2020,2021.04.12,1,i,protected,467,rm,t,0.5,52
campridge,2020,2020,2021.04.12,1,i,protected,468,rm,t,0.6,45.5
campridge,2020,2020,2021.04.12,1,i,protected,469,rm,t,0.5,68
campridge,2020,2020,2021.04.12,1,i,protected,470,rm,t,0.4,52
campridge,2020,2020,2021.04.12,1,i,protected,470,rm,t,0.25,29
campridge,2020,2020,2021.04.12,1,i,protected,472,rm,t,0.25,35
campridge,2020,2020,2021.04.12,1,i,protected,473,rm,t,0.6,45.5
campridge,2020,2020,2021.04.12,1,i,protected,474,rm,t,0.25,16.5
campridge,2020,2020,2021.05.17,1,i,protected,475,rm,s,0.11,9
campridge,2020,2020,2021.05.17,1,i,protected,476,rm,s,0.13,9
campridge,2020,2020,2021.05.17,1,i,protected,476,rm,s,0.11,5.5
campridge,2020,2020,2021.05.17,1,i,protected,476,rm,s,0.11,7
campridge,2020,2020,2021.05.17,1,i,protected,477,rm,s,0.1,4
campridge,2020,2020,2021.05.17,1,i,protected,477,rm,s,0.1,3
campridge,2020,2020,2021.05.17,1,i,protected,478,rm,s,0.1,3.5
campridge,2020,2020,2021.05.17,1,i,protected,479,rm,s,0.11,7
campridge,2020,2020,2021.05.17,1,i,protected,480,rm,s,0.11,5
campridge,2020,2020,2021.05.17,1,i,protected,481,rm,s,0.1,5
campridge,2020,2020,2021.05.17,1,i,protected,482,rm,s,0.12,3
campridge,2020,2020,2021.05.17,1,i,protected,483,rm,s,0.13,4.5
campridge,2020,2020,2021.05.17,1,i,protected,484,rm,s,0.11,5.5
campridge,2020,2020,2021.05.17,1,i,protected,485,rm,s,0.1,3.5
campridge,2020,2020,2021.05.17,1,i,protected,485,rm,s,0.15,7
campridge,2020,2020,2021.05.17,1,i,protected,487,rm,s,0.15,8
campridge,2020,2020,2021.05.17,1,i,protected,489,rm,s,0.1,4
campridge,2020,2020,2021.06.28,1,i,protected,490,rm,s,0.18,19
campridge,2020,2020,2021.06.28,1,i,protected,491,rm,s,0.11,6.5
campridge,2020,2020,2021.06.28,1,i,protected,491,rm,s,0.12,7
campridge,2020,2020,2021.06.28,1,i,protected,491,rm,s,0.15,11
campridge,2020,2020,2021.06.28,1,i,protected,492,rm,s,0.18,8.5
campridge,2020,2020,2021.06.28,1,i,protected,493,rm,s,0.1,3.5
campridge,2020,2020,2021.06.28,1,i,protected,494,rm,s,0.12,8.5
campridge,2020,2020,2021.06.28,1,i,protected,494,rm,s,0.15,7.5
campridge,2020,2020,2021.06.28,1,i,protected,494,rm,s,0.12,8
campridge,2020,2020,2021.06.28,1,i,protected,495,rm,s,0.11,9
campridge,2020,2020,2021.06.28,1,i,protected,495,rm,s,0.11,7
campridge,2020,2020,2021.06.28,1,i,protected,498,rm,s,0.11,7
campridge,2020,2020,2021.06.28,1,i,protected,499,rm,s,0.12,8.5
campridge,2020,2020,2021.06.28,1,i,protected,76,rm,s,0.12,5
campridge,2020,2020,2021.06.28,1,i,protected,77,rm,s,0.12,6
campridge,2020,2020,2021.06.28,1,i,protected,77,rm,s,0.2,12
campridge,2020,2020,2021.06.28,1,i,protected,79,rm,s,0.2,14.5
campridge,2020,2020,2021.06.29,1,i,protected,80,rm,s,0.15,11
campridge,2020,2020,2021.06.29,1,i,protected,80,rm,s,0.15,11.5
campridge,2020,2020,2021.06.29,1,i,protected,81,rm,s,0.15,13
campridge,2020,2020,2021.06.29,1,i,protected,82,rm,s,0.15,15
campridge,2020,2020,2021.06.29,1,i,protected,83,rm,s,0.15,10
campridge,2020,2020,2021.06.29,1,i,protected,84,rm,s,0.12,4.5
campridge,2020,2020,2021.06.29,1,i,protected,84,rm,s,0.12,8
campridge,2020,2020,2021.05.10,1,p,protected,86,rm,s,0.15,9
campridge,2020,2020,2021.05.10,1,i,protected,87,rm,s,0.2,14
campridge,2020,2020,2021.05.10,1,i,protected,90,rm,s,0.15,8.5
campridge,2020,2020,2021.05.10,1,i,protected,90,rm,s,0.12,12.5
campridge,2020,2020,2021.05.04,1,i,protected,93,rm,t,0.25,35
campridge,2020,2020,2021.05.04,1,i,protected,94,rm,t,0.9,86
campridge,2020,2020,2021.05.04,1,i,protected,95,rm,t,0.6,53.5
campridge,2020,2020,2021.05.04,1,i,protected,96,rm,s,0.1,9
campridge,2020,2020,2021.05.04,1,i,protected,96,rm,t,0.6,63.5
campridge,2020,2020,2021.06.25,1,i,protected,248,sm,s,0.1,3.5
campridge,2020,2020,2021.06.25,1,i,protected,249,sm,s,0.12,4
campridge,2020,2020,2021.06.25,1,i,protected,251,sm,s,0.11,2.5
campridge,2020,2020,2021.06.29,1,i,protected,441,sm,s,0.12,8.5
campridge,2020,2020,2021.05.17,1,p,protected,460,sm,s,0.11,13
campridge,2020,2020,2021.04.12,1,i,protected,467,sm,t,0.2,13
campridge,2020,2020,2021.04.12,1,i,protected,467,sm,t,0.2,9.5
campridge,2020,2020,2021.06.28,1,i,protected,490,sm,s,0.12,5
campridge,2020,2020,2021.06.28,1,i,protected,493,sm,s,0.11,4.5
campridge,2020,2020,2021.06.28,1,i,protected,77,sm,s,0.12,4
campridge,2020,2020,2021.06.29,1,i,protected,82,sm,s,0.15,5
campridge,2020,2020,2021.06.29,1,i,protected,82,sm,s,0.11,7
campridge,2020,2020,2021.06.29,1,i,protected,83,sm,s,0.15,7.5
campridge,2020,2020,2021.06.29,1,i,protected,83,sm,s,0.15,10
campridge,2020,2020,2021.06.29,1,i,protected,84,sm,s,0.11,4.5
campridge,2020,2020,2021.05.10,1,i,protected,90,sm,s,0.2,10.5
campridge,2020,2020,2021.05.17,1,p,protected,460,yb,s,0.25,44
campridge,2020,2020,2021.05.17,1,p,protected,461,yb,s,0.3,57.5
campridge,2020,2020,2021.05.17,1,p,protected,461,yb,s,0.3,41
campridge,2020,2020,2021.05.17,1,p,protected,462,yb,s,0.25,21
campridge,2020,2020,2021.05.17,1,p,protected,462,yb,s,0.3,32
campridge,2020,2020,2021.05.17,1,p,protected,464,yb,s,0.15,26.5
campridge,2020,2020,2021.05.17,1,p,protected,465,yb,s,0.4,44.5
campridge,2020,2020,2021.05.17,1,p,protected,466,yb,s,0.2,42
campridge,2020,2020,2021.05.17,1,p,protected,466,yb,s,0.3,50.5
campridge,2020,2020,2021.05.17,1,i,protected,487,yb,s,0.15,10
campridge,2020,2020,2021.06.25,1,i,protected,248,sb,s,0.15,19.5
campridge,2020,2020,2021.05.04,1,i,protected,443,sb,t,0.6,57
campridge,2020,2020,2021.05.04,1,i,protected,443,sb,s,0.3,38.5
campridge,2020,2020,2021.06.29,1,i,protected,444,sb,s,0.4,49
campridge,2020,2020,2021.05.04,1,i,protected,453,sb,s,0.6,65
campridge,2020,2020,2021.05.04,1,i,protected,453,sb,s,0.5,67
campridge,2020,2020,2021.04.12,1,i,protected,454,sb,s,0.9,93
campridge,2020,2020,2021.04.12,1,i,protected,455,sb,s,0.6,70
campridge,2020,2020,2021.04.12,1,i,protected,455,sb,s,1,117
campridge,2020,2020,2021.05.04,1,i,protected,458,sb,s,0.5,67
campridge,2020,2020,2021.05.17,1,p,protected,460,sb,s,0.4,51
campridge,2020,2020,2021.05.17,1,p,protected,466,sb,s,0.25,35.5
campridge,2020,2020,2021.05.17,1,i,protected,475,sb,s,0.2,31
campridge,2020,2020,2021.05.17,1,i,protected,479,sb,s,0.15,13.5
campridge,2020,2020,2021.06.28,1,i,protected,499,sb,s,0.15,22
campridge,2020,2020,2021.06.28,1,i,protected,499,sb,s,0.2,18.5
campridge,2020,2020,2021.06.28,1,i,protected,500,sb,s,0.2,31.5
campridge,2020,2020,2021.06.28,1,i,protected,76,sb,s,0.11,13
campridge,2020,2020,2021.06.28,1,i,protected,76,sb,s,0.2,23
campridge,2020,2020,2021.06.28,1,i,protected,79,sb,s,0.18,12
campridge,2020,2020,2021.05.10,1,p,protected,86,sb,s,0.5,40
campridge,2020,2020,2021.05.04,1,i,protected,92,sb,s,0.5,62
campridge,2020,2020,2021.05.04,1,i,protected,94,sb,s,0.5,50
campridge,2020,2020,2021.05.04,1,i,protected,95,sb,s,0.2,54
campridge,2020,2020,2021.05.04,1,i,protected,95,sb,s,0.25,58.5
campridge,2020,2020,2021.05.04,1,i,protected,96,sb,s,0.25,46
campridge,2020,2020,2021.06.28,1,i,protected,498,sh,s,0.18,6
campridge,2020,2020,2021.06.28,1,i,protected,78,sh,s,0.15,5
campridge,2020,2020,2021.06.29,1,i,protected,80,sh,s,0.18,8
campridge,2020,2020,2021.06.29,1,i,protected,81,sh,s,0.2,7.5
campridge,2020,2020,2021.06.29,1,i,protected,81,sh,s,0.25,10
campridge,2020,2020,2021.06.29,1,i,protected,82,sh,s,0.35,12
campridge,2020,2020,2021.05.04,1,i,protected,100,ab,t,0.2,9
campridge,2020,2020,2021.05.04,1,i,protected,100,ab,t,0.5,4
campridge,2020,2020,2021.05.04,1,i,protected,100,ab,r,0.2,13
campridge,2020,2020,2021.05.04,1,i,protected,100,ab,t,0.2,10
campridge,2020,2020,2021.06.25,1,i,protected,247,ab,t,0.3,27
campridge,2020,2020,2021.06.25,1,i,protected,247,ab,r,0.2,20
campridge,2020,2020,2021.06.25,1,i,protected,248,ab,r,0.5,16
campridge,2020,2020,2021.06.25,1,i,protected,249,ab,t,0.35,21
campridge,2020,2020,2021.06.25,1,i,protected,249,ab,t,0.18,9
campridge,2020,2020,2021.06.25,1,i,protected,252,ab,r,0.25,15
campridge,2020,2020,2021.06.25,1,i,protected,252,ab,r,0.3,12
campridge,2020,2020,2021.06.25,1,i,protected,252,ab,r,0.3,12
campridge,2020,2020,2021.06.25,1,i,protected,252,ab,t,0.2,9
campridge,2020,2020,2021.06.25,1,i,protected,253,ab,t,0.25,16
campridge,2020,2020,2021.06.25,1,i,protected,253,ab,t,0.35,20
campridge,2020,2020,2021.06.25,1,i,protected,253,ab,r,0.4,29
campridge,2020,2020,2021.06.25,1,i,protected,253,ab,r,0.5,34
campridge,2020,2020,2021.06.25,1,i,protected,254,ab,t,0.25,14
campridge,2020,2020,2021.06.25,1,i,protected,254,ab,t,0.25,11
campridge,2020,2020,2021.06.25,1,i,protected,254,ab,t,0.25,15
campridge,2020,2020,2021.06.25,1,i,protected,255,ab,t,0.25,17
campridge,2020,2020,2021.06.25,1,i,protected,256,ab,t,0.3,31
campridge,2020,2020,2021.06.25,1,i,protected,256,ab,r,0.7,26
campridge,2020,2020,2021.06.29,1,i,protected,444,ab,r,0.25,31
campridge,2020,2020,2021.06.29,1,i,protected,445,ab,t,0.5,45
campridge,2020,2020,2021.06.29,1,i,protected,446,ab,t,0.5,39
campridge,2020,2020,2021.06.29,1,p,protected,447,ab,r,0.4,26
campridge,2020,2020,2021.06.29,1,p,protected,447,ab,r,0.5,33
campridge,2020,2020,2021.06.29,1,p,protected,448,ab,r,0.3,19
campridge,2020,2020,2021.04.12,1,i,protected,454,ab,s,0.6,53.5
campridge,2020,2020,2021.04.12,1,i,protected,454,ab,r,1.2,82
campridge,2020,2020,2021.05.04,1,i,protected,456,ab,r,0.4,25
campridge,2020,2020,2021.05.04,1,i,protected,457,ab,t,0.4,19.5
campridge,2020,2020,2021.05.17,1,p,protected,460,ab,r,0.4,38
campridge,2020,2020,2021.05.17,1,p,protected,465,ab,r,0.25,35
campridge,2020,2020,2021.05.17,1,p,protected,465,ab,r,0.25,40
campridge,2020,2020,2021.04.12,1,i,protected,467,ab,r,0.12,9
campridge,2020,2020,2021.04.12,1,i,protected,467,ab,t,0.15,7.5
campridge,2020,2020,2021.04.12,1,i,protected,468,ab,r,0.5,22.5
campridge,2020,2020,2021.04.12,1,i,protected,468,ab,t,0.2,7
campridge,2020,2020,2021.04.12,1,i,protected,469,ab,t,0.2,9.5
campridge,2020,2020,2021.04.12,1,i,protected,470,ab,r,0.15,13
campridge,2020,2020,2021.04.12,1,i,protected,470,ab,t,0.15,8.5
campridge,2020,2020,2021.04.12,1,i,protected,470,ab,r,0.2,12
campridge,2020,2020,2021.04.12,1,i,protected,471,ab,r,0.4,23
campridge,2020,2020,2021.04.12,1,i,protected,471,ab,t,0.12,5.5
campridge,2020,2020,2021.04.12,1,i,protected,471,ab,t,0.11,7.5
campridge,2020,2020,2021.04.12,1,i,protected,471,ab,t,0.2,9
campridge,2020,2020,2021.04.12,1,i,protected,472,ab,r,17,17
campridge,2020,2020,2021.04.12,1,i,protected,472,ab,r,0.12,9.5
campridge,2020,2020,2021.04.12,1,i,protected,472,ab,t,0.1,4.5
campridge,2020,2020,2021.04.12,1,i,protected,473,ab,t,0.15,8.5
campridge,2020,2020,2021.04.12,1,i,protected,473,ab,t,0.25,9
campridge,2020,2020,2021.04.12,1,i,protected,473,ab,t,0.15,4
campridge,2020,2020,2021.04.12,1,i,protected,474,ab,r,0.2,10
campridge,2020,2020,2021.04.12,1,i,protected,474,ab,r,0.25,12
campridge,2020,2020,2021.04.12,1,i,protected,474,ab,t,0.5,17.5
campridge,2020,2020,2021.04.12,1,i,protected,474,ab,t,0.25,12
campridge,2020,2020,2021.05.17,1,i,protected,475,ab,t,0.25,16
campridge,2020,2020,2021.05.17,1,i,protected,475,ab,r,0.2,15.5
campridge,2020,2020,2021.05.17,1,i,protected,475,ab,r,0.25,11.5
campridge,2020,2020,2021.05.17,1,i,protected,476,ab,r,0.11,4
campridge,2020,2020,2021.05.17,1,i,protected,476,ab,t,0.15,5
campridge,2020,2020,2021.05.17,1,i,protected,476,ab,r,0.2,10.5
campridge,2020,2020,2021.05.17,1,i,protected,477,ab,t,0.11,6
campridge,2020,2020,2021.05.17,1,i,protected,477,ab,t,0.15,7.5
campridge,2020,2020,2021.05.17,1,i,protected,478,ab,r,0.11,5.5
campridge,2020,2020,2021.05.17,1,i,protected,478,ab,r,0.15,8.5
campridge,2020,2020,2021.05.17,1,i,protected,478,ab,t,0.2,9.5
campridge,2020,2020,2021.05.17,1,i,protected,478,ab,t,0.15,7
campridge,2020,2020,2021.05.17,1,i,protected,479,ab,t,0.15,8
campridge,2020,2020,2021.05.17,1,i,protected,479,ab,t,0.15,8
campridge,2020,2020,2021.05.17,1,i,protected,479,ab,r,0.2,9.5
campridge,2020,2020,2021.05.17,1,i,protected,480,ab,t,0.2,8
campridge,2020,2020,2021.05.17,1,i,protected,480,ab,t,0.15,2.5
campridge,2020,2020,2021.05.17,1,i,protected,480,ab,t,0.12,8
campridge,2020,2020,2021.05.17,1,i,protected,480,ab,r,0.12,5.5
campridge,2020,2020,2021.05.17,1,i,protected,481,ab,t,0.11,6
campridge,2020,2020,2021.05.17,1,i,protected,481,ab,t,0.13,5
campridge,2020,2020,2021.05.17,1,i,protected,481,ab,r,0.15,7
campridge,2020,2020,2021.05.17,1,i,protected,481,ab,r,0.15,7
campridge,2020,2020,2021.05.17,1,i,protected,482,ab,t,0.2,10
campridge,2020,2020,2021.05.17,1,i,protected,482,ab,r,0.2,15
campridge,2020,2020,2021.05.17,1,i,protected,482,ab,r,0.2,14
campridge,2020,2020,2021.05.17,1,i,protected,482,ab,s,1,79
campridge,2020,2020,2021.05.17,1,i,protected,482,ab,r,0.3,22
campridge,2020,2020,2021.05.17,1,i,protected,483,ab,r,0.25,20.5
campridge,2020,2020,2021.05.17,1,i,protected,483,ab,r,0.2,11
