harvest,year,season,date,numb_yrs_grow,location,wall,point,spp,origin,basal,height
gas_line,2021,2021,2022.06.03,4,i,protected,867,ba,s,0.7,59
gas_line,2021,2021,2022.05.25,4,i,protected,875,ba,s,1,65.5
recknagel,2021,2021,2022.06.30,2,p,protected,135,rm,s,0.12,14
recknagel,2021,2021,2022.06.30,2,p,protected,136,rm,s,0.25,22
recknagel,2021,2021,2022.06.30,2,p,protected,136,rm,s,0.15,14
recknagel,2021,2021,2022.06.30,2,p,protected,137,rm,s,0.2,11
recknagel,2021,2021,2022.06.30,2,p,protected,138,rm,s,0.15,24.5
recknagel,2021,2021,2022.06.30,2,p,protected,139,rm,s,0.11,18.5
recknagel,2021,2021,2022.06.30,2,p,protected,141,rm,s,0.15,20.5
recknagel,2021,2021,2022.06.30,2,p,protected,141,rm,s,0.2,21.5
recknagel,2021,2021,2022.06.30,2,p,protected,142,rm,s,0.25,19
recknagel,2021,2021,2022.07.14,2,p,protected,150,rm,s,0.15,20.5
recknagel,2021,2021,2022.07.11,2,i,protected,154,rm,s,0.25,27.5
recknagel,2021,2021,2022.07.11,2,i,protected,154,rm,s,0.25,21.5
recknagel,2021,2021,2022.07.11,2,i,protected,154,rm,s,0.2,16.5
recknagel,2021,2021,2022.07.11,2,i,protected,155,rm,s,0.25,26
recknagel,2021,2021,2022.07.11,2,i,protected,155,rm,s,0.15,25.5
recknagel,2021,2021,2022.07.11,2,i,protected,155,rm,s,0.25,34.5
recknagel,2021,2021,2022.07.11,2,i,protected,155,rm,s,0.35,36
recknagel,2021,2021,2022.07.11,2,i,protected,156,rm,s,0.4,47
recknagel,2021,2021,2022.07.11,2,i,protected,158,rm,s,0.2,14
recknagel,2021,2021,2022.07.12,2,i,protected,162,rm,s,0.5,30.5
recknagel,2021,2021,2022.07.12,2,i,protected,163,rm,s,0.3,26.5
recknagel,2021,2021,2022.07.14,2,i,protected,165,rm,s,0.25,31
recknagel,2021,2021,2022.07.14,2,i,protected,166,rm,s,0.15,16
recknagel,2021,2021,2022.07.14,2,i,protected,166,rm,s,0.2,18.5
recknagel,2021,2021,2022.07.14,2,i,protected,166,rm,s,0.25,32
recknagel,2021,2021,2022.07.12,2,i,protected,167,rm,s,0.12,12.5
recknagel,2021,2021,2022.07.12,2,i,protected,168,rm,s,0.2,25
recknagel,2021,2021,2022.07.12,2,i,protected,168,rm,s,0.35,32
recknagel,2021,2021,2022.07.12,2,i,protected,169,rm,s,0.15,17
recknagel,2021,2021,2022.07.12,2,i,protected,169,rm,s,0.15,18
recknagel,2021,2021,2022.07.12,2,i,protected,169,rm,s,0.4,43
recknagel,2021,2021,2022.07.11,2,i,protected,170,rm,s,0.25,21
recknagel,2021,2021,2022.07.11,2,i,protected,170,rm,s,0.6,40.5
recknagel,2021,2021,2022.07.11,2,i,protected,170,rm,s,0.6,50
recknagel,2021,2021,2022.06.30,2,i,protected,172,rm,s,0.15,16.5
recknagel,2021,2021,2022.06.30,2,i,protected,172,rm,s,0.6,53
recknagel,2021,2021,2022.06.30,2,i,protected,172,rm,s,0.75,47
recknagel,2021,2021,2022.01.13,2,c,control,428,rm,s,0.11,7.5
recknagel,2021,2021,2022.01.12,2,c,control,440,rm,s,0.1,10
recknagel,2021,2021,2022.07.11,2,i,protected,156,sm,s,0.2,20.5
recknagel,2021,2021,2022.01.12,2,c,control,417,sm,s,0.11,6.5
recknagel,2021,2021,2022.01.12,2,c,control,439,sm,s,0.11,12.25
recknagel,2021,2021,2022.07.11,2,p,protected,146,bh,s,0.25,24
recknagel,2021,2021,2022.07.11,2,i,protected,171,bh,s,0.2,25
recknagel,2021,2021,2022.01.05,2,c,control,415,bh,s,0.11,10
recknagel,2021,2021,2022.01.05,2,c,control,415,bh,s,0.11,8
recknagel,2021,2021,2022.01.13,2,c,control,419,bh,s,0.15,11
recknagel,2021,2021,2022.01.13,2,c,control,421,bh,s,0.1,8
recknagel,2021,2021,2022.01.13,2,c,control,424,bh,s,0.15,8
recknagel,2021,2021,2022.01.16,2,c,control,430,bh,s,0.2,19.5
recknagel,2021,2021,2022.01.12,2,c,control,436,bh,s,0.12,16
recknagel,2021,2021,2022.01.12,2,c,control,437,bh,s,0.25,17
recknagel,2021,2021,2022.01.12,2,c,control,437,bh,s,0.11,9
recknagel,2021,2021,2022.01.12,2,c,control,438,bh,s,0.12,9
recknagel,2021,2021,2022.01.12,2,c,control,439,bh,s,0.12,14
recknagel,2021,2021,2022.01.12,2,c,control,435,407,s,0.15,12.5
recknagel,2021,2021,2022.06.30,2,p,protected,135,ab,v,0.75,51
recknagel,2021,2021,2022.06.30,2,p,protected,136,ab,v,0.25,35
recknagel,2021,2021,2022.06.30,2,p,protected,137,ab,v,0.25,25
recknagel,2021,2021,2022.06.30,2,p,protected,137,ab,v,0.3,48
recknagel,2021,2021,2022.06.30,2,p,protected,143,ab,v,0.15,18.5
recknagel,2021,2021,2022.06.30,2,p,protected,143,ab,v,0.2,16
recknagel,2021,2021,2022.06.30,2,p,protected,143,ab,v,0.5,25
recknagel,2021,2021,2022.06.30,2,p,protected,145,ab,v,0.25,25
recknagel,2021,2021,2022.06.30,2,p,protected,145,ab,v,0.25,25
recknagel,2021,2021,2022.07.11,2,p,protected,148,ab,v,0.25,24
recknagel,2021,2021,2022.07.11,2,p,protected,148,ab,v,0.3,20
recknagel,2021,2021,2022.07.11,2,p,protected,149,ab,v,0.65,33
recknagel,2021,2021,2022.07.11,2,p,protected,149,ab,v,0.3,22.5
recknagel,2021,2021,2022.07.14,2,p,protected,150,ab,v,0.5,43
recknagel,2021,2021,2022.07.14,2,p,protected,150,ab,v,0.35,24
recknagel,2021,2021,2022.07.11,2,i,protected,158,ab,v,0.2,29.5
recknagel,2021,2021,2022.07.11,2,i,protected,158,ab,v,0.2,20
recknagel,2021,2021,2022.07.12,2,i,protected,159,ab,v,0.2,17
recknagel,2021,2021,2022.07.12,2,i,protected,160,ab,v,0.25,25
recknagel,2021,2021,2022.07.12,2,i,protected,160,ab,v,0.3,23.5
recknagel,2021,2021,2022.07.12,2,i,protected,162,ab,v,0.75,29
recknagel,2021,2021,2022.07.12,2,i,protected,162,ab,v,0.85,57
recknagel,2021,2021,2022.07.11,2,i,protected,164,ab,v,0.2,20
recknagel,2021,2021,2022.07.11,2,i,protected,164,ab,v,0.2,14
recknagel,2021,2021,2022.07.11,2,i,protected,164,ab,v,0.4,23
recknagel,2021,2021,2022.07.12,2,i,protected,167,ab,v,0.65,24
recknagel,2021,2021,2022.07.11,2,i,protected,170,ab,v,0.15,21
recknagel,2021,2021,2022.07.11,2,i,protected,171,ab,v,0.5,23
recknagel,2021,2021,2022.01.05,2,c,control,409,ab,v,0.2,13.5
recknagel,2021,2021,2022.01.05,2,c,control,409,ab,v,0.25,12
recknagel,2021,2021,2022.01.05,2,c,control,409,ab,v,0.2,13
recknagel,2021,2021,2022.01.05,2,c,control,410,ab,v,0.4,30
recknagel,2021,2021,2022.01.05,2,c,control,410,ab,v,0.2,15
recknagel,2021,2021,2022.01.05,2,c,control,410,ab,v,0.2,16
recknagel,2021,2021,2022.01.05,2,c,control,410,ab,v,0.2,19
recknagel,2021,2021,2022.01.05,2,c,control,411,ab,v,0.2,12
recknagel,2021,2021,2022.01.05,2,c,control,411,ab,v,0.2,16.5
recknagel,2021,2021,2022.01.05,2,c,control,412,ab,v,0.2,19.5
recknagel,2021,2021,2022.01.05,2,c,control,412,ab,v,0.25,14
recknagel,2021,2021,2022.01.05,2,c,control,412,ab,v,0.25,13
recknagel,2021,2021,2022.01.05,2,c,control,413,ab,v,0.2,19.5
recknagel,2021,2021,2022.01.05,2,c,control,414,ab,v,0.3,21
recknagel,2021,2021,2022.01.05,2,c,control,414,ab,v,0.5,24
recknagel,2021,2021,2022.01.05,2,c,control,414,ab,v,0.2,17
recknagel,2021,2021,2022.01.05,2,c,control,415,ab,v,1.5,78
recknagel,2021,2021,2022.01.05,2,c,control,415,ab,v,0.5,27
recknagel,2021,2021,2022.01.05,2,c,control,416,ab,v,0.2,12
recknagel,2021,2021,2022.01.05,2,c,control,416,ab,v,0.2,12
recknagel,2021,2021,2022.01.05,2,c,control,416,ab,v,0.4,21
recknagel,2021,2021,2022.01.12,2,c,control,417,ab,v,0.3,17
recknagel,2021,2021,2022.01.12,2,c,control,418,ab,v,0.25,26.5
recknagel,2021,2021,2022.01.12,2,c,control,418,ab,v,0.2,24
recknagel,2021,2021,2022.01.12,2,c,control,418,ab,v,0.15,18.5
recknagel,2021,2021,2022.01.13,2,c,control,419,ab,v,0.4,24.5
recknagel,2021,2021,2022.01.13,2,c,control,421,ab,v,0.7,29
recknagel,2021,2021,2022.01.13,2,c,control,423,ab,v,0.2,13.5
recknagel,2021,2021,2022.01.13,2,c,control,423,ab,v,0.4,27.5
recknagel,2021,2021,2022.01.13,2,c,control,423,ab,v,0.3,40.5
recknagel,2021,2021,2022.01.13,2,c,control,423,ab,v,0.25,24.5
recknagel,2021,2021,2022.01.13,2,c,control,424,ab,v,0.25,20.5
recknagel,2021,2021,2022.01.13,2,c,control,424,ab,v,0.25,14.5
recknagel,2021,2021,2022.01.13,2,c,control,429,ab,v,0.25,31.5
recknagel,2021,2021,2022.01.13,2,c,control,429,ab,v,0.25,25.5
recknagel,2021,2021,2022.01.13,2,c,control,429,ab,v,0.18,16.5
recknagel,2021,2021,2022.01.13,2,c,control,429,ab,v,0.15,15
recknagel,2021,2021,2022.01.13,2,c,control,429,ab,v,0.2,16.5
recknagel,2021,2021,2022.01.16,2,c,control,431,ab,v,0.12,10
recknagel,2021,2021,2022.01.16,2,c,control,431,ab,v,0.12,9.5
recknagel,2021,2021,2022.01.16,2,c,control,431,ab,v,0.2,17
recknagel,2021,2021,2022.01.16,2,c,control,431,ab,v,0.2,15
recknagel,2021,2021,2022.01.16,2,c,control,432,ab,v,0.18,14
recknagel,2021,2021,2022.01.16,2,c,control,432,ab,v,0.25,19.5
recknagel,2021,2021,2022.01.16,2,c,control,432,ab,v,0.25,26
recknagel,2021,2021,2022.01.16,2,c,control,432,ab,v,0.25,19
recknagel,2021,2021,2022.01.12,2,c,control,433,ab,v,0.25,27.5
recknagel,2021,2021,2022.01.12,2,c,control,433,ab,v,0.6,64
recknagel,2021,2021,2022.01.12,2,c,control,433,ab,v,0.2,31
recknagel,2021,2021,2022.01.12,2,c,control,433,ab,v,0.25,41.5
recknagel,2021,2021,2022.01.12,2,c,control,434,ab,v,0.25,26.5
recknagel,2021,2021,2022.01.12,2,c,control,434,ab,v,0.5,32
recknagel,2021,2021,2022.01.12,2,c,control,434,ab,v,0.3,28
recknagel,2021,2021,2022.01.12,2,c,control,438,ab,v,0.15,12
recknagel,2021,2021,2022.01.12,2,c,control,438,ab,v,0.2,19
recknagel,2021,2021,2022.01.12,2,c,control,439,ab,v,0.12,14
recknagel,2021,2021,2022.06.30,2,p,protected,137,wa,s,0.2,20
recknagel,2021,2021,2022.06.30,2,p,protected,138,wa,s,0.5,48.5
recknagel,2021,2021,2022.06.30,2,p,protected,138,wa,s,0.65,59
recknagel,2021,2021,2022.06.30,2,p,protected,139,wa,s,0.5,33
recknagel,2021,2021,2022.06.30,2,p,protected,140,wa,s,0.25,14
recknagel,2021,2021,2022.06.30,2,p,protected,141,wa,s,0.35,21
recknagel,2021,2021,2022.06.30,2,p,protected,142,wa,s,0.25,15
recknagel,2021,2021,2022.06.30,2,p,protected,145,wa,s,0.2,27
recknagel,2021,2021,2022.06.30,2,p,protected,145,wa,s,0.5,49
recknagel,2021,2021,2022.07.11,2,p,protected,147,wa,s,0.25,28
recknagel,2021,2021,2022.07.11,2,p,protected,147,wa,s,0.5,26
recknagel,2021,2021,2022.07.14,2,p,protected,150,wa,s,0.3,32
recknagel,2021,2021,2022.07.14,2,p,protected,151,wa,s,0.5,32
recknagel,2021,2021,2022.07.14,2,p,protected,151,wa,s,0.25,25
recknagel,2021,2021,2022.06.30,2,p,protected,152,wa,s,0.25,32
recknagel,2021,2021,2022.07.11,2,i,protected,156,wa,s,0.6,55
recknagel,2021,2021,2022.07.12,2,i,protected,160,wa,s,0.5,22
recknagel,2021,2021,2022.07.12,2,i,protected,161,wa,s,0.5,28.5
recknagel,2021,2021,2022.07.12,2,i,protected,161,wa,s,0.25,17
recknagel,2021,2021,2022.07.12,2,i,protected,162,wa,s,0.4,30
recknagel,2021,2021,2022.07.12,2,i,protected,163,wa,s,0.65,41
recknagel,2021,2021,2022.07.14,2,i,protected,165,wa,s,0.25,24.5
recknagel,2021,2021,2022.07.14,2,i,protected,165,wa,s,0.3,31.5
recknagel,2021,2021,2022.07.14,2,i,protected,166,wa,s,0.3,24.5
recknagel,2021,2021,2022.07.12,2,i,protected,167,wa,s,0.5,38
recknagel,2021,2021,2022.07.12,2,i,protected,169,wa,s,0.5,33
recknagel,2021,2021,2022.07.12,2,i,protected,169,wa,s,0.65,42
recknagel,2021,2021,2022.06.30,2,i,protected,172,wa,s,0.3,24
recknagel,2021,2021,2022.01.05,2,c,control,409,wa,s,0.12,9.5
recknagel,2021,2021,2022.01.05,2,c,control,415,wa,s,0.2,15
recknagel,2021,2021,2022.01.05,2,c,control,415,wa,s,0.15,13
recknagel,2021,2021,2022.01.12,2,c,control,417,wa,s,0.2,11
recknagel,2021,2021,2022.01.13,2,c,control,420,wa,s,0.12,9
recknagel,2021,2021,2022.01.13,2,c,control,420,wa,s,0.15,6.5
recknagel,2021,2021,2022.01.13,2,c,control,420,wa,s,0.2,12
recknagel,2021,2021,2022.01.13,2,c,control,421,wa,s,0.12,6.5
recknagel,2021,2021,2022.01.13,2,c,control,421,wa,s,0.2,13.5
recknagel,2021,2021,2022.01.13,2,c,control,422,wa,s,0.12,15
recknagel,2021,2021,2022.01.13,2,c,control,422,wa,s,0.15,15
recknagel,2021,2021,2022.01.13,2,c,control,422,wa,s,0.12,13.5
recknagel,2021,2021,2022.01.13,2,c,control,426,wa,s,0.25,15.5
recknagel,2021,2021,2022.01.13,2,c,control,428,wa,s,0.2,9
recknagel,2021,2021,2022.01.13,2,c,control,428,wa,s,0.11,9
recknagel,2021,2021,2022.01.13,2,c,control,428,wa,s,0.12,6
recknagel,2021,2021,2022.01.12,2,c,control,433,wa,s,0.11,11
recknagel,2021,2021,2022.01.12,2,c,control,436,wa,s,0.11,10
recknagel,2021,2021,2022.01.12,2,c,control,439,wa,s,0.2,11
recknagel,2021,2021,2022.06.30,2,p,protected,135,eh,v,0.75,91.5
recknagel,2021,2021,2022.06.30,2,p,protected,135,eh,v,0.65,86
recknagel,2021,2021,2022.06.30,2,p,protected,136,eh,v,0.2,40
recknagel,2021,2021,2022.06.30,2,p,protected,141,eh,v,0.5,41
recknagel,2021,2021,2022.06.30,2,p,protected,141,eh,s,0.3,79
recknagel,2021,2021,2022.06.30,2,p,protected,143,eh,v,0.65,81
recknagel,2021,2021,2022.06.30,2,p,protected,144,eh,v,0.6,80
recknagel,2021,2021,2022.06.30,2,p,protected,144,eh,v,0.6,62
recknagel,2021,2021,2022.06.30,2,p,protected,144,eh,v,0.6,61
recknagel,2021,2021,2022.06.30,2,p,protected,145,eh,v,0.75,80
recknagel,2021,2021,2022.07.11,2,p,protected,146,eh,s,0.6,64
recknagel,2021,2021,2022.07.11,2,p,protected,146,eh,v,0.85,119
recknagel,2021,2021,2022.07.11,2,p,protected,148,eh,v,0.5,66.5
recknagel,2021,2021,2022.07.11,2,p,protected,149,eh,v,0.5,56
recknagel,2021,2021,2022.07.14,2,p,protected,151,eh,v,0.5,90.5
recknagel,2021,2021,2022.07.14,2,p,protected,151,eh,v,0.65,85
recknagel,2021,2021,2022.06.30,2,p,protected,152,eh,v,0.6,71
recknagel,2021,2021,2022.07.11,2,i,protected,153,eh,v,0.6,73
recknagel,2021,2021,2022.07.11,2,i,protected,153,eh,v,0.5,82
recknagel,2021,2021,2022.07.11,2,i,protected,153,eh,v,0.65,91
recknagel,2021,2021,2022.07.11,2,i,protected,154,eh,v,0.5,69
recknagel,2021,2021,2022.07.12,2,i,protected,159,eh,v,0.4,46.5
recknagel,2021,2021,2022.07.12,2,i,protected,159,eh,v,0.5,79
recknagel,2021,2021,2022.07.12,2,i,protected,162,eh,v,0.65,59
recknagel,2021,2021,2022.07.14,2,i,protected,165,eh,v,0.65,82
recknagel,2021,2021,2022.07.14,2,i,protected,166,eh,v,0.65,82
recknagel,2021,2021,2022.07.12,2,i,protected,168,eh,v,0.75,101
recknagel,2021,2021,2022.07.11,2,i,protected,170,eh,v,0.75,111
recknagel,2021,2021,2022.07.11,2,i,protected,171,eh,v,0.6,73
recknagel,2021,2021,2022.06.30,2,i,protected,172,eh,v,0.75,92
recknagel,2021,2021,2022.01.12,2,c,control,418,eh,s,0.12,13
recknagel,2021,2021,2022.01.13,2,c,control,419,eh,v,0.3,27.5
recknagel,2021,2021,2022.01.13,2,c,control,419,eh,s,0.12,28.5
recknagel,2021,2021,2022.01.13,2,c,control,419,eh,v,0.75,80
recknagel,2021,2021,2022.01.13,2,c,control,420,eh,s,0.2,19
recknagel,2021,2021,2022.01.13,2,c,control,422,eh,v,0.25,31
recknagel,2021,2021,2022.01.13,2,c,control,423,eh,v,0.3,52
recknagel,2021,2021,2022.01.13,2,c,control,424,eh,v,0.2,20
recknagel,2021,2021,2022.01.13,2,c,control,425,eh,v,0.25,43
recknagel,2021,2021,2022.01.13,2,c,control,425,eh,s,0.4,43
recknagel,2021,2021,2022.01.13,2,c,control,425,eh,s,0.7,79.5
recknagel,2021,2021,2022.01.13,2,c,control,425,eh,s,0.9,91.5
recknagel,2021,2021,2022.01.13,2,c,control,426,eh,v,0.15,32
recknagel,2021,2021,2022.01.13,2,c,control,426,eh,v,0.25,39.5
recknagel,2021,2021,2022.01.13,2,c,control,426,eh,v,0.2,37
recknagel,2021,2021,2022.01.13,2,c,control,427,eh,v,0.15,21
recknagel,2021,2021,2022.01.13,2,c,control,427,eh,v,0.18,20.5
recknagel,2021,2021,2022.01.13,2,c,control,428,eh,v,0.2,39
recknagel,2021,2021,2022.01.16,2,c,control,430,eh,s,0.2,17.5
recknagel,2021,2021,2022.01.16,2,c,control,430,eh,s,0.7,67
recknagel,2021,2021,2022.01.16,2,c,control,430,eh,v,0.2,23.5
recknagel,2021,2021,2022.01.16,2,c,control,431,eh,v,0.12,25
recknagel,2021,2021,2022.01.16,2,c,control,432,eh,v,0.11,10
recknagel,2021,2021,2022.01.12,2,c,control,434,eh,s,0.12,17
recknagel,2021,2021,2022.01.12,2,c,control,435,eh,v,0.11,11
recknagel,2021,2021,2022.01.12,2,c,control,435,eh,v,0.2,36
recknagel,2021,2021,2022.01.12,2,c,control,435,eh,v,0.15,24
recknagel,2021,2021,2022.01.12,2,c,control,436,eh,s,0.18,31.5
recknagel,2021,2021,2022.01.12,2,c,control,436,eh,s,0.12,21
recknagel,2021,2021,2022.01.12,2,c,control,437,eh,v,0.25,27
recknagel,2021,2021,2022.01.12,2,c,control,440,eh,s,0.12,25
recknagel,2021,2021,2022.01.12,2,c,control,440,eh,s,0.2,30
recknagel,2021,2021,2022.01.12,2,c,control,440,eh,s,0.2,27
recknagel,2021,2021,2022.06.30,2,p,protected,152,bc,s,0.5,46
recknagel,2021,2021,2022.07.11,2,i,protected,156,bc,s,0.75,41.5
recknagel,2021,2021,2022.07.11,2,i,protected,156,bc,s,0.5,44
recknagel,2021,2021,2022.07.11,2,i,protected,157,bc,s,1.25,78
recknagel,2021,2021,2022.07.11,2,i,protected,157,bc,s,0.65,83
recknagel,2021,2021,2022.07.12,2,i,protected,161,bc,s,0.5,29.5
recknagel,2021,2021,2022.07.12,2,i,protected,162,bc,s,0.5,31
recknagel,2021,2021,2022.07.12,2,i,protected,163,bc,s,0.5,48
recknagel,2021,2021,2022.07.12,2,i,protected,163,bc,s,0.65,59
recknagel,2021,2021,2022.07.12,2,i,protected,167,bc,s,0.25,28
recknagel,2021,2021,2022.07.12,2,i,protected,169,bc,s,0.6,56
recknagel,2021,2021,2022.07.11,2,i,protected,170,bc,s,0.65,47
recknagel,2021,2021,2022.06.30,2,p,protected,135,ro,s,0.25,20
recknagel,2021,2021,2022.06.30,2,p,protected,135,ro,s,0.25,33
recknagel,2021,2021,2022.06.30,2,p,protected,136,ro,s,0.25,22
recknagel,2021,2021,2022.06.30,2,p,protected,136,ro,s,0.6,39.6
recknagel,2021,2021,2022.06.30,2,p,protected,137,ro,s,0.25,39
recknagel,2021,2021,2022.06.30,2,p,protected,137,ro,s,0.3,33
recknagel,2021,2021,2022.06.30,2,p,protected,138,ro,s,0.2,19.5
recknagel,2021,2021,2022.06.30,2,p,protected,138,ro,s,0.35,48
recknagel,2021,2021,2022.06.30,2,p,protected,139,ro,s,0.5,30
recknagel,2021,2021,2022.06.30,2,p,protected,139,ro,s,0.6,44
recknagel,2021,2021,2022.06.30,2,p,protected,139,ro,s,0.4,30
recknagel,2021,2021,2022.06.30,2,p,protected,140,ro,s,0.25,18
recknagel,2021,2021,2022.06.30,2,p,protected,140,ro,s,0.25,20
recknagel,2021,2021,2022.06.30,2,p,protected,140,ro,s,0.25,25
recknagel,2021,2021,2022.06.30,2,p,protected,140,ro,s,0.2,27
recknagel,2021,2021,2022.06.30,2,p,protected,141,ro,s,0.2,27
recknagel,2021,2021,2022.06.30,2,p,protected,142,ro,s,0.3,24
recknagel,2021,2021,2022.06.30,2,p,protected,142,ro,s,0.5,33
recknagel,2021,2021,2022.06.30,2,p,protected,143,ro,s,0.25,13.5
recknagel,2021,2021,2022.06.30,2,p,protected,144,ro,s,0.2,19
recknagel,2021,2021,2022.06.30,2,p,protected,144,ro,s,0.2,13
recknagel,2021,2021,2022.07.11,2,p,protected,146,ro,s,0.3,34.5
recknagel,2021,2021,2022.07.11,2,p,protected,147,ro,s,0.2,25
recknagel,2021,2021,2022.07.11,2,p,protected,147,ro,s,0.25,38.5
recknagel,2021,2021,2022.07.11,2,p,protected,148,ro,s,0.25,33
recknagel,2021,2021,2022.07.11,2,p,protected,148,ro,s,0.25,27.5
recknagel,2021,2021,2022.07.11,2,p,protected,149,ro,s,0.2,26
recknagel,2021,2021,2022.07.11,2,p,protected,149,ro,s,0.25,24
recknagel,2021,2021,2022.07.14,2,p,protected,150,ro,s,0.2,19
recknagel,2021,2021,2022.07.14,2,p,protected,150,ro,s,0.25,30
recknagel,2021,2021,2022.07.14,2,p,protected,150,ro,s,0.25,40
recknagel,2021,2021,2022.07.14,2,p,protected,151,ro,s,0.3,25
recknagel,2021,2021,2022.07.14,2,p,protected,151,ro,s,0.25,24.5
recknagel,2021,2021,2022.06.30,2,p,protected,152,ro,s,0.25,21.5
recknagel,2021,2021,2022.07.11,2,i,protected,153,ro,s,0.25,28.5
recknagel,2021,2021,2022.07.11,2,i,protected,153,ro,s,0.2,16
recknagel,2021,2021,2022.07.11,2,i,protected,153,ro,s,0.2,21
recknagel,2021,2021,2022.07.11,2,i,protected,155,ro,s,0.35,34
recknagel,2021,2021,2022.07.11,2,i,protected,155,ro,s,0.2,20.5
recknagel,2021,2021,2022.07.11,2,i,protected,158,ro,s,0.25,29.5
recknagel,2021,2021,2022.07.11,2,i,protected,158,ro,s,0.25,29
recknagel,2021,2021,2022.07.11,2,i,protected,158,ro,s,0.25,28
recknagel,2021,2021,2022.07.12,2,i,protected,159,ro,s,0.25,22.5
recknagel,2021,2021,2022.07.12,2,i,protected,159,ro,s,0.25,29
recknagel,2021,2021,2022.07.12,2,i,protected,159,ro,s,0.3,40
recknagel,2021,2021,2022.07.12,2,i,protected,160,ro,s,0.35,34.5
recknagel,2021,2021,2022.07.12,2,i,protected,160,ro,s,0.25,35.5
recknagel,2021,2021,2022.07.12,2,i,protected,161,ro,s,0.2,27
recknagel,2021,2021,2022.07.12,2,i,protected,161,ro,s,0.25,27
recknagel,2021,2021,2022.07.12,2,i,protected,161,ro,s,0.3,33
recknagel,2021,2021,2022.07.11,2,i,protected,164,ro,s,0.25,32
recknagel,2021,2021,2022.07.11,2,i,protected,164,ro,s,0.2,27
recknagel,2021,2021,2022.07.14,2,i,protected,165,ro,s,0.2,15
recknagel,2021,2021,2022.07.14,2,i,protected,165,ro,s,0.25,38
recknagel,2021,2021,2022.07.14,2,i,protected,166,ro,s,0.25,31.5
recknagel,2021,2021,2022.07.12,2,i,protected,167,ro,s,0.2,21
recknagel,2021,2021,2022.07.12,2,i,protected,168,ro,s,0.35,38
recknagel,2021,2021,2022.07.11,2,i,protected,171,ro,s,0.2,20
recknagel,2021,2021,2022.06.30,2,i,protected,172,ro,s,0.25,26.5
recknagel,2021,2021,2022.01.05,2,c,control,411,ro,s,0.11,5
recknagel,2021,2021,2022.01.05,2,c,control,411,ro,s,0.12,5
recknagel,2021,2021,2022.01.05,2,c,control,412,ro,s,0.11,4.5
recknagel,2021,2021,2022.01.05,2,c,control,412,ro,s,0.11,3
recknagel,2021,2021,2022.01.05,2,c,control,413,ro,s,0.11,4.5
recknagel,2021,2021,2022.01.05,2,c,control,413,ro,s,0.2,11.5
recknagel,2021,2021,2022.01.05,2,c,control,413,ro,s,0.15,10
recknagel,2021,2021,2022.01.05,2,c,control,414,ro,s,0.15,15.5
recknagel,2021,2021,2022.01.05,2,c,control,414,ro,s,0.1,5
recknagel,2021,2021,2022.01.05,2,c,control,414,ro,s,0.12,10
recknagel,2021,2021,2022.01.05,2,c,control,416,ro,s,0.11,7
recknagel,2021,2021,2022.01.05,2,c,control,416,ro,s,0.11,7
recknagel,2021,2021,2022.01.05,2,c,control,416,ro,s,0.12,10
recknagel,2021,2021,2022.01.12,2,c,control,418,ro,s,0.1,6
recknagel,2021,2021,2022.01.13,2,c,control,426,ro,s,0.2,8.5
recknagel,2021,2021,2022.01.12,2,c,control,437,ro,s,0.12,11
recknagel,2021,2021,2022.07.11,2,p,protected,146,ba,s,0.65,61
recknagel,2021,2021,2022.07.11,2,p,protected,147,ba,s,0.75,50
recknagel,2021,2021,2022.07.11,2,i,protected,154,ba,s,1,42
recknagel,2021,2021,2022.07.12,2,i,protected,160,ba,s,0.65,32
recknagel,2021,2021,2022.07.12,2,i,protected,167,ba,s,1,45.5
recknagel,2021,2021,2022.07.12,2,i,protected,168,ba,s,0.75,55
recknagel,2021,2021,2022.07.11,2,i,protected,171,ba,s,0.6,28.5
recknagel,2021,2021,2022.01.12,2,c,control,417,ba,s,0.1,6.5
recknagel,2021,2021,2022.01.16,2,c,control,430,ba,s,0.11,6
recknagel,2021,2021,2022.01.12,2,c,control,433,ba,s,0.15,12
recknagel,2021,2021,2022.01.12,2,c,control,436,ba,s,0.11,9
recknagel,2021,2021,2022.01.12,2,c,control,438,ba,s,0.12,9
recknagel,2021,2021,2022.01.12,2,c,control,440,ba,s,0.15,14.5
red_pine,2021,2021,2022.07.19,4,i,protected,334,wp,s,0.85,31.5
red_pine,2021,2021,2022.07.19,4,i,protected,337,wp,s,1,26.5
red_pine,2021,2021,2022.07.19,4,i,protected,337,wp,s,1.25,44
red_pine,2021,2021,2022.07.21,4,i,protected,338,wp,s,1.5,55
red_pine,2021,2021,2022.07.20,4,i,protected,345,wp,s,0.65,30
red_pine,2021,2021,2022.07.20,4,p,protected,888,wp,s,0.75,28
red_pine,2021,2021,2022.07.20,4,p,protected,888,wp,s,1,24
red_pine,2021,2021,2022.07.20,4,p,protected,888,wp,s,1,25
red_pine,2021,2021,2022.07.21,4,c,control,746,wp,s,0.25,16
red_pine,2021,2021,2022.07.21,4,c,control,747,wp,s,0.6,20
red_pine,2021,2021,2022.07.21,4,c,control,747,wp,s,0.25,15
red_pine,2021,2021,2022.07.21,4,c,control,751,wp,s,0.3,12
red_pine,2021,2021,2022.07.22,4,c,control,753,wp,s,0.65,22
red_pine,2021,2021,2022.07.22,4,c,control,753,wp,s,0.5,17.5
