harvest,season,point,baf,oakhick,beech,maple,birch,hdwd,conifer,location,TRMT,first,year,numb_yrs_grow,ba,baha
gas_line,2020,729,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
gas_line,2021,729,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
gas_line,2020,730,10,2,0,0,0,0,1,control,outside,2017,2020,4,30,12.14574898785425
gas_line,2021,730,10,2,0,0,0,0,1,control,outside,2017,2021,5,30,12.14574898785425
gas_line,2020,731,10,2,0,0,0,0,0,control,outside,2017,2020,4,20,8.097165991902834
gas_line,2021,731,10,2,0,0,0,0,0,control,outside,2017,2021,5,20,8.097165991902834
gas_line,2020,732,10,1,0,0,0,0,0,control,outside,2017,2020,4,10,4.048582995951417
gas_line,2021,732,10,1,0,0,0,0,0,control,outside,2017,2021,5,10,4.048582995951417
gas_line,2020,733,10,2,0,0,0,0,0,control,outside,2017,2020,4,20,8.097165991902834
gas_line,2021,733,10,2,0,0,0,0,0,control,outside,2017,2021,5,20,8.097165991902834
gas_line,2020,734,10,4,0,0,0,0,0,control,outside,2017,2020,4,40,16.194331983805668
gas_line,2021,734,10,4,0,0,0,0,0,control,outside,2017,2021,5,40,16.194331983805668
gas_line,2020,735,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
gas_line,2021,735,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
gas_line,2020,736,10,2,0,0,0,0,0,control,outside,2017,2020,4,20,8.097165991902834
gas_line,2021,736,10,2,0,0,0,0,0,control,outside,2017,2021,5,20,8.097165991902834
gas_line,2020,737,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
gas_line,2021,737,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
gas_line,2020,738,10,4,0,0,0,0,1,control,outside,2017,2020,4,50,20.242914979757085
gas_line,2021,738,10,4,0,0,0,0,1,control,outside,2017,2021,5,50,20.242914979757085
gas_line,2020,739,10,5,0,0,0,0,0,control,outside,2017,2020,4,50,20.242914979757085
gas_line,2021,739,10,5,0,0,0,0,0,control,outside,2017,2021,5,50,20.242914979757085
gas_line,2020,740,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
gas_line,2021,740,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
gas_line,2020,741,10,4,0,0,0,0,0,control,outside,2017,2020,4,40,16.194331983805668
gas_line,2021,741,10,4,0,0,0,0,0,control,outside,2017,2021,5,40,16.194331983805668
gas_line,2020,742,10,5,0,0,0,0,0,control,outside,2017,2020,4,50,20.242914979757085
gas_line,2021,742,10,5,0,0,0,0,0,control,outside,2017,2021,5,50,20.242914979757085
gas_line,2020,743,10,2,0,0,0,1,0,control,outside,2017,2020,4,30,12.14574898785425
gas_line,2021,743,10,2,0,0,0,1,0,control,outside,2017,2021,5,30,12.14574898785425
gas_line,2020,744,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
gas_line,2021,744,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
gas_line,2020,745,10,2,0,0,0,0,0,control,outside,2017,2020,4,20,8.097165991902834
gas_line,2021,745,10,2,0,0,0,0,0,control,outside,2017,2021,5,20,8.097165991902834
gas_line,2020,801,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,801,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,802,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,802,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,803,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,803,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,804,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,804,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,805,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,805,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,806,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,806,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,807,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,807,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,808,10,0,0,1,0,0,0,perimeter,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,808,10,0,0,1,0,0,0,perimeter,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,809,10,0,0,2,0,0,0,perimeter,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,809,10,0,0,2,0,0,0,perimeter,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,810,10,1,1,0,0,1,1,perimeter,inside,2017,2020,4,40,16.194331983805668
gas_line,2021,810,10,1,1,0,0,1,1,perimeter,inside,2017,2021,5,40,16.194331983805668
gas_line,2020,811,10,1,0,0,0,0,0,perimeter,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,811,10,1,0,0,0,0,0,perimeter,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,812,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,812,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,813,10,0,0,0,0,1,0,perimeter,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,813,10,0,0,0,0,1,0,perimeter,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,814,10,1,0,1,0,0,0,perimeter,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,814,10,1,0,1,0,0,0,perimeter,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,815,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,815,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,816,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,816,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,817,10,3,0,0,0,0,0,perimeter,inside,2017,2020,4,30,12.14574898785425
gas_line,2021,817,10,3,0,0,0,0,0,perimeter,inside,2017,2021,5,30,12.14574898785425
gas_line,2020,818,10,1,0,0,0,1,0,perimeter,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,818,10,1,0,0,0,1,0,perimeter,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,819,10,1,0,0,0,0,0,perimeter,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,819,10,1,0,0,0,0,0,perimeter,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,820,10,1,0,1,0,0,0,perimeter,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,820,10,1,0,1,0,0,0,perimeter,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,821,10,2,0,0,0,0,0,perimeter,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,821,10,2,0,0,0,0,0,perimeter,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,822,10,2,0,0,0,0,0,perimeter,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,822,10,2,0,0,0,0,0,perimeter,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,823,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,823,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,824,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,824,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,825,10,1,0,0,0,0,0,perimeter,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,825,10,1,0,0,0,0,0,perimeter,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,826,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,826,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,827,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,827,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,828,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,828,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,829,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,829,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,830,10,3,0,0,0,0,0,perimeter,inside,2017,2020,4,30,12.14574898785425
gas_line,2021,830,10,3,0,0,0,0,0,perimeter,inside,2017,2021,5,30,12.14574898785425
gas_line,2020,831,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,831,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,832,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,832,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,833,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,833,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,834,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
gas_line,2021,834,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
gas_line,2020,835,10,0,0,1,0,1,0,perimeter,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,835,10,0,0,1,0,1,0,perimeter,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,836,10,2,0,0,0,0,0,interior,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,836,10,2,0,0,0,0,0,interior,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,837,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,837,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,838,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,838,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,839,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,839,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,840,10,1,0,0,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,840,10,1,0,0,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,841,10,1,0,2,0,0,0,interior,inside,2017,2020,4,30,12.14574898785425
gas_line,2021,841,10,1,0,2,0,0,0,interior,inside,2017,2021,5,30,12.14574898785425
gas_line,2020,842,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,842,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,843,10,0,0,0,0,1,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,843,10,0,0,0,0,1,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,844,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,844,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,845,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,845,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,846,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,846,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,847,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,847,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,848,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,848,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,849,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,849,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,850,10,1,0,0,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,850,10,1,0,0,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,851,10,0,0,2,0,0,0,interior,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,851,10,0,0,2,0,0,0,interior,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,852,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,852,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,853,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,853,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,854,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,854,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,855,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,855,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,856,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,856,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,857,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,857,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,858,10,0,0,2,0,0,0,interior,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,858,10,0,0,2,0,0,0,interior,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,859,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,859,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,860,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,860,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,861,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,861,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,862,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,862,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,863,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,863,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,865,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,865,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,867,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,867,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,868,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,868,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,869,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,869,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,870,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,870,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,871,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,871,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,872,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,872,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,873,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,873,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,874,10,0,0,1,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,874,10,0,0,1,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,875,10,1,0,1,0,1,0,interior,inside,2017,2020,4,30,12.14574898785425
gas_line,2021,875,10,1,0,1,0,1,0,interior,inside,2017,2021,5,30,12.14574898785425
gas_line,2020,876,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
gas_line,2021,876,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
gas_line,2020,877,10,1,0,1,0,0,0,interior,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,877,10,1,0,1,0,0,0,interior,inside,2017,2021,5,20,8.097165991902834
gas_line,2020,878,10,1,0,0,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
gas_line,2021,878,10,1,0,0,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
gas_line,2020,879,10,2,0,0,0,0,0,interior,inside,2017,2020,4,20,8.097165991902834
gas_line,2021,879,10,2,0,0,0,0,0,interior,inside,2017,2021,5,20,8.097165991902834
red_pine,2020,334,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,334,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,335,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,335,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,336,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,336,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,337,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,337,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,338,10,1,0,0,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
red_pine,2021,338,10,1,0,0,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
red_pine,2020,339,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,339,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,340,10,0,0,1,0,0,1,interior,inside,2017,2020,4,20,8.097165991902834
red_pine,2021,340,10,0,0,1,0,0,1,interior,inside,2017,2021,5,20,8.097165991902834
red_pine,2020,341,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,341,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,342,10,2,0,0,0,0,0,interior,inside,2017,2020,4,20,8.097165991902834
red_pine,2021,342,10,2,0,0,0,0,0,interior,inside,2017,2021,5,20,8.097165991902834
red_pine,2020,343,10,2,0,0,0,0,0,interior,inside,2017,2020,4,20,8.097165991902834
red_pine,2021,343,10,2,0,0,0,0,0,interior,inside,2017,2021,5,20,8.097165991902834
red_pine,2020,344,10,1,0,0,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
red_pine,2021,344,10,1,0,0,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
red_pine,2020,345,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,345,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,346,10,0,0,0,0,0,0,interior,inside,2017,2020,4,0,0
red_pine,2021,346,10,0,0,0,0,0,0,interior,inside,2017,2021,5,0,0
red_pine,2020,347,10,0,0,0,0,0,1,interior,inside,2017,2020,4,10,4.048582995951417
red_pine,2021,347,10,0,0,0,0,0,1,interior,inside,2017,2021,5,10,4.048582995951417
red_pine,2020,348,10,1,0,0,0,0,0,interior,inside,2017,2020,4,10,4.048582995951417
red_pine,2021,348,10,1,0,0,0,0,0,interior,inside,2017,2021,5,10,4.048582995951417
red_pine,2020,746,10,5,0,1,0,0,0,control,outside,2017,2020,4,60,24.2914979757085
red_pine,2021,746,10,5,0,1,0,0,0,control,outside,2017,2021,5,60,24.2914979757085
red_pine,2020,747,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
red_pine,2021,747,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
red_pine,2020,748,10,3,0,0,0,0,1,control,outside,2017,2020,4,40,16.194331983805668
red_pine,2021,748,10,3,0,0,0,0,1,control,outside,2017,2021,5,40,16.194331983805668
red_pine,2020,750,10,3,0,0,0,0,1,control,outside,2017,2020,4,40,16.194331983805668
red_pine,2021,750,10,3,0,0,0,0,1,control,outside,2017,2021,5,40,16.194331983805668
red_pine,2020,751,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
red_pine,2021,751,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
red_pine,2020,752,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,752,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,753,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,753,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,754,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,754,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,755,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,755,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,756,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,756,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,757,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,757,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,758,10,4,0,0,0,0,0,control,outside,2017,2020,4,40,16.194331983805668
red_pine,2021,758,10,4,0,0,0,0,0,control,outside,2017,2021,5,40,16.194331983805668
red_pine,2020,759,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
red_pine,2021,759,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
red_pine,2020,760,10,1,0,1,0,0,0,control,outside,2017,2020,4,20,8.097165991902834
red_pine,2021,760,10,1,0,1,0,0,0,control,outside,2017,2021,5,20,8.097165991902834
red_pine,2020,761,10,0,0,0,1,0,0,control,outside,2017,2020,4,10,4.048582995951417
red_pine,2021,761,10,0,0,0,1,0,0,control,outside,2017,2021,5,10,4.048582995951417
red_pine,2020,762,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,762,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,763,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
red_pine,2021,763,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
red_pine,2020,764,10,2,0,0,0,0,1,control,outside,2017,2020,4,30,12.14574898785425
red_pine,2021,764,10,2,0,0,0,0,1,control,outside,2017,2021,5,30,12.14574898785425
red_pine,2020,765,10,0,0,0,0,0,2,control,outside,2017,2020,4,20,8.097165991902834
red_pine,2021,765,10,0,0,0,0,0,2,control,outside,2017,2021,5,20,8.097165991902834
red_pine,2020,766,10,1,0,0,0,0,0,control,outside,2017,2020,4,10,4.048582995951417
red_pine,2021,766,10,1,0,0,0,0,0,control,outside,2017,2021,5,10,4.048582995951417
red_pine,2020,767,10,0,0,0,0,0,1,control,outside,2017,2020,4,10,4.048582995951417
red_pine,2021,767,10,0,0,0,0,0,1,control,outside,2017,2021,5,10,4.048582995951417
red_pine,2020,768,10,3,0,0,0,0,0,control,outside,2017,2020,4,30,12.14574898785425
red_pine,2021,768,10,3,0,0,0,0,0,control,outside,2017,2021,5,30,12.14574898785425
red_pine,2020,769,10,2,0,0,0,0,0,control,outside,2017,2020,4,20,8.097165991902834
red_pine,2021,769,10,2,0,0,0,0,0,control,outside,2017,2021,5,20,8.097165991902834
red_pine,2020,770,10,0,0,0,0,0,0,control,outside,2017,2020,4,0,0
red_pine,2021,770,10,0,0,0,0,0,0,control,outside,2017,2021,5,0,0
red_pine,2020,771,10,1,0,0,0,0,0,control,outside,2017,2020,4,10,4.048582995951417
red_pine,2021,771,10,1,0,0,0,0,0,control,outside,2017,2021,5,10,4.048582995951417
red_pine,2020,772,10,1,0,0,0,0,0,control,outside,2017,2020,4,10,4.048582995951417
red_pine,2021,772,10,1,0,0,0,0,0,control,outside,2017,2021,5,10,4.048582995951417
red_pine,2020,773,10,2,0,0,0,0,1,control,outside,2017,2020,4,30,12.14574898785425
red_pine,2021,773,10,2,0,0,0,0,1,control,outside,2017,2021,5,30,12.14574898785425
red_pine,2020,774,10,0,0,0,0,0,1,control,outside,2017,2020,4,10,4.048582995951417
red_pine,2021,774,10,0,0,0,0,0,1,control,outside,2017,2021,5,10,4.048582995951417
red_pine,2020,775,10,0,0,0,0,0,2,control,outside,2017,2020,4,20,8.097165991902834
red_pine,2021,775,10,0,0,0,0,0,2,control,outside,2017,2021,5,20,8.097165991902834
red_pine,2020,880,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,880,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,881,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,881,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,882,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,882,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,883,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,883,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,884,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,884,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,885,10,1,0,0,0,0,0,perimeter,inside,2017,2020,4,10,4.048582995951417
red_pine,2021,885,10,1,0,0,0,0,0,perimeter,inside,2017,2021,5,10,4.048582995951417
red_pine,2020,886,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,886,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,887,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,887,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,888,10,0,0,1,0,0,0,perimeter,inside,2017,2020,4,10,4.048582995951417
red_pine,2021,888,10,0,0,1,0,0,0,perimeter,inside,2017,2021,5,10,4.048582995951417
red_pine,2020,889,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,889,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,890,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,890,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,891,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,891,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
red_pine,2020,892,10,0,0,0,0,0,0,perimeter,inside,2017,2020,4,0,0
red_pine,2021,892,10,0,0,0,0,0,0,perimeter,inside,2017,2021,5,0,0
sta_rd,2020,349,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,349,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,350,10,0,1,0,0,0,0,interior,inside,2018,2020,3,10,4.048582995951417
