harvest,year,date,location,point,spp,origin,basal2019,height
gas_line,2018,2020.04.16,perimeter,835,bc,singl/unk,0.75,60
gas_line,2018,2020.04.14,perimeter,802,bc,singl/unk,0.75,61
gas_line,2018,2020.04.14,interior,839,bc,singl/unk,1,57
gas_line,2018,2020.04.15,perimeter,804,bc,singl/unk,0.75,58.5
gas_line,2018,2020.04.14,interior,839,bc,singl/unk,1,51
gas_line,2018,2020.04.22,interior,877,ro,singl/unk,0.2,7
gas_line,2018,2020.04.22,interior,872,ro,singl/unk,0.25,15
gas_line,2018,2020.04.22,interior,879,ro,singl/unk,0.5,24
gas_line,2018,2020.04.06,interior,864,ro,singl/unk,0.2,15
gas_line,2018,2020.04.16,perimeter,829,ro,singl/unk,0.25,14
gas_line,2018,2020.04.23,interior,859,ro,singl/unk,0.25,21
gas_line,2018,2020.04.22,interior,870,ro,singl/unk,0.15,9
gas_line,2018,2020.04.22,interior,879,ro,singl/unk,0.25,11.5
gas_line,2018,2020.04.17,perimeter,817,ro,singl/unk,0.25,15
gas_line,2018,2020.04.15,perimeter,810,ro,singl/unk,0.25,14.5
gas_line,2018,2020.04.22,interior,872,ro,singl/unk,0.2,18
gas_line,2018,2020.04.17,perimeter,819,ro,singl/unk,0.4,17
gas_line,2018,2020.04.20,perimeter,814,ro,singl/unk,0.5,21
gas_line,2018,2020.04.06,interior,838,ro,singl/unk,0.75,12
gas_line,2018,2020.04.17,perimeter,817,ro,singl/unk,0.5,28
gas_line,2018,2020.04.17,perimeter,818,ro,singl/unk,0.25,24
gas_line,2018,2020.04.16,perimeter,835,ro,singl/unk,0.75,54
gas_line,2018,2020.04.15,perimeter,813,ro,singl/unk,0.25,19
gas_line,2018,2020.04.23,interior,858,ro,singl/unk,0.5,15.5
gas_line,2018,2020.05.04,interior,849,ro,singl/unk,0.2,36.5
gas_line,2018,2020.05.04,interior,853,ro,singl/unk,0.6,49
gas_line,2018,2020.04.06,interior,836,ro,singl/unk,0.75,33
gas_line,2018,2020.04.22,interior,869,ro,singl/unk,0.5,16
gas_line,2018,2020.04.15,perimeter,810,ro,singl/unk,0.25,30
gas_line,2018,2020.04.17,perimeter,818,ro,singl/unk,0.5,30.5
gas_line,2018,2020.04.06,interior,836,ro,singl/unk,0.9,41
gas_line,2018,2020.04.16,perimeter,824,ro,singl/unk,0.25,22
gas_line,2018,2020.04.17,perimeter,819,ro,singl/unk,0.5,24.5
gas_line,2018,2020.04.16,perimeter,823,ro,singl/unk,0.5,37.5
gas_line,2018,2020.04.23,interior,861,ro,singl/unk,0.25,31.5
gas_line,2018,2020.05.04,interior,849,ro,singl/unk,0.25,36.5
gas_line,2018,2020.04.22,interior,871,ro,singl/unk,0.6,28.5
gas_line,2018,2020.04.17,perimeter,821,ro,singl/unk,0.5,38
gas_line,2018,2020.04.06,interior,838,ro,singl/unk,0.5,26
gas_line,2018,2020.04.17,perimeter,818,ro,singl/unk,0.5,50.5
gas_line,2018,2020.04.14,interior,842,ro,singl/unk,0.6,41
gas_line,2018,2020.04.22,interior,871,ro,singl/unk,0.5,34
gas_line,2018,2020.04.06,interior,836,ro,singl/unk,0.75,25
gas_line,2018,2020.05.08,interior,850,ro,singl/unk,0.75,49.5
gas_line,2018,2020.04.06,interior,838,ro,singl/unk,1.1,45.5
gas_line,2018,2020.04.14,interior,841,ro,singl/unk,0.3,51
gas_line,2018,2020.04.14,interior,841,ro,singl/unk,0.75,50
gas_line,2018,2020.04.14,interior,841,ro,singl/unk,1.1,56
gas_line,2018,2020.04.22,interior,871,ro,singl/unk,0.6,33
gas_line,2018,2020.05.04,interior,847,ro,singl/unk,0.5,46.5
gas_line,2018,2020.04.16,perimeter,833,ro,singl/unk,0.6,56.5
gas_line,2018,2020.04.06,interior,863,ba,singl/unk,1.25,38
gas_line,2018,2020.05.04,interior,844,ba,singl/unk,0.75,44
gas_line,2018,2020.04.20,interior,875,ba,singl/unk,0.6,27
gas_line,2018,2020.04.20,interior,867,ba,singl/unk,0.5,16
gas_line,2018,2020.05.08,interior,850,ba,singl/unk,0.5,15
gas_line,2018,2020.05.04,interior,847,ba,singl/unk,1,32
gas_line,2018,2020.04.15,perimeter,813,ba,singl/unk,0.75,23
gas_line,2018,2020.04.14,perimeter,802,ba,singl/unk,1.75,66
gas_line,2018,2020.04.15,perimeter,813,ba,singl/unk,0.75,48
red_pine,2018,2020.06.08,interior,340,wp,singl/unk,0.3,6
red_pine,2018,2020.06.03,interior,338,wp,singl/unk,0.5,4
red_pine,2018,2020.05.26,interior,337,wp,singl/unk,0.25,5.5
red_pine,2018,2020.05.27,interior,334,wp,singl/unk,0.25,5
red_pine,2018,2020.05.26,perimeter,880,rm,singl/unk,0.25,16.5
red_pine,2018,2020.06.08,perimeter,889,rm,singl/unk,0.15,8.5
red_pine,2018,2020.05.26,perimeter,881,rm,singl/unk,0.25,12
red_pine,2018,2020.05.28,interior,345,rm,singl/unk,0.25,18
red_pine,2018,2020.06.09,interior,344,rm,singl/unk,0.15,9.5
red_pine,2018,2020.05.26,perimeter,880,rm,singl/unk,0.15,14
red_pine,2018,2020.06.01,perimeter,884,rm,singl/unk,0.2,16
red_pine,2018,2020.05.28,interior,345,rm,singl/unk,0.25,13
red_pine,2018,2020.06.08,interior,340,rm,singl/unk,0.15,10
red_pine,2018,2020.05.26,interior,337,rm,singl/unk,0.6,23.5
red_pine,2018,2020.05.28,interior,347,rm,singl/unk,0.2,13
red_pine,2018,2020.06.09,perimeter,891,rm,singl/unk,0.25,17
red_pine,2018,2020.06.03,interior,338,rm,singl/unk,0.4,17.5
red_pine,2018,2020.05.26,interior,341,rm,singl/unk,0.25,22
red_pine,2018,2020.05.28,interior,346,rm,singl/unk,0.6,32
red_pine,2018,2020.06.01,perimeter,885,rm,singl/unk,0.15,11.5
red_pine,2018,2020.06.08,perimeter,887,rm,singl/unk,0.25,15.5
red_pine,2018,2020.05.26,interior,337,rm,singl/unk,0.75,26
red_pine,2018,2020.05.28,interior,348,rm,singl/unk,0.5,27.5
red_pine,2018,2020.05.28,interior,346,rm,singl/unk,0.25,17
red_pine,2018,2020.06.01,perimeter,883,rm,singl/unk,0.5,27
red_pine,2018,2020.06.01,perimeter,885,rm,singl/unk,0.2,19
red_pine,2018,2020.06.03,interior,339,rm,singl/unk,1,35
red_pine,2018,2020.05.26,perimeter,882,rm,singl/unk,0.5,21.5
red_pine,2018,2020.06.01,perimeter,883,rm,singl/unk,0.5,36
red_pine,2018,2020.06.09,perimeter,890,sm,singl/unk,0.2,2.5
red_pine,2018,2020.06.08,perimeter,889,sm,singl/unk,0.1,5.5
red_pine,2018,2020.06.09,perimeter,891,sm,singl/unk,0.2,7
red_pine,2018,2020.05.27,interior,334,sm,singl/unk,0.15,6
red_pine,2018,2020.05.28,interior,346,sm,singl/unk,0.2,7
red_pine,2018,2020.05.28,interior,345,sm,singl/unk,0.2,18
red_pine,2018,2020.06.03,interior,338,sm,singl/unk,0.25,17
red_pine,2018,2020.05.28,interior,345,pb,singl/unk,0.5,30.5
red_pine,2018,2020.06.01,perimeter,884,pb,singl/unk,0.7,41
red_pine,2018,2020.06.01,perimeter,885,pb,singl/unk,0.5,29.5
red_pine,2018,2020.06.09,perimeter,890,pb,singl/unk,0.7,29
red_pine,2018,2020.05.26,perimeter,881,ab,singl/unk,0.25,7
red_pine,2018,2020.05.27,interior,334,ab,singl/unk,0.65,18
red_pine,2018,2020.05.26,interior,337,ab,singl/unk,0.15,4.5
red_pine,2018,2020.06.09,interior,344,ab,singl/unk,0.75,36.5
red_pine,2018,2020.06.03,interior,339,ab,singl/unk,0.5,10.5
red_pine,2018,2020.06.03,interior,338,ab,singl/unk,1,33
red_pine,2018,2020.06.08,interior,340,ab,singl/unk,0.6,20.5
red_pine,2018,2020.06.08,perimeter,889,wa,singl/unk,0.25,10
red_pine,2018,2020.05.28,interior,346,wa,singl/unk,0.6,17
red_pine,2018,2020.06.08,perimeter,889,wa,singl/unk,0.25,8
red_pine,2018,2020.05.27,interior,334,wa,singl/unk,0.2,9.5
red_pine,2018,2020.06.09,perimeter,892,wa,singl/unk,0.6,27
red_pine,2018,2020.05.26,perimeter,881,wa,singl/unk,1,23.5
red_pine,2018,2020.06.09,interior,342,wa,singl/unk,0.5,14
red_pine,2018,2020.06.03,interior,338,wa,singl/unk,0.35,12
red_pine,2018,2020.06.09,interior,343,wa,singl/unk,0.5,14
red_pine,2018,2020.05.28,interior,348,wa,singl/unk,0.25,23.5
red_pine,2018,2020.06.01,interior,335,wa,singl/unk,0.25,12.5
red_pine,2018,2020.05.28,interior,345,wa,singl/unk,0.6,23
red_pine,2018,2020.06.01,perimeter,883,wa,singl/unk,0.6,28.5
red_pine,2018,2020.05.28,interior,347,wa,singl/unk,0.5,22
red_pine,2018,2020.06.09,perimeter,890,wa,singl/unk,0.75,20
red_pine,2018,2020.06.03,interior,339,wa,singl/unk,0.7,21.5
red_pine,2018,2020.06.01,interior,336,wa,singl/unk,0.75,27
red_pine,2018,2020.06.08,perimeter,889,wa,singl/unk,0.6,30.5
red_pine,2018,2020.06.08,interior,340,wa,singl/unk,0.65,32.5
red_pine,2018,2020.06.01,perimeter,885,yp,singl/unk,0.2,17.5
red_pine,2018,2020.06.08,perimeter,886,yp,singl/unk,0.5,20
red_pine,2018,2020.05.26,interior,341,bc,singl/unk,0.15,3
red_pine,2018,2020.06.09,perimeter,891,bc,singl/unk,0.2,14.5
red_pine,2018,2020.06.03,interior,339,bc,singl/unk,0.75,44.5
red_pine,2018,2020.05.28,interior,346,bc,singl/unk,0.6,36
red_pine,2018,2020.05.26,interior,341,bc,singl/unk,0.4,26.5
red_pine,2018,2020.06.08,perimeter,888,bc,singl/unk,0.25,18.5
red_pine,2018,2020.06.01,interior,336,bc,singl/unk,0.7,30.5
red_pine,2018,2020.05.26,interior,341,wo,singl/unk,0.2,10
red_pine,2018,2020.05.28,interior,348,wo,singl/unk,0.6,10
red_pine,2018,2020.06.01,interior,336,wo,singl/unk,0.15,10
red_pine,2018,2020.06.03,interior,339,wo,singl/unk,0.5,26
red_pine,2018,2020.06.09,interior,342,co,singl/unk,0.15,6
red_pine,2018,2020.06.09,perimeter,890,co,singl/unk,0.3,14
red_pine,2018,2020.06.09,interior,343,co,singl/unk,0.25,8
red_pine,2018,2020.05.27,interior,334,co,singl/unk,0.25,14.5
red_pine,2018,2020.05.26,perimeter,880,co,singl/unk,0.3,12.5
red_pine,2018,2020.06.01,perimeter,884,co,singl/unk,0.25,14
red_pine,2018,2020.06.01,perimeter,885,co,singl/unk,0.2,7.5
red_pine,2018,2020.06.09,interior,344,co,singl/unk,0.5,29.5
red_pine,2018,2020.06.01,perimeter,884,co,singl/unk,0.6,31
red_pine,2018,2020.05.26,interior,341,co,singl/unk,0.25,20
red_pine,2018,2020.06.08,interior,340,co,singl/unk,0.7,31.5
red_pine,2018,2020.05.26,interior,337,co,singl/unk,0.6,32
red_pine,2018,2020.06.01,interior,336,co,singl/unk,0.3,27
red_pine,2018,2020.06.09,perimeter,892,co,singl/unk,0.5,25.5
red_pine,2018,2020.05.26,perimeter,882,ro,singl/unk,0.6,8.5
red_pine,2018,2020.06.09,perimeter,892,ro,singl/unk,0.3,10
red_pine,2018,2020.06.08,perimeter,887,ro,singl/unk,0.25,9.5
red_pine,2018,2020.06.09,perimeter,890,ro,singl/unk,0.2,12
red_pine,2018,2020.05.26,interior,341,ro,singl/unk,0.2,8.5
red_pine,2018,2020.06.01,perimeter,883,ro,singl/unk,0.6,23.5
red_pine,2018,2020.05.27,interior,334,ro,singl/unk,0.75,37.5
red_pine,2018,2020.05.26,perimeter,881,ro,singl/unk,0.4,22
red_pine,2018,2020.06.08,perimeter,889,ro,singl/unk,0.2,9.5
red_pine,2018,2020.06.03,interior,338,ro,singl/unk,0.5,26.5
red_pine,2018,2020.05.28,interior,346,ro,singl/unk,0.5,29.5
red_pine,2018,2020.06.01,perimeter,885,ro,singl/unk,0.2,19
red_pine,2018,2020.06.09,interior,343,ro,singl/unk,0.5,18.5
red_pine,2018,2020.06.01,perimeter,884,ro,singl/unk,0.65,27
red_pine,2018,2020.05.26,perimeter,880,ro,singl/unk,0.4,24.5
red_pine,2018,2020.05.28,interior,347,ro,singl/unk,0.7,29.5
red_pine,2018,2020.06.08,perimeter,886,ro,singl/unk,0.5,20.5
red_pine,2018,2020.06.03,interior,339,ro,singl/unk,0.6,30
red_pine,2018,2020.06.08,interior,340,ro,singl/unk,0.5,35
red_pine,2018,2020.06.09,perimeter,891,ro,singl/unk,0.75,39
red_pine,2018,2020.05.28,interior,348,ro,singl/unk,0.75,38
red_pine,2018,2020.06.09,interior,344,ro,singl/unk,0.75,39
sta_rd,2018,2020.06.23,interior,377,rm,singl/unk,0.1,7.5
sta_rd,2018,2020.06.25,interior,382,rm,singl/unk,0.1,12
sta_rd,2018,2020.06.29,interior,374,sb,singl/unk,0.2,3
sta_rd,2018,2020.06.25,perimeter,969,sb,singl/unk,0.2,4.5
sta_rd,2018,2020.06.26,interior,378,sb,singl/unk,0.15,5
sta_rd,2018,2020.06.29,perimeter,973,sb,singl/unk,0.25,6
sta_rd,2018,2020.06.23,perimeter,975,sb,singl/unk,0.15,7
sta_rd,2018,2020.06.25,interior,382,sb,singl/unk,0.5,7
sta_rd,2018,2020.06.23,interior,373,sb,singl/unk,0.2,7.5
sta_rd,2018,2020.06.29,interior,371,sb,singl/unk,0.25,10.5
sta_rd,2018,2020.06.29,interior,374,sb,singl/unk,0.25,10.5
sta_rd,2018,2020.06.29,interior,371,sb,singl/unk,0.25,8
sta_rd,2018,2020.06.23,perimeter,966,sb,singl/unk,0.15,8
sta_rd,2018,2020.06.26,perimeter,972,sb,singl/unk,0.4,16
sta_rd,2018,2020.06.23,perimeter,967,sb,singl/unk,0.2,8.5
sta_rd,2018,2020.06.29,interior,370,sb,singl/unk,0.2,8.5
sta_rd,2018,2020.06.26,interior,375,sb,singl/unk,0.2,16
sta_rd,2018,2020.06.23,perimeter,967,sb,singl/unk,0.2,9.5
sta_rd,2018,2020.06.29,interior,372,sb,singl/unk,0.2,15.5
sta_rd,2018,2020.06.29,interior,370,sb,singl/unk,0.25,10
sta_rd,2018,2020.06.26,perimeter,971,sb,singl/unk,0.25,10
sta_rd,2018,2020.06.29,interior,372,sb,singl/unk,0.2,14
sta_rd,2018,2020.06.23,interior,380,sb,singl/unk,0.25,14
sta_rd,2018,2020.06.26,perimeter,972,sb,singl/unk,0.4,23
sta_rd,2018,2020.06.23,interior,373,sb,singl/unk,0.3,16.5
sta_rd,2018,2020.06.23,interior,374,sb,singl/unk,0.25,24
sta_rd,2018,2020.06.26,interior,379,sb,singl/unk,0.25,18
sta_rd,2018,2020.06.26,perimeter,972,sb,singl/unk,0.2,18
sta_rd,2018,2020.06.23,interior,380,sb,singl/unk,0.25,34
sta_rd,2018,2020.06.23,perimeter,968,sb,singl/unk,0.9,45
sta_rd,2018,2020.06.25,interior,382,ab,singl/unk,0.3,24.5
sta_rd,2018,2020.06.25,perimeter,970,ab,singl/unk,1.5,111.5
sta_rd,2018,2020.06.25,perimeter,970,ab,singl/unk,0.9,42
sta_rd,2018,2020.06.23,interior,374,ab,singl/unk,0.5,33.5
sta_rd,2018,2020.06.23,interior,381,ab,singl/unk,1,37.5
sta_rd,2018,2020.06.26,interior,378,wa,singl/unk,0.25,10
sta_rd,2018,2020.06.26,interior,378,wa,singl/unk,0.25,7
sta_rd,2018,2020.06.25,perimeter,970,wa,singl/unk,0.25,9.5
sta_rd,2018,2020.06.23,interior,381,wa,singl/unk,0.2,12
sta_rd,2018,2020.06.26,interior,375,wa,singl/unk,0.2,5.5
sta_rd,2018,2020.06.23,interior,380,wa,singl/unk,0.25,13
sta_rd,2018,2020.06.23,perimeter,968,wa,singl/unk,0.2,10
sta_rd,2018,2020.06.26,perimeter,971,wa,singl/unk,0.2,11.5
sta_rd,2018,2020.06.25,interior,382,wa,singl/unk,0.15,10.5
sta_rd,2018,2020.06.26,interior,375,wa,singl/unk,0.2,11
sta_rd,2018,2020.06.23,interior,380,wa,singl/unk,0.25,15
sta_rd,2018,2020.06.25,interior,383,bc,singl/unk,0.2,17
sta_rd,2018,2020.06.25,interior,383,bc,singl/unk,0.2,25.5
sta_rd,2018,2020.06.22,perimeter,960,ba,stump,1.1,100.5
sta_rd,2018,2020.06.22,interior,359,rm,stump,1,58
sta_rd,2018,2020.06.12,interior,368,rm,stump,0.75,37
sta_rd,2018,2020.06.16,perimeter,962,rm,stump,1,78.5
sta_rd,2018,2020.06.12,perimeter,957,rm,stump,0.75,60.5
sta_rd,2018,2020.06.19,perimeter,952,rm,stump,0.7,35
sta_rd,2018,2020.06.17,perimeter,950,rm,stump,0.6,34
sta_rd,2018,2020.06.15,perimeter,959,rm,stump,1,43.5
sta_rd,2018,2020.06.22,interior,365,rm,stump,0.8,56
sta_rd,2018,2020.06.19,perimeter,953,rm,stump,0.75,65
sta_rd,2018,2020.06.16,perimeter,965,rm,stump,0.9,83
sta_rd,2018,2020.06.15,interior,362,rm,stump,1,91
sta_rd,2018,2020.06.12,perimeter,957,rm,stump,1.1,101.5
sta_rd,2018,2020.06.17,interior,357,rm,stump,0.9,63
sta_rd,2018,2020.06.16,interior,355,rm,stump,0.65,49.5
sta_rd,2018,2020.06.12,interior,368,sm,stump,0.25,11.5
sta_rd,2018,2020.06.22,interior,359,sm,stump,0.4,17.5
sta_rd,2018,2020.06.15,perimeter,958,sm,stump,0.4,15.5
sta_rd,2018,2020.06.22,perimeter,961,sm,stump,0.7,25
sta_rd,2018,2020.06.16,perimeter,963,sm,stump,0.25,16
sta_rd,2018,2020.06.15,interior,369,sm,stump,0.7,34
sta_rd,2018,2020.06.15,perimeter,959,sm,stump,0.6,43.5
sta_rd,2018,2020.06.12,perimeter,954,sm,stump,1,78
sta_rd,2018,2020.06.17,perimeter,951,sb,stump,0.65,17
sta_rd,2018,2020.06.16,interior,350,sb,stump,1.1,37.5
sta_rd,2018,2020.06.15,perimeter,959,sb,stump,0.75,20
sta_rd,2018,2020.06.16,perimeter,965,sb,stump,1,28.5
sta_rd,2018,2020.06.12,interior,361,ab,stump,0.25,3.5
sta_rd,2018,2020.06.12,perimeter,955,ab,stump,0.15,4
sta_rd,2018,2020.06.22,interior,360,ab,stump,0.25,7.5
sta_rd,2018,2020.06.17,interior,357,ab,stump,1.15,41.5
sta_rd,2018,2020.06.17,interior,353,ab,stump,0.25,5.5
sta_rd,2018,2020.06.17,interior,357,ab,stump,0.7,9
sta_rd,2018,2020.06.22,interior,364,ab,stump,0.25,7
sta_rd,2018,2020.06.12,interior,366,ab,stump,0.9,23
sta_rd,2018,2020.06.17,interior,357,ab,stump,0.75,13.5
sta_rd,2018,2020.06.17,perimeter,950,ab,stump,0.75,17
sta_rd,2018,2020.06.12,perimeter,955,wa,stump,1.25,57
sta_rd,2018,2020.06.22,interior,365,ba,stump,1.5,28
sta_rd,2018,2020.06.15,interior,363,ba,stump,1.15,86
sta_rd,2018,2020.06.12,interior,367,ba,stump,1,78
sta_rd,2018,2020.06.16,perimeter,962,ba,stump,1.2,70
sta_rd,2018,2020.06.12,interior,367,ba,stump,1.5,72.5
gas_line,2018,2020.07.13,control,737,rm,stump,0.65,30
gas_line,2018,2020.07.14,control,731,rm,stump,0.3,26
gas_line,2018,2020.07.10,control,742,rm,stump,0.25,9
gas_line,2018,2020.07.10,control,742,rm,stump,0.65,27.5
gas_line,2018,2020.07.14,control,733,rm,stump,0.7,40
gas_line,2018,2020.07.14,control,729,rm,stump,0.5,18
gas_line,2018,2020.07.14,control,735,rm,stump,0.8,55
gas_line,2018,2020.07.13,control,741,rm,stump,0.5,18
gas_line,2018,2020.07.14,control,730,rm,stump,1,54
gas_line,2018,2020.07.10,control,742,rm,stump,0.75,58
gas_line,2018,2020.07.13,control,741,rm,stump,1.25,70
gas_line,2018,2020.07.14,control,738,sb,stump,0.4,17.5
gas_line,2018,2020.07.10,control,743,ab,stump,0.7,5.5
gas_line,2018,2020.07.13,control,740,ab,stump,0.3,11
gas_line,2018,2020.07.14,control,732,ab,stump,1,42
gas_line,2018,2020.07.14,control,734,ab,stump,0.4,25
gas_line,2018,2020.07.10,control,745,ab,stump,0.25,6
gas_line,2018,2020.07.10,control,745,ab,stump,0.3,9
gas_line,2018,2020.07.13,control,737,ab,stump,0.5,7.5
gas_line,2018,2020.07.14,control,734,ab,stump,0.3,7.5
gas_line,2018,2020.07.13,control,739,ab,stump,0.4,14
gas_line,2018,2020.07.10,control,745,ab,stump,0.25,8.5
gas_line,2018,2020.07.10,control,743,ab,stump,0.7,19
gas_line,2018,2020.07.10,control,744,ab,stump,0.25,13
gas_line,2018,2020.07.14,control,731,ab,stump,0.3,11
gas_line,2018,2020.07.14,control,735,ab,stump,0.35,13
gas_line,2018,2020.07.14,control,729,ab,stump,0.3,17
gas_line,2018,2020.07.10,control,744,ab,stump,0.4,22.5
gas_line,2018,2020.07.13,control,739,ab,stump,0.6,18
gas_line,2018,2020.07.13,control,739,ab,stump,0.6,23.5
gas_line,2018,2020.07.14,control,735,wa,stump,0.25,65.5
gas_line,2018,2020.07.10,control,742,ro,stump,0.45,23
gas_line,2018,2020.07.13,control,741,ro,stump,0.75,37.5
red_pine,2018,2020.07.16,control,755,rm,stump,0.3,12
red_pine,2018,2020.07.15,control,773,rm,stump,0.35,17
red_pine,2018,2020.07.15,control,774,rm,stump,0.25,16
red_pine,2018,2020.07.15,control,775,rm,stump,0.25,19.5
red_pine,2018,2020.07.14,control,768,rm,stump,0.25,15
red_pine,2018,2020.07.15,control,774,rm,stump,0.65,21
red_pine,2018,2020.07.16,control,757,rm,stump,0.5,13
red_pine,2018,2020.07.16,control,758,rm,stump,0.25,10
red_pine,2018,2020.07.14,control,767,rm,stump,0.2,22.5
red_pine,2018,2020.07.16,control,757,rm,stump,0.4,31
red_pine,2018,2020.07.16,control,756,rm,stump,0.4,32
red_pine,2018,2020.07.16,control,756,rm,stump,0.5,29
red_pine,2018,2020.07.16,control,759,rm,stump,0.65,38
red_pine,2018,2020.07.16,control,761,rm,stump,1,72
red_pine,2018,2020.07.17,control,764,sb,stump,0.6,9
red_pine,2018,2020.07.16,control,766,sb,stump,0.3,6.5
red_pine,2018,2020.07.16,control,757,sb,stump,0.5,19
red_pine,2018,2020.07.16,control,766,sb,stump,0.5,13
red_pine,2018,2020.07.16,control,762,sb,stump,0.4,21
red_pine,2018,2020.07.17,control,751,ab,stump,0.2,1
red_pine,2018,2020.07.17,control,764,ab,stump,0.5,7.5
red_pine,2018,2020.07.16,control,761,ab,stump,0.5,5
red_pine,2018,2020.07.17,control,764,ab,stump,0.5,6
red_pine,2018,2020.07.17,control,750,ab,stump,0.25,8
red_pine,2018,2020.07.15,control,772,ab,stump,0.4,12
red_pine,2018,2020.07.17,control,750,ab,stump,0.2,3
red_pine,2018,2020.07.15,control,771,ab,stump,0.2,4
red_pine,2018,2020.07.14,control,770,ab,stump,0.4,4
red_pine,2018,2020.07.15,control,773,ab,stump,0.25,7
red_pine,2018,2020.07.17,control,764,ab,stump,0.5,6
red_pine,2018,2020.07.14,control,768,ab,stump,0.5,6
red_pine,2018,2020.07.16,control,759,ab,stump,0.65,18
red_pine,2018,2020.07.16,control,760,ab,stump,0.25,4.5
red_pine,2018,2020.07.16,control,763,ab,stump,0.5,4.5
red_pine,2018,2020.07.14,control,769,ab,stump,0.3,8.5
red_pine,2018,2020.07.16,control,758,ab,stump,0.2,5
red_pine,2018,2020.07.16,control,752,ab,stump,1.1,25.5
red_pine,2018,2020.07.15,control,775,ab,stump,0.3,9
red_pine,2018,2020.07.14,control,769,ab,stump,0.5,10
red_pine,2018,2020.07.16,control,753,ab,stump,0.4,15
red_pine,2018,2020.07.16,control,759,ab,stump,0.3,15
red_pine,2018,2020.07.17,control,751,ab,stump,0.2,8
red_pine,2018,2020.07.14,control,770,ab,stump,0.25,9
red_pine,2018,2020.07.16,control,756,ab,stump,0.25,8
red_pine,2018,2020.07.16,control,766,ab,stump,0.5,12
red_pine,2018,2020.07.16,control,753,ab,stump,0.4,11.5
red_pine,2018,2020.07.16,control,755,ab,stump,0.7,12.5
red_pine,2018,2020.07.16,control,761,ab,stump,0.5,18.5
red_pine,2018,2020.07.17,control,764,ab,stump,1.3,41
red_pine,2018,2020.07.16,control,766,ab,stump,1,21.5
red_pine,2018,2020.07.16,control,756,wa,stump,0.4,20.5
red_pine,2018,2020.07.15,control,775,wa,stump,0.3,11
red_pine,2018,2020.07.14,control,767,wa,stump,0.25,19
red_pine,2018,2020.07.16,control,756,wo,stump,0.4,19
red_pine,2018,2020.07.17,control,764,wo,stump,0.6,32
red_pine,2018,2020.07.16,control,754,co,stump,0.85,48.5
red_pine,2018,2020.07.16,control,754,co,stump,0.55,26
red_pine,2018,2020.07.17,control,747,ro,stump,0.25,22.5
red_pine,2018,2020.07.14,control,767,ro,stump,0.5,20
red_pine,2018,2020.07.16,control,755,ro,stump,0.7,27.5
red_pine,2018,2020.07.16,control,758,ro,stump,0.6,30.5
sta_rd,2018,2020.07.07,control,394,sm,stump,0.3,14
sta_rd,2018,2020.07.07,control,709,sb,stump,0.8,43
sta_rd,2018,2020.06.29,control,386,ab,stump,0.25,1
sta_rd,2018,2020.07.07,control,397,ab,stump,0.4,15.5
sta_rd,2018,2020.06.29,control,386,ab,stump,0.25,2
sta_rd,2018,2020.07.06,control,389,ab,stump,0.2,2.5
sta_rd,2018,2020.07.09,control,399,ab,stump,0.2,6.5
sta_rd,2018,2020.06.29,control,393,ab,stump,0.25,4
sta_rd,2018,2020.07.06,control,388,ab,stump,0.25,5.5
sta_rd,2018,2020.07.09,control,713,ab,stump,0.3,6
sta_rd,2018,2020.07.09,control,400,ab,stump,0.2,15
sta_rd,2018,2020.07.07,control,708,ab,stump,0.4,6.5
sta_rd,2018,2020.07.09,control,703,ab,stump,0.35,7
sta_rd,2018,2020.07.09,control,713,ab,stump,0.25,8
sta_rd,2018,2020.06.29,control,393,ab,stump,0.4,15.5
sta_rd,2018,2020.07.09,control,713,ab,stump,0.4,8
sta_rd,2018,2020.07.07,control,708,ab,stump,0.25,17
sta_rd,2018,2020.07.09,control,399,ab,stump,0.25,6
sta_rd,2018,2020.07.09,control,710,ab,stump,0.8,39
sta_rd,2018,2020.07.09,control,713,ab,stump,0.25,10.5
sta_rd,2018,2020.07.07,control,398,ab,stump,0.6,28.5
sta_rd,2018,2020.07.06,control,947,ab,stump,1,84
sta_rd,2018,2020.07.09,control,710,ba,stump,0.9,36
gas_line,2018,2020.04.16,perimeter,828,rm,stump,0.5,28
gas_line,2018,2020.04.08,interior,838,rm,stump,1.2,63
gas_line,2018,2020.04.14,interior,839,rm,stump,1,66
gas_line,2018,2020.04.15,perimeter,806,rm,stump,1.1,78
gas_line,2018,2020.04.16,perimeter,827,rm,stump,1,62
gas_line,2018,2020.04.16,perimeter,830,rm,stump,0.75,38
gas_line,2018,2020.04.16,perimeter,831,rm,stump,0.8,65
gas_line,2018,2020.04.16,perimeter,826,rm,stump,0.5,30
gas_line,2018,2020.04.17,perimeter,820,rm,stump,1,67.5
gas_line,2018,2020.04.16,perimeter,831,rm,stump,1,60
gas_line,2018,2020.04.14,interior,839,rm,stump,0.75,74
gas_line,2018,2020.04.16,perimeter,826,rm,stump,0.75,45.5
gas_line,2018,2020.04.16,perimeter,829,rm,stump,1,42
gas_line,2018,2020.04.16,perimeter,829,rm,stump,1,65
gas_line,2018,2020.04.16,perimeter,832,rm,stump,0.75,51
gas_line,2018,2020.04.16,perimeter,832,rm,stump,0.8,58
gas_line,2018,2020.04.17,perimeter,822,rm,stump,1.1,65
gas_line,2018,2020.04.20,perimeter,815,rm,stump,1.2,81
