harvest,year,date,location,point,spp,origin,basal2019,height
boot,2018,2020.06.22,perimeter,961,sb,s,0.3,13
boot,2018,2020.06.16,perimeter,964,sb,s,0.25,15
boot,2018,2020.06.22,interior,352,sb,s,0.3,14
boot,2018,2020.06.19,interior,358,sb,s,0.5,14.5
boot,2018,2020.06.22,interior,360,sb,s,0.5,15
boot,2018,2020.06.16,perimeter,964,sb,s,0.25,17
boot,2018,2020.06.22,interior,357,sb,s,0.9,31
boot,2018,2020.06.16,interior,349,sb,s,0.65,16
boot,2018,2020.06.19,interior,358,sb,s,0.6,29
boot,2018,2020.06.22,interior,352,sb,s,0.5,45.5
boot,2018,2020.06.16,perimeter,965,sb,s,0.9,28
boot,2018,2020.06.15,perimeter,958,pb,s,0.2,4.5
boot,2018,2020.06.15,perimeter,959,pb,s,0.5,26.5
boot,2018,2020.06.15,perimeter,959,pb,s,0.4,30
boot,2018,2020.06.22,perimeter,960,ab,s,0.8,40
boot,2018,2020.06.22,interior,354,ab,s,0.25,12.5
boot,2018,2020.06.19,perimeter,952,ab,s,0.25,17
boot,2018,2020.06.17,interior,353,ab,s,0.6,19
boot,2018,2020.06.22,interior,365,ab,s,1.3,75.5
boot,2018,2020.06.22,interior,357,ab,s,0.5,32
boot,2018,2020.06.15,perimeter,958,ab,s,1,58.5
boot,2018,2020.06.22,interior,357,ab,s,0.7,40.5
boot,2018,2020.06.22,interior,364,ab,s,1,33
boot,2018,2020.06.12,interior,367,ab,s,0.75,50
boot,2018,2020.06.15,interior,369,ab,s,0.35,8
boot,2018,2020.06.12,interior,367,ab,s,0.75,22
boot,2018,2020.06.22,perimeter,961,ab,s,2,115.5
boot,2018,2020.06.12,interior,366,ab,s,0.6,28.5
boot,2018,2020.06.22,interior,365,wa,s,0.5,12.5
boot,2018,2020.06.12,interior,368,wa,s,0.15,7
boot,2018,2020.06.12,perimeter,954,wa,s,0.2,9
boot,2018,2020.06.19,perimeter,952,wa,s,0.4,13
boot,2018,2020.06.16,interior,349,wa,s,0.15,-79
boot,2018,2020.06.17,perimeter,951,wa,s,0.15,13
boot,2018,2020.06.12,interior,367,wa,s,0.2,8
boot,2018,2020.06.12,interior,361,wa,s,0.3,19
boot,2018,2020.06.12,perimeter,954,wa,s,0.2,11
boot,2018,2020.06.15,perimeter,959,wa,s,0.25,10.5
boot,2018,2020.06.22,interior,359,wa,s,0.2,13.5
boot,2018,2020.06.12,interior,368,wa,s,0.2,10
boot,2018,2020.06.12,interior,361,wa,s,0.3,16.5
boot,2018,2020.06.22,perimeter,961,wa,s,0.2,10
boot,2018,2020.06.15,interior,362,wa,s,0.2,16.5
boot,2018,2020.06.12,interior,361,wa,s,0.5,15
boot,2018,2020.06.15,interior,362,wa,s,0.25,13
boot,2018,2020.06.22,interior,364,wa,s,0.3,11
boot,2018,2020.06.16,interior,350,wa,s,0.25,15
boot,2018,2020.06.19,perimeter,953,wa,s,0.25,12
boot,2018,2020.06.22,interior,359,wa,s,0.2,13
boot,2018,2020.06.22,interior,365,wa,s,0.2,13.5
boot,2018,2020.06.22,perimeter,960,wa,s,0.2,15
boot,2018,2020.06.15,interior,363,cu,s,0.25,4.5
boot,2018,2020.06.22,interior,352,cu,s,0.4,5
boot,2018,2020.06.17,perimeter,951,bc,s,0.5,35
boot,2018,2020.06.12,interior,367,ro,s,0.25,20
boot,2018,2020.06.12,perimeter,954,ro,s,0.2,8
boot,2018,2020.06.12,perimeter,955,ba,s,0.25,8
gas_line,2018,2020.07.14,control,734,wp,s,0.9,16
gas_line,2018,2020.07.14,control,730,rm,s,0.2,9.5
gas_line,2018,2020.07.14,control,730,rm,s,0.25,17.5
gas_line,2018,2020.07.13,control,741,rm,s,0.25,17
gas_line,2018,2020.07.13,control,736,rm,s,0.2,15.5
gas_line,2018,2020.07.14,control,734,svb,s,0.3,27
gas_line,2018,2020.07.13,control,740,sb,s,0.25,13
gas_line,2018,2020.07.14,control,729,sb,s,0.25,10
gas_line,2018,2020.07.14,control,735,sb,s,0.25,18
gas_line,2018,2020.07.14,control,731,sb,s,0.4,14
gas_line,2018,2020.07.14,control,733,sb,s,0.2,5
gas_line,2018,2020.07.13,control,737,sb,s,0.25,5
gas_line,2018,2020.07.10,control,743,sb,s,0.25,15
gas_line,2018,2020.07.14,control,734,sb,s,0.2,8
gas_line,2018,2020.07.14,control,738,sb,s,0.5,26
gas_line,2018,2020.07.10,control,743,sb,s,0.25,9
gas_line,2018,2020.07.13,control,736,sb,s,0.6,33.5
gas_line,2018,2020.07.10,control,744,sb,s,0.3,23
gas_line,2018,2020.07.13,control,741,sb,s,0.25,16
gas_line,2018,2020.07.10,control,745,sb,s,0.3,32
gas_line,2018,2020.07.14,control,729,sb,s,0.5,26.5
gas_line,2018,2020.07.10,control,742,sb,s,0.2,11
gas_line,2018,2020.07.10,control,744,sb,s,0.7,35.5
gas_line,2018,2020.07.14,control,731,sb,s,0.3,27
gas_line,2018,2020.07.10,control,743,sb,s,0.25,22
gas_line,2018,2020.07.13,control,739,sb,s,0.25,21
gas_line,2018,2020.07.10,control,745,sb,s,0.5,39.5
gas_line,2018,2020.07.13,control,736,ab,s,0.75,21.5
gas_line,2018,2020.07.13,control,737,ab,s,0.7,32
gas_line,2018,2020.07.14,control,735,wa,s,0.4,18
gas_line,2018,2020.07.14,control,738,wa,s,0.2,6.5
gas_line,2018,2020.07.14,control,729,wa,s,0.25,10
gas_line,2018,2020.07.14,control,730,wa,s,0.25,9
gas_line,2018,2020.07.14,control,730,wa,s,0.4,18
gas_line,2018,2020.07.14,control,733,wa,s,0.2,8.5
gas_line,2018,2020.07.13,control,736,wa,s,0.2,17
gas_line,2018,2020.07.13,control,737,bc,s,0.2,19.5
gas_line,2018,2020.07.14,control,738,bc,s,0.3,17
gas_line,2018,2020.07.14,control,730,bc,s,0.4,27.5
gas_line,2018,2020.07.13,control,737,ro,s,0.4,12
gas_line,2018,2020.07.10,control,745,ro,s,0.2,6.5
gas_line,2018,2020.07.14,control,735,ro,s,0.25,13.5
gas_line,2018,2020.07.14,control,730,ro,s,0.35,12
gas_line,2018,2020.07.14,control,733,ro,s,0.25,10.5
gas_line,2018,2020.07.14,control,731,ro,s,0.25,15
gas_line,2018,2020.07.10,control,744,ro,s,0.15,6.5
gas_line,2018,2020.07.13,control,740,ro,s,0.5,18
gas_line,2018,2020.07.13,control,736,ro,s,0.25,18.5
red_pine,2018,2020.07.14,control,768,wp,s,0.25,7
red_pine,2018,2020.07.14,control,770,rm,s,0.25,14.5
red_pine,2018,2020.07.14,control,768,rm,s,0.3,5.5
red_pine,2018,2020.07.15,control,775,rm,s,0.2,3
red_pine,2018,2020.07.14,control,770,rm,s,0.25,16
red_pine,2018,2020.07.15,control,771,rm,s,0.15,67.5
red_pine,2018,2020.07.16,control,761,rm,s,0.2,5
red_pine,2018,2020.07.14,control,769,rm,s,0.2,11.5
red_pine,2018,2020.07.17,control,748,sb,s,0.15,0
red_pine,2018,2020.07.16,control,752,sb,s,0.15,0.5
red_pine,2018,2020.07.17,control,746,sb,s,0.15,0
red_pine,2018,2020.07.14,control,768,sb,s,0.15,1
red_pine,2018,2020.07.16,control,762,sb,s,0.25,17.5
red_pine,2018,2020.07.16,control,758,sb,s,0.15,2.5
red_pine,2018,2020.07.16,control,758,sb,s,0.2,3.5
red_pine,2018,2020.07.17,control,746,sb,s,0.15,4
red_pine,2018,2020.07.17,control,747,sb,s,0.15,4
red_pine,2018,2020.07.17,control,764,sb,s,0.25,13.5
red_pine,2018,2020.07.15,control,771,sb,s,0.4,15.5
red_pine,2018,2020.07.16,control,754,sb,s,0.5,6
red_pine,2018,2020.07.16,control,763,sb,s,0.25,21
red_pine,2018,2020.07.17,control,747,sb,s,0.2,11.5
red_pine,2018,2020.07.16,control,753,sb,s,0.2,7.5
red_pine,2018,2020.07.16,control,761,sb,s,0.25,10
red_pine,2018,2020.07.14,control,769,sb,s,0.3,22
red_pine,2018,2020.07.16,control,761,sb,s,0.6,17
red_pine,2018,2020.07.17,control,764,pb,s,0.2,6
red_pine,2018,2020.07.17,control,748,pb,s,0.2,6.5
red_pine,2018,2020.07.16,control,752,pb,s,0.25,21.5
red_pine,2018,2020.07.15,control,775,ab,s,1,26
red_pine,2018,2020.07.16,control,760,ab,s,0.25,15
red_pine,2018,2020.07.14,control,768,wa,s,0.2,8
red_pine,2018,2020.07.16,control,759,wa,s,0.2,11
red_pine,2018,2020.07.16,control,760,wa,s,0.2,7
red_pine,2018,2020.07.14,control,770,wa,s,0.15,11
red_pine,2018,2020.07.17,control,748,wa,s,0.2,12
red_pine,2018,2020.07.15,control,774,wa,s,0.2,13
red_pine,2018,2020.07.15,control,772,wa,s,0.25,19
red_pine,2018,2020.07.17,control,748,wa,s,0.2,10
red_pine,2018,2020.07.14,control,770,wo,s,0.5,20.5
red_pine,2018,2020.07.16,control,752,co,s,0.2,11.5
red_pine,2018,2020.07.16,control,763,co,s,0.2,10.5
red_pine,2018,2020.07.16,control,752,co,s,0.3,12
red_pine,2018,2020.07.17,control,748,co,s,0.2,13
red_pine,2018,2020.07.16,control,753,co,s,0.5,20
red_pine,2018,2020.07.16,control,762,co,s,0.25,22
red_pine,2018,2020.07.16,control,755,co,s,0.5,23
red_pine,2018,2020.07.16,control,757,ro,s,0.65,24
red_pine,2018,2020.07.15,control,774,ro,s,0.2,6
red_pine,2018,2020.07.15,control,771,ro,s,0.65,24
red_pine,2018,2020.07.14,control,767,ro,s,0.35,14.5
red_pine,2018,2020.07.14,control,769,ro,s,0.25,18.5
red_pine,2018,2020.07.15,control,771,ro,s,0.45,10.5
red_pine,2018,2020.07.17,control,751,ro,s,0.2,9.5
red_pine,2018,2020.07.16,control,754,ro,s,0.25,8.5
red_pine,2018,2020.07.14,control,768,ro,s,0.25,13
red_pine,2018,2020.07.15,control,772,ro,s,0.4,16.5
red_pine,2018,2020.07.15,control,775,ro,s,0.25,5.5
red_pine,2018,2020.07.15,control,772,ro,s,0.25,6
red_pine,2018,2020.07.15,control,774,ro,s,0.5,19.5
red_pine,2018,2020.07.16,control,760,ro,s,0.2,12.5
red_pine,2018,2020.07.15,control,773,ro,s,0.2,7.5
red_pine,2018,2020.07.17,control,764,ro,s,0.6,16.5
wedge_boot,2018,2020.07.06,control,390,la,s,0.3,6
wedge_boot,2018,2020.07.06,control,949,rm,s,0.2,15.5
wedge_boot,2018,2020.07.06,control,948,rm,s,0.15,6
wedge_boot,2018,2020.07.06,control,948,rm,s,0.15,16
wedge_boot,2018,2020.07.06,control,947,sm,s,0.15,12
wedge_boot,2018,2020.07.06,control,947,sm,s,0.25,23
wedge_boot,2018,2020.07.06,control,948,sm,s,0.15,14.5
wedge_boot,2018,2020.07.07,control,394,yb,s,0.2,6
wedge_boot,2018,2020.07.06,control,389,yb,s,0.2,8
wedge_boot,2018,2020.07.06,control,390,yb,s,0.2,12
wedge_boot,2018,2020.07.06,control,389,yb,s,0.3,20
wedge_boot,2018,2020.07.06,control,390,yb,s,0.25,21.5
wedge_boot,2018,2020.07.06,control,388,yb,s,0.25,24
wedge_boot,2018,2020.07.06,control,388,yb,s,0.2,25.5
wedge_boot,2018,2020.07.06,control,388,yb,s,0.25,28
wedge_boot,2018,2020.07.06,control,390,yb,s,0.25,34
wedge_boot,2018,2020.07.07,control,705,sb,s,0.15,3
wedge_boot,2018,2020.07.09,control,702,sb,s,0.15,3
wedge_boot,2018,2020.07.07,control,705,sb,s,0.2,3.5
wedge_boot,2018,2020.06.29,control,387,sb,s,0.15,3.5
wedge_boot,2018,2020.07.09,control,702,sb,s,0.2,4
wedge_boot,2018,2020.07.07,control,704,sb,s,0.2,12
wedge_boot,2018,2020.07.07,control,397,sb,s,0.2,4.5
wedge_boot,2018,2020.07.06,control,948,sb,s,0.5,19
wedge_boot,2018,2020.07.09,control,702,sb,s,0.2,7
wedge_boot,2018,2020.06.29,control,387,sb,s,0.2,10
wedge_boot,2018,2020.07.06,control,385,sb,s,0.6,30
wedge_boot,2018,2020.06.29,control,393,sb,s,0.2,8
wedge_boot,2018,2020.07.06,control,949,sb,s,1,42
wedge_boot,2018,2020.06.29,control,393,sb,s,0.2,8.5
wedge_boot,2018,2020.07.07,control,398,sb,s,0.2,8.5
wedge_boot,2018,2020.07.09,control,711,sb,s,0.2,9
wedge_boot,2018,2020.07.07,control,707,sb,s,0.5,26.5
wedge_boot,2018,2020.06.29,control,392,sb,s,0.2,12
wedge_boot,2018,2020.07.07,control,706,sb,s,0.2,10
wedge_boot,2018,2020.07.06,control,385,sb,s,0.7,39
wedge_boot,2018,2020.07.07,control,708,sb,s,0.2,19
wedge_boot,2018,2020.06.29,control,391,sb,s,0.25,18
wedge_boot,2018,2020.06.29,control,387,sb,s,0.2,23
wedge_boot,2018,2020.06.29,control,392,sb,s,0.2,14.5
wedge_boot,2018,2020.06.29,control,386,sb,s,0.25,18
wedge_boot,2018,2020.07.07,control,708,sb,s,0.25,22
wedge_boot,2018,2020.07.07,control,396,sb,s,0.9,59
wedge_boot,2018,2020.07.06,control,385,sb,s,0.3,36.5
wedge_boot,2018,2020.06.29,control,386,sb,s,0.25,20.5
wedge_boot,2018,2020.06.29,control,386,sb,s,0.25,32
wedge_boot,2018,2020.06.29,control,386,sb,s,0.3,32
wedge_boot,2018,2020.06.29,control,393,ab,s,1,79.5
wedge_boot,2018,2020.07.06,control,389,ab,s,0.75,47.5
wedge_boot,2018,2020.06.29,control,392,ab,s,0.65,28
wedge_boot,2018,2020.07.09,control,400,ab,s,0.9,26.5
wedge_boot,2018,2020.07.06,control,949,ab,s,0.5,27.5
wedge_boot,2018,2020.07.09,control,702,ab,s,0.65,24
wedge_boot,2018,2020.07.09,control,703,ab,s,0.75,41.5
wedge_boot,2018,2020.07.07,control,704,wa,s,0.2,10
wedge_boot,2018,2020.07.09,control,710,wa,s,0.2,7
wedge_boot,2018,2020.07.06,control,384,wa,s,0.3,26
wedge_boot,2018,2020.07.07,control,707,wa,s,0.15,3.5
wedge_boot,2018,2020.07.06,control,384,wa,s,0.4,28.5
wedge_boot,2018,2020.07.06,control,946,wa,s,0.25,32
wedge_boot,2018,2020.07.06,control,946,wa,s,0.25,30.5
wedge_boot,2018,2020.07.06,control,385,wa,s,0.25,13
wedge_boot,2018,2020.07.06,control,949,wa,s,0.3,40.5
wedge_boot,2018,2020.07.09,control,399,wa,s,0.25,10.5
wedge_boot,2018,2020.07.06,control,949,wa,s,0.3,27
wedge_boot,2018,2020.07.09,control,713,wa,s,0.2,5.5
wedge_boot,2018,2020.07.07,control,704,wa,s,0.2,12
wedge_boot,2018,2020.07.06,control,947,wa,s,0.4,28.5
wedge_boot,2018,2020.07.07,control,394,wa,s,0.4,7.5
wedge_boot,2018,2020.07.09,control,712,wa,s,0.25,6
wedge_boot,2018,2020.07.07,control,395,wa,s,0.25,24
wedge_boot,2018,2020.07.06,control,947,wa,s,0.5,29
wedge_boot,2018,2020.07.06,control,385,wa,s,0.3,15
wedge_boot,2018,2020.07.06,control,948,wa,s,0.25,23
wedge_boot,2018,2020.07.07,control,396,wa,s,0.2,8
wedge_boot,2018,2020.07.09,control,701,wa,s,0.2,8
wedge_boot,2018,2020.07.07,control,394,wa,s,0.3,14.5
wedge_boot,2018,2020.07.06,control,946,wa,s,0.2,14
wedge_boot,2018,2020.07.07,control,398,wa,s,0.25,15
wedge_boot,2018,2020.07.09,control,703,wa,s,0.4,16
wedge_boot,2018,2020.07.06,control,384,wa,s,0.25,19.5
wedge_boot,2018,2020.07.07,control,397,wa,s,0.2,9.5
wedge_boot,2018,2020.07.07,control,707,wa,s,0.4,20
wedge_boot,2018,2020.07.09,control,710,wa,s,0.25,22
wedge_boot,2018,2020.07.09,control,703,wa,s,0.2,30.5
wedge_boot,2018,2020.07.07,control,708,wa,s,0.25,12
wedge_boot,2018,2020.07.06,control,384,wa,s,0.25,21
wedge_boot,2018,2020.07.09,control,400,wa,s,0.25,27.5
wedge_boot,2018,2020.07.07,control,395,wa,s,0.75,44
wedge_boot,2018,2020.07.07,control,395,wa,s,0.35,30.5
wedge_boot,2018,2020.06.29,control,387,ro,s,0.1,3
wedge_boot,2018,2020.07.07,control,708,ro,s,0.65,49.5
wedge_boot,2018,2020.07.06,control,949,ro,s,0.3,33
gas_line,2018,2020.04.14,interior,841,rp,s,1.2,22
gas_line,2018,2020.04.16,perimeter,834,rm,s,0.75,15.5
gas_line,2018,2020.04.22,interior,877,rm,s,0.25,13
gas_line,2018,2020.04.16,perimeter,834,rm,s,0.2,18
gas_line,2018,2020.04.06,interior,864,rm,s,0.1,7
gas_line,2018,2020.04.06,interior,864,rm,s,0.15,10.5
gas_line,2018,2020.04.17,perimeter,817,rm,s,0.25,17
gas_line,2018,2020.04.17,perimeter,817,rm,s,0.25,18
gas_line,2018,2020.04.06,interior,863,rm,s,0.5,42
gas_line,2018,2020.04.06,interior,863,rm,s,0.2,12
gas_line,2018,2020.04.22,interior,877,rm,s,0.25,15
gas_line,2018,2020.05.06,interior,866,rm,s,0.1,12
gas_line,2018,2020.05.06,interior,866,rm,s,0.15,11
gas_line,2018,2020.04.16,perimeter,834,rm,s,0.2,23
gas_line,2018,2020.04.20,perimeter,815,rm,s,0.6,39
gas_line,2018,2020.04.06,interior,863,rm,s,0.5,34.5
gas_line,2018,2020.04.16,perimeter,827,rm,s,0.25,17
gas_line,2018,2020.04.06,interior,865,rm,s,0.2,19
gas_line,2018,2020.04.16,perimeter,831,rm,s,0.8,57.5
gas_line,2018,2020.05.08,interior,850,rm,s,0.4,22.5
gas_line,2018,2020.05.04,interior,847,rm,s,0.3,24.5
gas_line,2018,2020.05.04,interior,853,rm,s,0.4,28
gas_line,2018,2020.05.04,interior,848,rm,s,0.25,31
gas_line,2018,2020.04.16,perimeter,835,rm,s,0.4,38
gas_line,2018,2020.04.16,perimeter,827,rm,s,0.25,21
gas_line,2018,2020.04.16,perimeter,832,rm,s,0.25,32.5
gas_line,2018,2020.05.04,interior,848,rm,s,0.7,36
gas_line,2018,2020.04.14,interior,840,rm,s,0.6,48
gas_line,2018,2020.04.14,perimeter,801,sm,s,0.5,66
gas_line,2018,2020.04.06,interior,865,sm,s,0.2,9.5
gas_line,2018,2020.05.08,interior,851,sm,s,0.2,13.5
gas_line,2018,2020.04.17,perimeter,822,sm,s,0.75,35
gas_line,2018,2020.05.08,interior,850,sm,s,0.2,13
gas_line,2018,2020.04.23,interior,856,sm,s,0.25,23.5
gas_line,2018,2020.04.06,interior,863,sm,s,0.2,10
gas_line,2018,2020.04.06,interior,865,sm,s,0.2,11.5
gas_line,2018,2020.05.04,interior,846,sm,s,0.5,32
gas_line,2018,2020.04.23,interior,856,sm,s,0.25,27
gas_line,2018,2020.05.04,interior,853,sm,s,0.5,36
gas_line,2018,2020.05.04,interior,844,sm,s,0.25,22
gas_line,2018,2020.04.22,interior,878,sm,s,0.4,20
gas_line,2018,2020.04.22,interior,860,svb,s,0.6,48
gas_line,2018,2020.04.23,interior,858,svb,s,0.6,59.5
gas_line,2018,2020.04.15,perimeter,809,sb,s,0.75,19
gas_line,2018,2020.04.15,perimeter,810,sb,s,0.75,39.5
gas_line,2018,2020.04.20,perimeter,815,sb,s,0.5,35
gas_line,2018,2020.05.06,interior,866,sb,s,0.75,28.5
gas_line,2018,2020.04.16,perimeter,825,pb,s,5,29.5
gas_line,2018,2020.04.16,perimeter,831,pb,s,0.75,53
gas_line,2018,2020.04.16,perimeter,827,pb,s,0.6,50
gas_line,2018,2020.05.04,interior,854,ab,s,1.5,69
gas_line,2018,2020.05.04,interior,854,ab,s,1.35,72
gas_line,2018,2020.04.16,perimeter,829,ab,s,1,46.5
gas_line,2018,2020.04.15,perimeter,810,ab,s,1,51
gas_line,2018,2020.04.15,perimeter,810,ab,s,1.1,59
gas_line,2018,2020.04.16,perimeter,830,ab,s,1.75,109.5
gas_line,2018,2020.04.20,interior,867,ab,s,1,62
gas_line,2018,2020.04.23,interior,856,ab,s,0.6,18
gas_line,2018,2020.04.06,interior,864,ab,s,0.75,10
gas_line,2018,2020.04.22,interior,877,ab,s,1.6,95.5
gas_line,2018,2020.04.20,perimeter,814,ab,s,0.25,10
gas_line,2018,2020.04.20,interior,876,ab,s,0.15,9.5
gas_line,2018,2020.04.06,interior,864,ab,s,1,54.5
gas_line,2018,2020.04.16,perimeter,828,ab,s,0.25,8
gas_line,2018,2020.04.20,interior,867,ab,s,1,34
gas_line,2018,2020.04.20,interior,867,ab,s,0.75,30.5
gas_line,2018,2020.05.04,interior,854,ab,s,1.25,34
gas_line,2018,2020.04.17,perimeter,817,ab,s,0.25,14.5
gas_line,2018,2020.04.06,interior,864,ab,s,0.8,26
gas_line,2018,2020.04.16,perimeter,825,ab,s,0.8,28
gas_line,2018,2020.04.15,perimeter,808,ab,s,1.75,72.5
gas_line,2018,2020.04.15,perimeter,806,ab,s,1.2,67
gas_line,2018,2020.04.15,perimeter,806,ab,s,1.5,108
gas_line,2018,2020.04.20,perimeter,814,wa,s,0.15,8.5
gas_line,2018,2020.04.06,interior,857,wa,s,0.6,27
gas_line,2018,2020.05.04,interior,844,wa,s,0.4,29
gas_line,2018,2020.05.04,interior,844,wa,s,0.5,26.5
gas_line,2018,2020.04.17,perimeter,817,wa,s,0.3,15.5
gas_line,2018,2020.04.20,interior,876,wa,s,0.2,8.5
gas_line,2018,2020.04.14,perimeter,803,wa,s,0.75,43.5
gas_line,2018,2020.04.16,perimeter,834,wa,s,0.25,19
gas_line,2018,2020.05.08,interior,851,wa,s,1,74
gas_line,2018,2020.05.08,interior,855,wa,s,0.5,24
gas_line,2018,2020.05.04,interior,846,wa,s,0.5,21
gas_line,2018,2020.04.14,perimeter,803,wa,s,0.75,28
gas_line,2018,2020.04.15,perimeter,807,wa,s,0.75,29
gas_line,2018,2020.04.06,interior,865,wa,s,0.75,32
gas_line,2018,2020.04.14,perimeter,803,wa,s,1.25,60.75
gas_line,2018,2020.04.23,interior,858,wa,s,0.5,21
gas_line,2018,2020.04.22,interior,869,wa,s,0.25,15
gas_line,2018,2020.05.05,interior,852,wa,s,1,46
gas_line,2018,2020.04.08,interior,836,wa,s,0.5,14.5
gas_line,2018,2020.04.22,interior,872,wa,s,0.5,36
gas_line,2018,2020.05.04,interior,848,wa,s,0.5,17
gas_line,2018,2020.04.20,interior,868,wa,s,0.6,31
gas_line,2018,2020.04.22,interior,870,wa,s,1,37
gas_line,2018,2020.04.16,perimeter,833,wa,s,0.5,24
gas_line,2018,2020.04.15,perimeter,806,wa,s,0.5,29
gas_line,2018,2020.05.04,interior,845,wa,s,0.75,35
gas_line,2018,2020.04.20,interior,876,wa,s,0.3,17.5
gas_line,2018,2020.04.23,interior,859,wa,s,0.6,27
gas_line,2018,2020.04.15,perimeter,807,wa,s,0.8,26
gas_line,2018,2020.04.22,interior,860,wa,s,0.75,37
gas_line,2018,2020.04.22,interior,869,wa,s,0.3,25.5
gas_line,2018,2020.05.04,interior,848,wa,s,0.75,31.5
gas_line,2018,2020.04.23,interior,861,wa,s,1,46
gas_line,2018,2020.04.22,interior,879,wa,s,0.75,27
gas_line,2018,2020.04.15,perimeter,804,wa,s,0.6,39
gas_line,2018,2020.04.17,perimeter,821,wa,s,0.5,22
gas_line,2018,2020.05.04,interior,854,wa,s,0.6,28
gas_line,2018,2020.04.14,interior,842,wa,s,0.5,41
gas_line,2018,2020.04.16,perimeter,833,wa,s,0.75,25.5
gas_line,2018,2020.04.20,interior,868,wa,s,0.6,41
gas_line,2018,2020.04.14,interior,841,wa,s,0.6,27
gas_line,2018,2020.04.16,perimeter,823,wa,s,0.5,31
gas_line,2018,2020.04.17,perimeter,821,wa,s,0.6,32
gas_line,2018,2020.04.23,interior,861,wa,s,0.75,43.5
gas_line,2018,2020.04.17,perimeter,818,wa,s,0.4,25.5
gas_line,2018,2020.04.16,perimeter,823,wa,s,0.5,35
gas_line,2018,2020.04.20,interior,875,wa,s,0.5,27
gas_line,2018,2020.04.14,interior,840,wa,s,0.5,22.5
gas_line,2018,2020.04.06,interior,862,wa,s,0.5,30
gas_line,2018,2020.04.23,interior,861,wa,s,0.6,36
gas_line,2018,2020.05.05,interior,852,wa,s,0.75,48
gas_line,2018,2020.05.04,interior,853,wa,s,0.75,13.5
gas_line,2018,2020.04.14,interior,839,wa,s,0.75,32
gas_line,2018,2020.04.16,perimeter,833,wa,s,0.75,35.5
gas_line,2018,2020.04.22,interior,878,wa,s,1,33
gas_line,2018,2020.04.20,interior,868,wa,s,0.8,46
gas_line,2018,2020.04.16,perimeter,835,wa,s,0.8,42
gas_line,2018,2020.04.22,interior,878,wa,s,0.75,31.5
gas_line,2018,2020.04.06,interior,863,wa,s,0.5,36.5
gas_line,2018,2020.05.05,interior,852,wa,s,1,68
gas_line,2018,2020.04.15,perimeter,805,wa,s,0.5,30
gas_line,2018,2020.04.06,interior,862,wa,s,0.6,42
gas_line,2018,2020.04.16,perimeter,823,wa,s,0.8,49
gas_line,2018,2020.04.16,perimeter,824,wa,s,0.6,37
gas_line,2018,2020.04.22,interior,860,wa,s,0.8,56.5
gas_line,2018,2020.04.20,perimeter,816,wa,s,0.5,27
gas_line,2018,2020.05.05,interior,852,wa,s,1,48.5
gas_line,2018,2020.04.14,interior,840,wa,s,0.5,36.5
gas_line,2018,2020.05.04,interior,845,wa,s,1.75,70
gas_line,2018,2020.04.16,perimeter,823,wa,s,0.75,52
gas_line,2018,2020.04.15,perimeter,808,wa,s,1.1,67
gas_line,2018,2020.04.20,interior,876,yp,s,0.25,8
gas_line,2018,2020.04.20,interior,868,yp,s,0.25,28
gas_line,2018,2020.04.20,interior,875,yp,s,0.25,15
gas_line,2018,2020.04.15,perimeter,812,yp,s,0.75,15
gas_line,2018,2020.04.15,perimeter,812,yp,s,0.6,18
gas_line,2018,2020.04.14,perimeter,801,asp,s,0.25,39.5
gas_line,2018,2020.04.14,perimeter,802,asp,s,0.75,67
gas_line,2018,2020.04.14,perimeter,802,asp,s,0.75,65.5
gas_line,2018,2020.04.20,perimeter,816,bc,s,1,62
gas_line,2018,2020.05.08,interior,851,bc,s,0.25,31
gas_line,2018,2020.04.17,perimeter,820,bc,s,0.75,50
gas_line,2018,2020.04.15,perimeter,805,bc,s,0.25,32.5
gas_line,2018,2020.04.17,perimeter,817,bc,s,1,50.5
gas_line,2018,2020.04.14,perimeter,801,bc,s,0.5,45.5
gas_line,2018,2020.04.20,perimeter,816,bc,s,1.1,85
gas_line,2018,2020.04.15,perimeter,804,bc,s,0.4,59
gas_line,2018,2020.04.15,perimeter,809,bc,s,1,43.5
gas_line,2018,2020.04.22,interior,872,bc,s,0.8,77
gas_line,2018,2020.05.05,interior,852,bc,s,0.75,51
gas_line,2018,2020.04.06,interior,838,bc,s,1.5,79
gas_line,2018,2020.04.16,perimeter,835,bc,s,0.75,60
gas_line,2018,2020.04.14,perimeter,802,bc,s,0.75,61
gas_line,2018,2020.04.14,interior,839,bc,s,1,57
gas_line,2018,2020.04.15,perimeter,804,bc,s,0.75,58.5
gas_line,2018,2020.04.14,interior,839,bc,s,1,51
gas_line,2018,2020.04.22,interior,877,ro,s,0.2,7
gas_line,2018,2020.04.22,interior,872,ro,s,0.25,15
gas_line,2018,2020.04.22,interior,879,ro,s,0.5,24
gas_line,2018,2020.04.06,interior,864,ro,s,0.2,15
gas_line,2018,2020.04.16,perimeter,829,ro,s,0.25,14
gas_line,2018,2020.04.23,interior,859,ro,s,0.25,21
gas_line,2018,2020.04.22,interior,870,ro,s,0.15,9
gas_line,2018,2020.04.22,interior,879,ro,s,0.25,11.5
gas_line,2018,2020.04.17,perimeter,817,ro,s,0.25,15
gas_line,2018,2020.04.15,perimeter,810,ro,s,0.25,14.5
gas_line,2018,2020.04.22,interior,872,ro,s,0.2,18
