harvest,location,point,count,spp,origin,year,type,size,stems.per.acre
red_pine,control,760,1,bta,root,2019,diversity,exp_short,3038.507544617953
red_pine,control,760,1,bta,root,2019,diversity,exp_med,2310.953793656655
red_pine,control,760,1,bta,root,2019,diversity,exp_tall,0
red_pine,control,760,1,bta,root,2019,diversity,exp_sapl,385.1589656094425
red_pine,control,760,1,bta,root,2019,diversity,suppressed,0
red_pine,control,760,1,bta,root,2019,diversity,exposed,5349.461338274608
red_pine,control,760,1,bta,root,2019,diversity,total,5349.461338274608
red_pine,control,760,1,bta,root,2019,diversity,winners,1540.63586243777
red_pine,control,761,1,bta,root,2019,diversity,sup_short,0
red_pine,control,761,1,bta,root,2019,diversity,sup_med,0
red_pine,control,761,1,bta,root,2019,diversity,sup_tall,0
red_pine,control,761,1,bta,root,2019,diversity,sup_sapl,0
red_pine,control,761,1,bta,root,2019,diversity,exp_short,3038.507544617953
red_pine,control,761,1,bta,root,2019,diversity,exp_med,1155.4768968283274
red_pine,control,761,1,bta,root,2019,diversity,exp_tall,770.317931218885
red_pine,control,761,1,bta,root,2019,diversity,exp_sapl,0
red_pine,control,761,1,bta,root,2019,diversity,suppressed,0
red_pine,control,761,1,bta,root,2019,diversity,exposed,4964.302372665165
red_pine,control,761,1,bta,root,2019,diversity,total,4964.302372665165
red_pine,control,761,1,bta,root,2019,diversity,winners,1540.63586243777
red_pine,control,762,1,bta,root,2019,diversity,sup_short,0
red_pine,control,762,1,bta,root,2019,diversity,sup_med,0
red_pine,control,762,1,bta,root,2019,diversity,sup_tall,0
red_pine,control,762,1,bta,root,2019,diversity,sup_sapl,0
red_pine,control,762,1,bta,root,2019,diversity,exp_short,2025.6716964119687
red_pine,control,762,1,bta,root,2019,diversity,exp_med,770.317931218885
red_pine,control,762,1,bta,root,2019,diversity,exp_tall,0
red_pine,control,762,1,bta,root,2019,diversity,exp_sapl,0
red_pine,control,762,1,bta,root,2019,diversity,suppressed,0
red_pine,control,762,1,bta,root,2019,diversity,exposed,2795.9896276308536
red_pine,control,762,1,bta,root,2019,diversity,total,2795.9896276308536
red_pine,control,762,1,bta,root,2019,diversity,winners,1540.63586243777
red_pine,control,763,1,bta,root,2019,diversity,sup_short,0
red_pine,control,763,1,bta,root,2019,diversity,sup_med,0
red_pine,control,763,1,bta,root,2019,diversity,sup_tall,0
red_pine,control,763,1,bta,root,2019,diversity,sup_sapl,0
red_pine,control,763,1,bta,root,2019,diversity,exp_short,9115.52263385386
red_pine,control,763,1,bta,root,2019,diversity,exp_med,0
red_pine,control,763,1,bta,root,2019,diversity,exp_tall,0
red_pine,control,763,1,bta,root,2019,diversity,exp_sapl,0
red_pine,control,763,1,bta,root,2019,diversity,suppressed,0
red_pine,control,763,1,bta,root,2019,diversity,exposed,9115.52263385386
red_pine,control,763,1,bta,root,2019,diversity,total,9115.52263385386
red_pine,control,763,1,bta,root,2019,diversity,winners,0
red_pine,control,764,1,bta,root,2019,diversity,sup_short,0
red_pine,control,764,1,bta,root,2019,diversity,sup_med,0
red_pine,control,764,1,bta,root,2019,diversity,sup_tall,0
red_pine,control,764,1,bta,root,2019,diversity,sup_sapl,0
red_pine,control,764,1,bta,root,2019,diversity,exp_short,2025.6716964119687
red_pine,control,764,1,bta,root,2019,diversity,exp_med,0
red_pine,control,764,1,bta,root,2019,diversity,exp_tall,0
red_pine,control,764,1,bta,root,2019,diversity,exp_sapl,0
red_pine,control,764,1,bta,root,2019,diversity,suppressed,0
red_pine,control,764,1,bta,root,2019,diversity,exposed,2025.6716964119687
red_pine,control,764,1,bta,root,2019,diversity,total,2025.6716964119687
red_pine,control,764,1,bta,root,2019,diversity,winners,0
red_pine,control,765,1,svb,stump,2019,diversity,sup_short,0
red_pine,control,765,1,svb,stump,2019,diversity,sup_med,0
red_pine,control,765,1,svb,stump,2019,diversity,sup_tall,0
red_pine,control,765,1,svb,stump,2019,diversity,sup_sapl,0
red_pine,control,765,1,svb,stump,2019,diversity,exp_short,2025.6716964119687
red_pine,control,765,1,svb,stump,2019,diversity,exp_med,0
red_pine,control,765,1,svb,stump,2019,diversity,exp_tall,0
red_pine,control,765,1,svb,stump,2019,diversity,exp_sapl,0
red_pine,control,765,1,svb,stump,2019,diversity,suppressed,0
red_pine,control,765,1,svb,stump,2019,diversity,exposed,2025.6716964119687
red_pine,control,765,1,svb,stump,2019,diversity,total,2025.6716964119687
red_pine,control,765,1,svb,stump,2019,diversity,winners,0
red_pine,control,765,1,bta,root,2019,diversity,sup_short,0
red_pine,control,765,1,bta,root,2019,diversity,sup_med,0
red_pine,control,765,1,bta,root,2019,diversity,sup_tall,0
red_pine,control,765,1,bta,root,2019,diversity,sup_sapl,0
red_pine,control,765,1,bta,root,2019,diversity,exp_short,1012.8358482059843
red_pine,control,765,1,bta,root,2019,diversity,exp_med,0
red_pine,control,765,1,bta,root,2019,diversity,exp_tall,0
red_pine,control,765,1,bta,root,2019,diversity,exp_sapl,0
red_pine,control,765,1,bta,root,2019,diversity,suppressed,0
red_pine,control,765,1,bta,root,2019,diversity,exposed,1012.8358482059843
red_pine,control,765,1,bta,root,2019,diversity,total,1012.8358482059843
red_pine,control,765,1,bta,root,2019,diversity,winners,385.1589656094425
red_pine,control,766,1,bta,root,2019,diversity,sup_short,0
red_pine,control,766,1,bta,root,2019,diversity,sup_med,0
red_pine,control,766,1,bta,root,2019,diversity,sup_tall,0
red_pine,control,766,1,bta,root,2019,diversity,sup_sapl,0
red_pine,control,766,1,bta,root,2019,diversity,exp_short,1012.8358482059843
red_pine,control,766,1,bta,root,2019,diversity,exp_med,1155.4768968283274
red_pine,control,766,1,bta,root,2019,diversity,exp_tall,0
red_pine,control,766,1,bta,root,2019,diversity,exp_sapl,385.1589656094425
red_pine,control,766,1,bta,root,2019,diversity,suppressed,0
red_pine,control,766,1,bta,root,2019,diversity,exposed,2168.312745034312
red_pine,control,766,1,bta,root,2019,diversity,total,2168.312745034312
red_pine,control,766,1,bta,root,2019,diversity,winners,1540.63586243777
red_pine,control,767,1,svb,stump,2019,diversity,sup_short,0
red_pine,control,767,1,svb,stump,2019,diversity,sup_med,0
red_pine,control,767,1,svb,stump,2019,diversity,sup_tall,0
red_pine,control,767,1,svb,stump,2019,diversity,sup_sapl,0
red_pine,control,767,1,svb,stump,2019,diversity,exp_short,4051.3433928239374
red_pine,control,767,1,svb,stump,2019,diversity,exp_med,0
red_pine,control,767,1,svb,stump,2019,diversity,exp_tall,0
red_pine,control,767,1,svb,stump,2019,diversity,exp_sapl,0
red_pine,control,767,1,svb,stump,2019,diversity,suppressed,0
red_pine,control,767,1,svb,stump,2019,diversity,exposed,4051.3433928239374
red_pine,control,767,1,svb,stump,2019,diversity,total,4051.3433928239374
red_pine,control,767,1,svb,stump,2019,diversity,winners,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,sup_short,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,sup_med,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,sup_tall,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,sup_sapl,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,exp_short,2025.6716964119687
red_pine,control,768,1,svb,singl/unk,2019,diversity,exp_med,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,exp_tall,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,exp_sapl,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,suppressed,0
red_pine,control,768,1,svb,singl/unk,2019,diversity,exposed,2025.6716964119687
red_pine,control,768,1,svb,singl/unk,2019,diversity,total,2025.6716964119687
red_pine,control,768,1,svb,singl/unk,2019,diversity,winners,770.317931218885
red_pine,control,770,1,svb,singl/unk,2019,diversity,sup_short,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,sup_med,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,sup_tall,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,sup_sapl,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,exp_short,1012.8358482059843
red_pine,control,770,1,svb,singl/unk,2019,diversity,exp_med,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,exp_tall,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,exp_sapl,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,suppressed,0
red_pine,control,770,1,svb,singl/unk,2019,diversity,exposed,1012.8358482059843
red_pine,control,770,1,svb,singl/unk,2019,diversity,total,1012.8358482059843
red_pine,control,770,1,svb,singl/unk,2019,diversity,winners,0
red_pine,control,771,1,svb,singl/unk,2019,diversity,sup_short,1012.8358482059843
red_pine,control,771,1,svb,singl/unk,2019,diversity,sup_med,0
red_pine,control,771,1,svb,singl/unk,2019,diversity,sup_tall,0
red_pine,control,771,1,svb,singl/unk,2019,diversity,sup_sapl,0
red_pine,control,771,1,svb,singl/unk,2019,diversity,exp_short,1012.8358482059843
red_pine,control,771,1,svb,singl/unk,2019,diversity,exp_med,0
red_pine,control,771,1,svb,singl/unk,2019,diversity,exp_tall,0
red_pine,control,771,1,svb,singl/unk,2019,diversity,exp_sapl,0
red_pine,control,771,1,svb,singl/unk,2019,diversity,suppressed,1012.8358482059843
red_pine,control,771,1,svb,singl/unk,2019,diversity,exposed,1012.8358482059843
red_pine,control,771,1,svb,singl/unk,2019,diversity,total,2025.6716964119687
red_pine,control,771,1,svb,singl/unk,2019,diversity,winners,385.1589656094425
red_pine,control,773,1,svb,root,2019,diversity,sup_short,0
red_pine,control,773,1,svb,root,2019,diversity,sup_med,0
red_pine,control,773,1,svb,root,2019,diversity,sup_tall,0
red_pine,control,773,1,svb,root,2019,diversity,sup_sapl,0
red_pine,control,773,1,svb,root,2019,diversity,exp_short,4051.3433928239374
red_pine,control,773,1,svb,root,2019,diversity,exp_med,0
red_pine,control,773,1,svb,root,2019,diversity,exp_tall,0
red_pine,control,773,1,svb,root,2019,diversity,exp_sapl,0
red_pine,control,773,1,svb,root,2019,diversity,suppressed,0
red_pine,control,773,1,svb,root,2019,diversity,exposed,4051.3433928239374
red_pine,control,773,1,svb,root,2019,diversity,total,4051.3433928239374
red_pine,control,773,1,svb,root,2019,diversity,winners,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,sup_short,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,sup_med,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,sup_tall,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,sup_sapl,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,exp_short,1012.8358482059843
red_pine,control,773,1,svb,singl/unk,2019,diversity,exp_med,385.1589656094425
red_pine,control,773,1,svb,singl/unk,2019,diversity,exp_tall,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,exp_sapl,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,suppressed,0
red_pine,control,773,1,svb,singl/unk,2019,diversity,exposed,1397.9948138154268
red_pine,control,773,1,svb,singl/unk,2019,diversity,total,1397.9948138154268
red_pine,control,773,1,svb,singl/unk,2019,diversity,winners,0
red_pine,control,775,1,svb,stump,2019,diversity,sup_short,0
red_pine,control,775,1,svb,stump,2019,diversity,sup_med,0
red_pine,control,775,1,svb,stump,2019,diversity,sup_tall,0
red_pine,control,775,1,svb,stump,2019,diversity,sup_sapl,0
red_pine,control,775,1,svb,stump,2019,diversity,exp_short,1012.8358482059843
red_pine,control,775,1,svb,stump,2019,diversity,exp_med,0
red_pine,control,775,1,svb,stump,2019,diversity,exp_tall,0
red_pine,control,775,1,svb,stump,2019,diversity,exp_sapl,0
red_pine,control,775,1,svb,stump,2019,diversity,suppressed,0
red_pine,control,775,1,svb,stump,2019,diversity,exposed,1012.8358482059843
red_pine,control,775,1,svb,stump,2019,diversity,total,1012.8358482059843
red_pine,control,775,1,svb,stump,2019,diversity,winners,0
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,sup_short,1012.8358482059843
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,suppressed,1012.8358482059843
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,total,1397.9948138154268
gas_line,perimeter,801,1,bta,singl/unk,2019,diversity,winners,385.1589656094425
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,exp_med,1925.7948280472124
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,exposed,1925.7948280472124
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,total,1925.7948280472124
gas_line,perimeter,802,1,bta,singl/unk,2019,diversity,winners,770.317931218885
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,sup_short,1012.8358482059843
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,suppressed,1012.8358482059843
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,total,1397.9948138154268
gas_line,perimeter,805,1,pb,singl/unk,2019,diversity,winners,0
gas_line,perimeter,805,1,bta,root,2019,diversity,sup_short,0
gas_line,perimeter,805,1,bta,root,2019,diversity,sup_med,0
gas_line,perimeter,805,1,bta,root,2019,diversity,sup_tall,0
gas_line,perimeter,805,1,bta,root,2019,diversity,sup_sapl,0
gas_line,perimeter,805,1,bta,root,2019,diversity,exp_short,0
gas_line,perimeter,805,1,bta,root,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,805,1,bta,root,2019,diversity,exp_tall,0
gas_line,perimeter,805,1,bta,root,2019,diversity,exp_sapl,0
gas_line,perimeter,805,1,bta,root,2019,diversity,suppressed,0
gas_line,perimeter,805,1,bta,root,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,805,1,bta,root,2019,diversity,total,385.1589656094425
gas_line,perimeter,805,1,bta,root,2019,diversity,winners,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,exp_med,770.317931218885
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,exposed,770.317931218885
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,total,770.317931218885
gas_line,perimeter,805,1,bta,singl/unk,2019,diversity,winners,770.317931218885
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,exp_short,2025.6716964119687
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,exp_med,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,exposed,2025.6716964119687
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,total,2025.6716964119687
gas_line,perimeter,806,1,bta,singl/unk,2019,diversity,winners,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,total,385.1589656094425
gas_line,perimeter,807,1,bta,singl/unk,2019,diversity,winners,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,exp_med,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,exp_sapl,385.1589656094425
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,exposed,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,total,0
gas_line,perimeter,810,1,svb,singl/unk,2019,diversity,winners,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,sup_short,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,sup_med,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,sup_tall,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,sup_sapl,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,exp_short,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,810,1,svb,stump,2019,diversity,exp_tall,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,exp_sapl,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,suppressed,0
gas_line,perimeter,810,1,svb,stump,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,810,1,svb,stump,2019,diversity,total,385.1589656094425
gas_line,perimeter,810,1,svb,stump,2019,diversity,winners,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,total,385.1589656094425
gas_line,perimeter,811,1,bta,singl/unk,2019,diversity,winners,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,total,385.1589656094425
gas_line,perimeter,812,1,bta,singl/unk,2019,diversity,winners,385.1589656094425
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,exp_med,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,exp_tall,385.1589656094425
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,total,385.1589656094425
gas_line,perimeter,813,1,gb,singl/unk,2019,diversity,winners,385.1589656094425
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,sup_med,0
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,exp_short,5064.179241029922
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,exp_med,1155.4768968283274
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,suppressed,0
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,exposed,6219.65613785825
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,total,6219.65613785825
gas_line,perimeter,815,1,bta,singl/unk,2019,diversity,winners,770.317931218885
gas_line,perimeter,817,1,bta,root,2019,diversity,sup_short,0
gas_line,perimeter,817,1,bta,root,2019,diversity,sup_med,385.1589656094425
gas_line,perimeter,817,1,bta,root,2019,diversity,sup_tall,0
gas_line,perimeter,817,1,bta,root,2019,diversity,sup_sapl,0
gas_line,perimeter,817,1,bta,root,2019,diversity,exp_short,0
gas_line,perimeter,817,1,bta,root,2019,diversity,exp_med,4236.748621703868
gas_line,perimeter,817,1,bta,root,2019,diversity,exp_tall,0
gas_line,perimeter,817,1,bta,root,2019,diversity,exp_sapl,0
gas_line,perimeter,817,1,bta,root,2019,diversity,suppressed,385.1589656094425
gas_line,perimeter,817,1,bta,root,2019,diversity,exposed,4236.748621703868
gas_line,perimeter,817,1,bta,root,2019,diversity,total,4621.90758731331
gas_line,perimeter,817,1,bta,root,2019,diversity,winners,1155.4768968283274
gas_line,perimeter,818,1,bta,root,2019,diversity,sup_short,1012.8358482059843
gas_line,perimeter,818,1,bta,root,2019,diversity,sup_med,0
gas_line,perimeter,818,1,bta,root,2019,diversity,sup_tall,0
gas_line,perimeter,818,1,bta,root,2019,diversity,sup_sapl,0
gas_line,perimeter,818,1,bta,root,2019,diversity,exp_short,0
gas_line,perimeter,818,1,bta,root,2019,diversity,exp_med,770.317931218885
gas_line,perimeter,818,1,bta,root,2019,diversity,exp_tall,770.317931218885
gas_line,perimeter,818,1,bta,root,2019,diversity,exp_sapl,0
gas_line,perimeter,818,1,bta,root,2019,diversity,suppressed,1012.8358482059843
gas_line,perimeter,818,1,bta,root,2019,diversity,exposed,1540.63586243777
gas_line,perimeter,818,1,bta,root,2019,diversity,total,2553.4717106437542
gas_line,perimeter,818,1,bta,root,2019,diversity,winners,385.1589656094425
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,sup_short,2025.6716964119687
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,sup_med,385.1589656094425
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,exp_med,385.1589656094425
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,suppressed,2410.830662021411
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,exposed,385.1589656094425
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,total,2795.9896276308536
gas_line,perimeter,819,1,svb,singl/unk,2019,diversity,winners,0
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,sup_short,0
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,sup_med,385.1589656094425
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,exp_med,770.317931218885
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,exp_tall,0
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,exp_sapl,0
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,suppressed,385.1589656094425
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,exposed,770.317931218885
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,total,1155.4768968283274
gas_line,perimeter,819,1,pb,singl/unk,2019,diversity,winners,0
gas_line,perimeter,819,1,bta,singl/unk,2019,diversity,sup_short,1012.8358482059843
gas_line,perimeter,819,1,bta,singl/unk,2019,diversity,sup_med,385.1589656094425
gas_line,perimeter,819,1,bta,singl/unk,2019,diversity,sup_tall,0
gas_line,perimeter,819,1,bta,singl/unk,2019,diversity,sup_sapl,0
gas_line,perimeter,819,1,bta,singl/unk,2019,diversity,exp_short,0
gas_line,perimeter,819,1,bta,singl/unk,2019,diversity,exp_med,1540.63586243777
