point,count,spp,origin,harvest,location,year,wall,cut,season,numb_yrs_grow,type,size,stems.per.acre
767,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,exposed,4051.3433928239374
767,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,total,4051.3433928239374
767,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,3038.507544617953
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,3038.507544617953
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,3038.507544617953
767,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
768,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
768,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,2025.6716964119687
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,2025.6716964119687
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,2025.6716964119687
769,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
769,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,2025.6716964119687
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,2025.6716964119687
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,2025.6716964119687
770,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,4051.3433928239374
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,4051.3433928239374
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,4051.3433928239374
770,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,770.317931218885
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
770,1,bc,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,2025.6716964119687
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,2025.6716964119687
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,2025.6716964119687
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,2025.6716964119687
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,4051.3433928239374
771,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,1012.8358482059843
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,1012.8358482059843
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,0
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
771,1,sb,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,3038.507544617953
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,3038.507544617953
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,0
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,3038.507544617953
771,1,wa,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
771,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
772,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
773,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,3038.507544617953
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,exposed,3038.507544617953
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,total,3038.507544617953
774,1,rm,veg,red_pine,control,2019,control,2017,2019,2,commercial,winners,770.317931218885
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,2025.6716964119687
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,exposed,2025.6716964119687
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,total,2025.6716964119687
774,1,wo,veg,red_pine,control,2019,control,2017,2019,2,commercial,winners,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,2025.6716964119687
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,2025.6716964119687
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,2025.6716964119687
774,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,770.317931218885
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
775,1,rm,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_short,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_med,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_tall,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,sup_sapl,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_short,1012.8358482059843
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_med,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_tall,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exp_sapl,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,suppressed,0
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,exposed,1012.8358482059843
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,total,1012.8358482059843
775,1,ro,singl/unk,red_pine,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_short,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_med,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_tall,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_sapl,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_short,3038.507544617953
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_med,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_tall,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_sapl,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,suppressed,0
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exposed,3038.507544617953
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,total,3038.507544617953
384,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,winners,1155.4768968283274
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_short,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_med,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_tall,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_sapl,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_short,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_med,1155.4768968283274
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_tall,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_sapl,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,suppressed,0
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exposed,1155.4768968283274
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,total,1155.4768968283274
385,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,winners,1155.4768968283274
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_short,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_med,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_tall,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_sapl,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_short,4051.3433928239374
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_med,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_tall,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_sapl,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,suppressed,0
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exposed,4051.3433928239374
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,total,4051.3433928239374
385,1,wa,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,winners,385.1589656094425
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_short,2025.6716964119687
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_med,0
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_tall,0
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_sapl,0
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_short,18231.04526770772
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_med,0
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_tall,0
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_sapl,0
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,suppressed,2025.6716964119687
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exposed,18231.04526770772
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,total,20256.71696411969
386,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,winners,1540.63586243777
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_short,8102.686785647875
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_med,0
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_tall,0
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_sapl,0
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_short,23295.22450873764
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_med,0
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_tall,0
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_sapl,0
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,suppressed,8102.686785647875
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exposed,23295.22450873764
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,total,31397.911294385514
387,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,winners,1540.63586243777
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_short,2025.6716964119687
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_med,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_tall,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,sup_sapl,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_short,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_med,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_tall,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exp_sapl,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,suppressed,2025.6716964119687
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,exposed,0
388,1,sb,singl/unk,sta_rd,control,2019,control,2017,2019,2,commercial,total,2025.6716964119687
