harvest,location,point,wall,season,cut,year,numb_yrs_grow,origin,spp,LT_seedling,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
gas_line,perimeter,808,protected,2022,2017,2022,5,veg,372,0,0,0,0,0,0,770.317931218885,4236.748621703868,770.317931218885,0,5777.384484141638,5777.384484141638,1155.4768968283274
gas_line,perimeter,808,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,0,1925.7948280472124,385.1589656094425,0,0,2310.953793656655,2310.953793656655,385.1589656094425
gas_line,perimeter,808,protected,2022,2017,2022,5,singl/unk,541,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,808,protected,2022,2017,2022,5,singl/unk,761,0,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,perimeter,808,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,809,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,809,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,809,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,1012.8358482059843,1925.7948280472124,385.1589656094425,0,0,3323.789641862639,3323.789641862639,0
gas_line,perimeter,809,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,1540.63586243777,2310.953793656655,385.1589656094425,0,4236.748621703868,4236.748621703868,1540.63586243777
gas_line,perimeter,810,protected,2022,2017,2022,5,singl/unk,004,2025.6716964119687,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,810,protected,2022,2017,2022,5,singl/unk,129,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,810,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,0
gas_line,perimeter,810,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,10128.358482059844,6162.54344975108,3466.4306904849823,0,0,19757.332622295908,19757.332622295908,0
gas_line,perimeter,810,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,1012.8358482059843,1155.4768968283274,770.317931218885,770.317931218885,0,3708.9486074720817,3708.9486074720817,1540.63586243777
gas_line,perimeter,810,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,0
gas_line,perimeter,810,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,811,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,811,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,5777.384484141638,15021.199658768257,385.1589656094425,0,21183.74310851934,21183.74310851934,1540.63586243777
gas_line,perimeter,811,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,15192.537723089765,13865.72276193993,385.1589656094425,0,0,29443.419450639136,29443.419450639136,0
gas_line,perimeter,811,protected,2022,2017,2022,5,singl/unk,743,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,811,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,1925.7948280472124,2696.1127592660973,0,0,4621.90758731331,4621.90758731331,0
gas_line,perimeter,812,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,812,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,770.317931218885,2696.1127592660973,0,0,3466.4306904849823,3466.4306904849823,385.1589656094425
gas_line,perimeter,812,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,6077.015089235906,7318.0203465794075,0,0,0,13395.035435815313,13395.035435815313,0
gas_line,perimeter,812,protected,2022,2017,2022,5,singl/unk,621,0,0,0,0,0,2025.6716964119687,1925.7948280472124,1155.4768968283274,0,0,5106.9434212875085,5106.9434212875085,1155.4768968283274
gas_line,perimeter,812,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,812,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,813,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,813,protected,2022,2017,2022,5,singl/unk,318,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,813,protected,2022,2017,2022,5,singl/unk,701,0,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,813,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,813,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,813,protected,2022,2017,2022,5,singl/unk,951,0,1012.8358482059843,0,0,0,0,0,385.1589656094425,0,1012.8358482059843,385.1589656094425,1397.9948138154268,385.1589656094425
gas_line,perimeter,814,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,814,protected,2022,2017,2022,5,singl/unk,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,815,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,815,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,1012.8358482059843,0,1540.63586243777,0,0,2553.4717106437542,2553.4717106437542,770.317931218885
gas_line,perimeter,815,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,2025.6716964119687,1540.63586243777,770.317931218885,0,0,4336.625490068624,4336.625490068624,0
gas_line,perimeter,815,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,385.1589656094425,770.317931218885,385.1589656094425,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,perimeter,816,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,816,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,1540.63586243777,6547.702415360522,0,0,8088.3382777982915,8088.3382777982915,770.317931218885
gas_line,perimeter,816,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,0,1155.4768968283274,385.1589656094425,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,perimeter,816,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,817,protected,2022,2017,2022,5,singl/unk,004,2025.6716964119687,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,817,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,817,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,1012.8358482059843,1155.4768968283274,385.1589656094425,0,0,2553.4717106437542,2553.4717106437542,385.1589656094425
gas_line,perimeter,817,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,1012.8358482059843,1540.63586243777,0,0,0,2553.4717106437542,2553.4717106437542,0
gas_line,perimeter,817,protected,2022,2017,2022,5,singl/unk,541,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,817,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,3081.27172487554,1925.7948280472124,0,0,5007.066552922752,5007.066552922752,0
gas_line,perimeter,817,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,0,770.317931218885,385.1589656094425,0,0,1155.4768968283274,1155.4768968283274,385.1589656094425
gas_line,perimeter,817,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,817,protected,2022,2017,2022,5,singl/unk,762,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,817,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,818,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,818,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425,0,1155.4768968283274,1155.4768968283274,385.1589656094425
gas_line,perimeter,818,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,818,protected,2022,2017,2022,5,singl/unk,541,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,818,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,0,1155.4768968283274,385.1589656094425,0,1540.63586243777,1540.63586243777,0
gas_line,perimeter,818,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,1012.8358482059843,0,385.1589656094425,1540.63586243777,0,2938.6306762531967,2938.6306762531967,1155.4768968283274
gas_line,perimeter,818,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,819,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,819,protected,2022,2017,2022,5,singl/unk,355,0,0,0,0,0,0,3851.5896560944248,0,0,0,3851.5896560944248,3851.5896560944248,0
gas_line,perimeter,819,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,770.317931218885,770.317931218885,0,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,perimeter,819,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,12154.030178471812,5777.384484141638,0,0,0,17931.41466261345,17931.41466261345,0
gas_line,perimeter,819,protected,2022,2017,2022,5,singl/unk,701,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,819,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,1925.7948280472124,0,0,0,1925.7948280472124,1925.7948280472124,0
gas_line,perimeter,819,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,819,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,1540.63586243777,3081.27172487554,0,0,4621.90758731331,4621.90758731331,770.317931218885
gas_line,perimeter,819,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,820,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,820,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,820,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,4051.3433928239374,1540.63586243777,1540.63586243777,0,0,7132.615117699477,7132.615117699477,0
gas_line,perimeter,820,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,0
gas_line,perimeter,820,protected,2022,2017,2022,5,singl/unk,541,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,820,protected,2022,2017,2022,5,singl/unk,621,0,0,0,0,0,6077.015089235906,770.317931218885,0,0,0,6847.333020454791,6847.333020454791,0
gas_line,perimeter,820,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,1012.8358482059843,1540.63586243777,2310.953793656655,1925.7948280472124,0,6790.220332347621,6790.220332347621,770.317931218885
gas_line,perimeter,820,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,385.1589656094425,3081.27172487554,770.317931218885,0,4236.748621703868,4236.748621703868,770.317931218885
gas_line,perimeter,820,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,perimeter,821,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,821,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,1012.8358482059843,770.317931218885,385.1589656094425,0,0,2168.312745034312,2168.312745034312,0
gas_line,perimeter,821,protected,2022,2017,2022,5,singl/unk,375,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,821,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,821,protected,2022,2017,2022,5,singl/unk,541,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,821,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,770.317931218885,770.317931218885,385.1589656094425,0,1925.7948280472124,1925.7948280472124,0
gas_line,perimeter,821,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,0,770.317931218885,1540.63586243777,0,0,2310.953793656655,2310.953793656655,0
gas_line,perimeter,821,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,385.1589656094425,1925.7948280472124,1540.63586243777,0,3851.5896560944248,3851.5896560944248,1540.63586243777
gas_line,perimeter,822,protected,2022,2017,2022,5,singl/unk,004,2025.6716964119687,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,822,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,822,protected,2022,2017,2022,5,veg,318,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,822,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,4051.3433928239374,385.1589656094425,0,0,0,4436.502358433379,4436.502358433379,0
gas_line,perimeter,822,protected,2022,2017,2022,5,singl/unk,375,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,perimeter,822,protected,2022,2017,2022,5,singl/unk,541,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,822,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,822,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,2025.6716964119687,2310.953793656655,0,0,0,4336.625490068624,4336.625490068624,770.317931218885
gas_line,perimeter,823,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,823,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,823,protected,2022,2017,2022,5,singl/unk,541,0,0,0,0,0,3038.507544617953,1155.4768968283274,385.1589656094425,0,0,4579.1434070557225,4579.1434070557225,0
gas_line,perimeter,823,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,1925.7948280472124,385.1589656094425,770.317931218885,0,3081.27172487554,3081.27172487554,1155.4768968283274
gas_line,perimeter,823,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,0
gas_line,perimeter,823,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,0,385.1589656094425,385.1589656094425,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,perimeter,823,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,824,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,824,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,824,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,824,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,0,770.317931218885,770.317931218885,0
gas_line,perimeter,824,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,0,385.1589656094425,2696.1127592660973,0,3081.27172487554,3081.27172487554,1540.63586243777
gas_line,perimeter,825,protected,2022,2017,2022,5,singl/unk,004,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,825,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,0
gas_line,perimeter,825,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,825,protected,2022,2017,2022,5,singl/unk,701,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,825,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,0,0,1925.7948280472124,2696.1127592660973,0,4621.90758731331,4621.90758731331,1540.63586243777
gas_line,perimeter,826,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,826,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,826,protected,2022,2017,2022,5,veg,316,0,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,385.1589656094425
gas_line,perimeter,826,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,4051.3433928239374,770.317931218885,0,0,0,4821.661324042822,4821.661324042822,770.317931218885
gas_line,perimeter,826,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,7089.85093744189,4236.748621703868,0,0,0,11326.599559145758,11326.599559145758,385.1589656094425
gas_line,perimeter,826,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,4051.3433928239374,1925.7948280472124,0,0,0,5977.138220871149,5977.138220871149,0
gas_line,perimeter,826,protected,2022,2017,2022,5,singl/unk,833,0,1012.8358482059843,0,0,0,0,385.1589656094425,0,0,1012.8358482059843,385.1589656094425,1397.9948138154268,0
gas_line,perimeter,827,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,827,protected,2022,2017,2022,5,veg,316,0,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
gas_line,perimeter,827,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,827,protected,2022,2017,2022,5,singl/unk,375,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,827,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
gas_line,perimeter,827,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,4051.3433928239374,1925.7948280472124,0,0,0,5977.138220871149,5977.138220871149,0
gas_line,perimeter,827,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,0,3466.4306904849823,385.1589656094425,385.1589656094425,0,4236.748621703868,4236.748621703868,1155.4768968283274
gas_line,perimeter,827,protected,2022,2017,2022,5,singl/unk,920,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,828,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,828,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,828,protected,2022,2017,2022,5,veg,355,0,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
gas_line,perimeter,828,protected,2022,2017,2022,5,singl/unk,355,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,828,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,2025.6716964119687,1540.63586243777,770.317931218885,0,0,4336.625490068624,4336.625490068624,0
gas_line,perimeter,828,protected,2022,2017,2022,5,singl/unk,375,0,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,0
gas_line,perimeter,828,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,828,protected,2022,2017,2022,5,veg,541,0,0,0,0,0,0,385.1589656094425,385.1589656094425,770.317931218885,0,1540.63586243777,1540.63586243777,1155.4768968283274
gas_line,perimeter,828,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,8102.686785647875,2310.953793656655,770.317931218885,0,0,11183.958510523415,11183.958510523415,385.1589656094425
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,315,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,perimeter,829,protected,2022,2017,2022,5,veg,316,0,0,0,0,0,0,770.317931218885,385.1589656094425,385.1589656094425,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,355,0,0,0,0,0,1012.8358482059843,1925.7948280472124,0,0,0,2938.6306762531967,2938.6306762531967,0
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,375,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,829,protected,2022,2017,2022,5,veg,531,0,0,0,0,0,6077.015089235906,2310.953793656655,0,0,0,8387.968882892561,8387.968882892561,0
gas_line,perimeter,829,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,761,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,829,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,0
gas_line,perimeter,830,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,830,protected,2022,2017,2022,5,veg,316,0,0,0,0,0,8102.686785647875,1925.7948280472124,385.1589656094425,0,0,10413.640579304529,10413.640579304529,1155.4768968283274
gas_line,perimeter,830,protected,2022,2017,2022,5,singl/unk,355,0,0,0,0,0,2025.6716964119687,770.317931218885,0,0,0,2795.9896276308536,2795.9896276308536,0
gas_line,perimeter,830,protected,2022,2017,2022,5,veg,355,0,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
gas_line,perimeter,830,protected,2022,2017,2022,5,veg,372,0,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
gas_line,perimeter,830,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,6077.015089235906,1155.4768968283274,0,0,0,7232.491986064233,7232.491986064233,0
gas_line,perimeter,830,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,3038.507544617953,2696.1127592660973,0,0,0,5734.62030388405,5734.62030388405,385.1589656094425
gas_line,perimeter,830,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,831,protected,2022,2017,2022,5,singl/unk,004,2025.6716964119687,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,831,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,1012.8358482059843,1155.4768968283274,0,0,0,2168.312745034312,2168.312745034312,0
gas_line,perimeter,831,protected,2022,2017,2022,5,veg,316,0,0,0,0,0,1012.8358482059843,3081.27172487554,3081.27172487554,385.1589656094425,0,7560.538263566506,7560.538263566506,1540.63586243777
gas_line,perimeter,831,protected,2022,2017,2022,5,veg,351,0,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,831,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,831,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,1012.8358482059843,1155.4768968283274,770.317931218885,0,0,2938.6306762531967,2938.6306762531967,0
gas_line,perimeter,832,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,832,protected,2022,2017,2022,5,singl/unk,316,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,832,protected,2022,2017,2022,5,singl/unk,372,0,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,perimeter,832,protected,2022,2017,2022,5,veg,541,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,832,protected,2022,2017,2022,5,veg,743,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,832,protected,2022,2017,2022,5,veg,746,0,0,0,0,0,1012.8358482059843,770.317931218885,385.1589656094425,0,0,2168.312745034312,2168.312745034312,770.317931218885
gas_line,perimeter,832,protected,2022,2017,2022,5,singl/unk,833,0,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,833,protected,2022,2017,2022,5,singl/unk,004,1012.8358482059843,0,0,0,0,0,0,0,0,0,0,0,0
gas_line,perimeter,833,protected,2022,2017,2022,5,singl/unk,355,0,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,833,protected,2022,2017,2022,5,singl/unk,375,0,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
