harvest,location,point,count,season,spp,origin,cut,year,numb_yrs_grow,wall,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
gas_line,perimeter,820,1,2020,eh,veg,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,perimeter,820,1,2020,ec,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,820,1,2020,bta,veg,2017,2020,3,protected,1012.8358482059843,385.1589656094425,0,0,0,3081.27172487554,2310.953793656655,385.1589656094425,1397.9948138154268,5777.384484141638,7175.379297957064,770.317931218885
gas_line,perimeter,820,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,3081.27172487554,2696.1127592660973,0,0,6790.2203323476215,6790.2203323476215,770.317931218885
gas_line,perimeter,820,1,2020,ro,singl/unk,2017,2020,3,protected,2025.6716964119687,0,0,0,0,0,0,0,2025.6716964119687,0,2025.6716964119687,0
gas_line,perimeter,821,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,0,1540.63586243777,385.1589656094425,0,0,1925.7948280472124,1925.7948280472124,0
gas_line,perimeter,821,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,821,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,0,3851.5896560944248,770.317931218885,0,0,4621.90758731331,4621.90758731331,1155.4768968283274
gas_line,perimeter,821,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,0,1155.4768968283274,1155.4768968283274,0,0,2310.953793656655,2310.953793656655,0
gas_line,perimeter,821,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,1540.63586243777,2310.953793656655,385.1589656094425,0,5249.584469909851,5249.584469909851,385.1589656094425
gas_line,perimeter,822,1,2020,yb,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,822,1,2020,sb,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,822,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,385.1589656094425
gas_line,perimeter,822,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,822,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,385.1589656094425
gas_line,perimeter,822,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,3038.507544617953,2310.953793656655,0,0,0,5349.461338274608,5349.461338274608,770.317931218885
gas_line,perimeter,823,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,823,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,3038.507544617953,1155.4768968283274,0,0,0,4193.9844414462805,4193.9844414462805,0
gas_line,perimeter,823,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,0,2310.953793656655,385.1589656094425,385.1589656094425,0,3081.27172487554,3081.27172487554,770.317931218885
gas_line,perimeter,823,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,0,1540.63586243777,385.1589656094425,0,0,1925.7948280472124,1925.7948280472124,770.317931218885
gas_line,perimeter,823,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,385.1589656094425,385.1589656094425,0,1540.63586243777,1540.63586243777,0
gas_line,perimeter,824,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,0,0,0,1155.4768968283274,0,1155.4768968283274,1155.4768968283274,385.1589656094425
gas_line,perimeter,824,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,824,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,0,1155.4768968283274,1925.7948280472124,0,3081.27172487554,3081.27172487554,1155.4768968283274
gas_line,perimeter,825,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,770.317931218885,0,1783.1537794248693,1783.1537794248693,0
gas_line,perimeter,825,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,825,1,2020,ab,veg,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,perimeter,825,1,2020,eh,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,825,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,825,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,825,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,3851.5896560944248,770.317931218885,0,5007.066552922753,5007.066552922753,1540.63586243777
gas_line,perimeter,826,1,2020,rm,veg,2017,2020,3,protected,0,0,0,0,3038.507544617953,385.1589656094425,0,0,0,3423.6665102273955,3423.6665102273955,385.1589656094425
gas_line,perimeter,826,1,2020,svb,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,826,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,826,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,0
gas_line,perimeter,826,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,8102.686785647875,770.317931218885,0,0,0,8873.004716866759,8873.004716866759,1155.4768968283274
gas_line,perimeter,826,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,826,1,2020,ro,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,385.1589656094425,385.1589656094425,0,0,1783.1537794248693,1783.1537794248693,0
gas_line,perimeter,827,1,2020,rm,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,827,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,827,1,2020,pb,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,827,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,827,1,2020,bta,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,827,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,5064.179241029922,0,7318.0203465794075,0,0,12382.19958760933,12382.19958760933,1540.63586243777
gas_line,perimeter,828,1,2020,wa,veg,2017,2020,3,protected,0,0,0,0,0,1155.4768968283274,385.1589656094425,0,0,1540.63586243777,1540.63586243777,385.1589656094425
gas_line,perimeter,828,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,8102.686785647875,3466.4306904849823,770.317931218885,0,0,12339.435407351742,12339.435407351742,1155.4768968283274
gas_line,perimeter,829,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,829,1,2020,svb,singl/unk,2017,2020,3,protected,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,1155.4768968283274
gas_line,perimeter,829,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,829,1,2020,pb,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,829,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,829,1,2020,ab,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,perimeter,829,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,829,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,829,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
gas_line,perimeter,829,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,829,1,2020,ro,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,perimeter,830,1,2020,rm,veg,2017,2020,3,protected,0,0,0,0,5064.179241029922,2310.953793656655,0,0,0,7375.133034686577,7375.133034686577,0
gas_line,perimeter,830,1,2020,sm,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,perimeter,830,1,2020,svb,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,9115.52263385386,1155.4768968283274,0,0,1012.8358482059843,10270.999530682187,11283.835378888172,0
gas_line,perimeter,830,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
gas_line,perimeter,830,1,2020,qa,veg,2017,2020,3,protected,1012.8358482059843,0,0,0,1012.8358482059843,3851.5896560944248,0,0,1012.8358482059843,4864.425504300409,5877.261352506393,1155.4768968283274
gas_line,perimeter,831,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,0
gas_line,perimeter,831,1,2020,rm,veg,2017,2020,3,protected,3038.507544617953,0,0,0,1012.8358482059843,5392.225518532195,3851.5896560944248,0,3038.507544617953,10256.651022832604,13295.158567450557,770.317931218885
gas_line,perimeter,831,1,2020,rm,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,0,385.1589656094425,0,0,1012.8358482059843,385.1589656094425,1397.9948138154268,0
gas_line,perimeter,831,1,2020,sb,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,0,385.1589656094425,0,0,1012.8358482059843,385.1589656094425,1397.9948138154268,0
gas_line,perimeter,831,1,2020,ab,veg,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,perimeter,831,1,2020,qa,veg,2017,2020,3,protected,1012.8358482059843,0,0,0,0,1540.63586243777,1540.63586243777,0,1012.8358482059843,3081.27172487554,4094.107573081524,770.317931218885
gas_line,perimeter,832,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,perimeter,832,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,1155.4768968283274,0,0,0,3181.148593240296,3181.148593240296,1155.4768968283274
gas_line,perimeter,833,1,2020,pb,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,perimeter,833,1,2020,qa,veg,2017,2020,3,protected,3038.507544617953,0,0,0,0,6162.54344975108,770.317931218885,0,3038.507544617953,6932.861380969965,9971.368925587918,1155.4768968283274
gas_line,perimeter,834,1,2020,ns,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,3038.507544617953,0,0,0,1012.8358482059843,3038.507544617953,4051.3433928239374,0
gas_line,perimeter,834,1,2020,rm,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,perimeter,834,1,2020,rm,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,3038.507544617953,0,0,0,1012.8358482059843,3038.507544617953,4051.3433928239374,0
gas_line,perimeter,834,1,2020,pb,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,2025.6716964119687,0,0,0,1012.8358482059843,2025.6716964119687,3038.507544617953,385.1589656094425
gas_line,perimeter,834,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,1155.4768968283274,0,0,0,2168.312745034312,2168.312745034312,1155.4768968283274
gas_line,perimeter,835,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,835,1,2020,sm,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,5064.179241029922,385.1589656094425,0,0,1012.8358482059843,5449.338206639364,6462.174054845349,0
gas_line,perimeter,835,1,2020,sm,veg,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,835,1,2020,pb,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,835,1,2020,ab,veg,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,perimeter,835,1,2020,wa,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,1540.63586243777,0,0,0,3566.3075588497386,3566.3075588497386,1540.63586243777
gas_line,perimeter,835,1,2020,pc,veg,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,perimeter,835,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,835,1,2020,bc,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,perimeter,835,1,2020,bl,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,interior,836,1,2020,sp,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,interior,836,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,interior,836,1,2020,bta,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
gas_line,interior,836,1,2020,qa,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
gas_line,interior,837,1,2020,sp,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,0
gas_line,interior,837,1,2020,sm,veg,2017,2020,3,protected,0,0,0,0,0,4621.90758731331,0,0,0,4621.90758731331,4621.90758731331,385.1589656094425
gas_line,interior,837,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,0,2696.1127592660973,385.1589656094425,0,0,3081.27172487554,3081.27172487554,385.1589656094425
gas_line,interior,837,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,770.317931218885,0,0,1155.4768968283274,1155.4768968283274,770.317931218885
gas_line,interior,838,1,2020,rm,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
gas_line,interior,838,1,2020,rm,veg,2017,2020,3,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,interior,838,1,2020,svb,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,1012.8358482059843,770.317931218885,0,0,1012.8358482059843,1783.1537794248693,2795.9896276308536,0
gas_line,interior,838,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,385.1589656094425,770.317931218885,0,0,2168.312745034312,2168.312745034312,0
gas_line,interior,838,1,2020,wa,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,interior,838,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,interior,838,1,2020,bc,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,interior,838,1,2020,ro,singl/unk,2017,2020,3,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,interior,839,1,2020,rm,veg,2017,2020,3,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,interior,839,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,interior,839,1,2020,eh,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,interior,839,1,2020,qa,veg,2017,2020,3,protected,1012.8358482059843,0,0,0,0,6162.54344975108,1925.7948280472124,0,1012.8358482059843,8088.3382777982915,9101.174126004276,770.317931218885
gas_line,interior,839,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,interior,839,1,2020,bc,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,840,1,2020,stm,singl/unk,2017,2020,3,protected,0,0,0,0,6077.015089235906,1155.4768968283274,0,0,0,7232.491986064233,7232.491986064233,770.317931218885
gas_line,interior,840,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,interior,840,1,2020,svb,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,840,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,interior,840,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,3038.507544617953,385.1589656094425,0,0,0,3423.6665102273955,3423.6665102273955,385.1589656094425
gas_line,interior,840,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,interior,840,1,2020,eh,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,interior,840,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,841,1,2020,svb,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,interior,841,1,2020,sb,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,interior,841,1,2020,pb,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,interior,841,1,2020,qa,veg,2017,2020,3,protected,2025.6716964119687,0,0,0,2025.6716964119687,2696.1127592660973,0,0,2025.6716964119687,4721.784455678066,6747.456152090034,0
gas_line,interior,841,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,5777.384484141638,0,0,0,6790.220332347622,6790.220332347622,770.317931218885
gas_line,interior,842,1,2020,stm,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,0,770.317931218885,1155.4768968283274,0,1012.8358482059843,1925.7948280472124,2938.6306762531967,770.317931218885
gas_line,interior,842,1,2020,sm,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
gas_line,interior,842,1,2020,sm,veg,2017,2020,3,protected,2025.6716964119687,0,0,0,0,0,0,0,2025.6716964119687,0,2025.6716964119687,0
gas_line,interior,842,1,2020,svb,singl/unk,2017,2020,3,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,385.1589656094425
gas_line,interior,842,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,842,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,interior,842,1,2020,cc,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,770.317931218885,0,0,1155.4768968283274,1155.4768968283274,0
gas_line,interior,843,1,2020,sm,singl/unk,2017,2020,3,protected,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,843,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,0,3466.4306904849823,0,0,0,3466.4306904849823,3466.4306904849823,0
gas_line,interior,843,1,2020,pc,veg,2017,2020,3,protected,0,0,0,0,0,0,0,1540.63586243777,0,1540.63586243777,1540.63586243777,1540.63586243777
gas_line,interior,844,1,2020,wa,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,385.1589656094425
gas_line,interior,844,1,2020,ba,veg,2017,2020,3,protected,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1155.4768968283274
gas_line,interior,845,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,interior,845,1,2020,bta,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,interior,845,1,2020,qa,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,interior,846,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,770.317931218885
gas_line,interior,846,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,interior,846,1,2020,pc,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,interior,847,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,interior,847,1,2020,sm,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,0
gas_line,interior,847,1,2020,sm,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,interior,847,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,770.317931218885
gas_line,interior,847,1,2020,wa,veg,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,847,1,2020,ro,singl/unk,2017,2020,3,protected,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,interior,847,1,2020,ba,singl/unk,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,interior,848,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,2025.6716964119687,2696.1127592660973,385.1589656094425,0,0,5106.943421287508,5106.943421287508,1540.63586243777
gas_line,interior,849,1,2020,ab,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,interior,849,1,2020,ro,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
gas_line,interior,850,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,interior,850,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,interior,850,1,2020,eh,singl/unk,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,interior,850,1,2020,bta,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,interior,850,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,1012.8358482059843,2310.953793656655,0,0,0,3323.789641862639,3323.789641862639,1540.63586243777
gas_line,interior,851,1,2020,sm,veg,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,interior,851,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,3038.507544617953,1155.4768968283274,0,0,0,4193.9844414462805,4193.9844414462805,770.317931218885
gas_line,interior,852,1,2020,sm,veg,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,interior,852,1,2020,sm,singl/unk,2017,2020,3,protected,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,interior,852,1,2020,wa,singl/unk,2017,2020,3,protected,0,0,0,0,0,4621.90758731331,0,0,0,4621.90758731331,4621.90758731331,770.317931218885
gas_line,interior,852,1,2020,qa,veg,2017,2020,3,protected,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,interior,853,1,2020,rm,singl/unk,2017,2020,3,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
gas_line,interior,853,1,2020,sm,veg,2017,2020,3,protected,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,385.1589656094425
gas_line,interior,853,1,2020,wa,singl/unk,2017,2020,3,protected,1012.8358482059843,0,0,0,2025.6716964119687,3466.4306904849823,0,0,1012.8358482059843,5492.102386896951,6504.938235102936,770.317931218885
