harvest,season,cut,year,numb_yrs_grow,point,location,wall,spp,count,origin,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total
recknagel,2023,2019,2023,4,138,perimeter,unprotected,833,1,single,0,1155.4648868471602,0,0,0,0,0,0,1155.4648868471602,0,1155.4648868471602
recknagel,2023,2019,2023,4,138,perimeter,unprotected,833,1,single,0,385.15496228238675,0,0,1012.8253208302352,385.15496228238675,0,0,385.15496228238675,1397.980283112622,1783.1352453950087
recknagel,2023,2019,2023,4,138,perimeter,unprotected,866,1,single,0,0,0,0,0,385.15496228238675,7703.099245647735,0,0,8088.254207930122,8088.254207930122
recknagel,2023,2019,2023,4,138,perimeter,unprotected,866,1,single,0,0,0,0,0,0,6547.634358800575,0,0,6547.634358800575,6547.634358800575
recknagel,2023,2019,2023,4,138,perimeter,unprotected,866,1,single,0,0,0,0,0,0,1155.4648868471602,54.16241657096063,0,1209.6273034181208,1209.6273034181208
recknagel,2023,2019,2023,4,138,perimeter,unprotected,951,1,single,0,0,0,0,0,0,385.15496228238675,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,143,perimeter,unprotected,372,1,single,0,0,0,0,0,1540.619849129547,2696.084735976707,0,0,4236.704585106254,4236.704585106254
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,770.3099245647735,0,0,0,0,0,0,770.3099245647735,0,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,9,clump,0,0,0,0,0,3466.394660541481,0,0,0,3466.394660541481,3466.394660541481
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,4,clump,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,3,clump,0,0,0,0,0,1155.4648868471602,0,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,6,clump,0,0,0,0,0,2310.9297736943204,0,0,0,2310.9297736943204,2310.9297736943204
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,1,single,0,0,0,0,0,2310.9297736943204,0,0,0,2310.9297736943204,2310.9297736943204
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,6,clump,0,0,0,0,0,2310.9297736943204,0,0,0,2310.9297736943204,2310.9297736943204
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,3,clump,0,0,0,0,0,1155.4648868471602,0,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,4,clump,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,4,clump,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,531,3,clump,0,0,0,0,0,1155.4648868471602,0,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,833,1,single,0,385.15496228238675,0,0,0,1155.4648868471602,0,0,385.15496228238675,1155.4648868471602,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,316,1,single,0,0,0,0,2025.6506416604705,770.3099245647735,0,0,0,2795.960566225244,2795.960566225244
recknagel,2023,2019,2023,4,144,perimeter,unprotected,356,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,144,perimeter,unprotected,372,1,single,0,0,0,0,5064.126604151176,1155.4648868471602,0,0,0,6219.591490998337,6219.591490998337
recknagel,2023,2019,2023,4,144,perimeter,unprotected,391,1,single,0,0,0,0,0,2310.9297736943204,385.15496228238675,0,0,2696.084735976707,2696.084735976707
recknagel,2023,2019,2023,4,144,perimeter,unprotected,391,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,144,perimeter,unprotected,391,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,144,perimeter,unprotected,391,4,clump,0,0,0,0,0,0,1540.619849129547,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,391,3,clump,0,0,0,0,0,1155.4648868471602,0,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,144,perimeter,unprotected,391,6,clump,0,0,0,0,0,0,2310.9297736943204,0,0,2310.9297736943204,2310.9297736943204
recknagel,2023,2019,2023,4,144,perimeter,unprotected,531,1,single,0,0,0,0,0,1155.4648868471602,0,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,144,perimeter,unprotected,531,4,clump,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,531,4,clump,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,144,perimeter,unprotected,701,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,144,perimeter,unprotected,833,1,single,0,0,0,0,3038.4759624907056,1155.4648868471602,0,0,0,4193.940849337866,4193.940849337866
recknagel,2023,2019,2023,4,144,perimeter,unprotected,833,5,clump,0,0,0,0,0,1925.7748114119338,0,0,0,1925.7748114119338,1925.7748114119338
recknagel,2023,2019,2023,4,145,perimeter,unprotected,316,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,145,perimeter,unprotected,356,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,145,perimeter,unprotected,531,1,single,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,145,perimeter,unprotected,531,3,clump,0,0,0,0,0,1155.4648868471602,0,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,145,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,531,5,clump,0,0,0,0,0,1925.7748114119338,0,0,0,1925.7748114119338,1925.7748114119338
recknagel,2023,2019,2023,4,145,perimeter,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,541,1,single,0,0,0,0,13166.729170793058,7317.944283365348,0,0,0,20484.67345415841,20484.67345415841
recknagel,2023,2019,2023,4,145,perimeter,unprotected,701,1,single,0,0,0,0,0,385.15496228238675,385.15496228238675,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,833,1,single,0,0,0,0,1012.8253208302352,0,0,0,0,1012.8253208302352,1012.8253208302352
recknagel,2023,2019,2023,4,145,perimeter,unprotected,866,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,145,perimeter,unprotected,951,25,clump,0,0,0,0,0,0,0,1354.0604142740158,0,1354.0604142740158,1354.0604142740158
recknagel,2023,2019,2023,4,155,interior,unprotected,316,1,single,1012.8253208302352,770.3099245647735,0,0,0,1155.4648868471602,0,0,1783.1352453950087,1155.4648868471602,2938.600132242169
recknagel,2023,2019,2023,4,155,interior,unprotected,318,10,clump,0,0,0,0,0,3851.5496228238676,0,0,0,3851.5496228238676,3851.5496228238676
recknagel,2023,2019,2023,4,155,interior,unprotected,356,4,clump,0,0,0,0,0,0,1540.619849129547,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,155,interior,unprotected,372,1,single,0,0,0,0,0,0,385.15496228238675,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,155,interior,unprotected,372,3,clump,0,0,0,0,0,0,1155.4648868471602,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,155,interior,unprotected,531,6,clump,0,2310.9297736943204,0,0,0,0,2310.9297736943204,0,2310.9297736943204,2310.9297736943204,4621.859547388641
recknagel,2023,2019,2023,4,155,interior,unprotected,531,4,clump,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,155,interior,unprotected,833,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,160,interior,unprotected,316,1,single,0,385.15496228238675,0,0,0,2310.9297736943204,0,0,385.15496228238675,2310.9297736943204,2696.084735976707
recknagel,2023,2019,2023,4,160,interior,unprotected,372,1,single,0,0,0,0,0,385.15496228238675,385.15496228238675,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,160,interior,unprotected,531,3,clump,0,1155.4648868471602,0,0,0,0,0,0,1155.4648868471602,0,1155.4648868471602
recknagel,2023,2019,2023,4,160,interior,unprotected,531,5,clump,0,1925.7748114119338,0,0,0,0,0,0,1925.7748114119338,0,1925.7748114119338
recknagel,2023,2019,2023,4,160,interior,unprotected,531,13,clump,0,0,0,0,0,5007.014509671028,0,0,0,5007.014509671028,5007.014509671028
recknagel,2023,2019,2023,4,160,interior,unprotected,541,1,single,0,770.3099245647735,0,0,0,1540.619849129547,385.15496228238675,0,770.3099245647735,1925.7748114119338,2696.084735976707
recknagel,2023,2019,2023,4,160,interior,unprotected,746,1,single,0,0,0,0,0,1540.619849129547,385.15496228238675,0,0,1925.7748114119338,1925.7748114119338
recknagel,2023,2019,2023,4,160,interior,unprotected,761,1,single,0,0,0,0,0,0,1155.4648868471602,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,160,interior,unprotected,762,1,single,1012.8253208302352,0,0,0,0,0,0,0,1012.8253208302352,0,1012.8253208302352
recknagel,2023,2019,2023,4,160,interior,unprotected,833,1,single,2025.6506416604705,770.3099245647735,0,0,0,8858.564132494896,0,0,2795.960566225244,8858.564132494896,11654.524698720139
recknagel,2023,2019,2023,4,160,interior,unprotected,951,1,single,0,0,0,0,0,0,385.15496228238675,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,161,interior,unprotected,315,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,161,interior,unprotected,316,1,single,0,1155.4648868471602,0,0,0,2696.084735976707,0,0,1155.4648868471602,2696.084735976707,3851.549622823867
recknagel,2023,2019,2023,4,161,interior,unprotected,356,1,single,0,385.15496228238675,0,0,0,770.3099245647735,770.3099245647735,0,385.15496228238675,1540.619849129547,1925.7748114119338
recknagel,2023,2019,2023,4,161,interior,unprotected,372,1,single,1012.8253208302352,770.3099245647735,0,0,0,4236.704585106254,770.3099245647735,0,1783.1352453950087,5007.014509671028,6790.149755066036
recknagel,2023,2019,2023,4,161,interior,unprotected,391,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,161,interior,unprotected,531,3,clump,0,0,0,0,0,1155.4648868471602,0,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,161,interior,unprotected,531,1,single,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,161,interior,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,161,interior,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,161,interior,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,161,interior,unprotected,541,1,single,0,0,0,0,0,385.15496228238675,385.15496228238675,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,161,interior,unprotected,761,1,single,0,0,0,0,0,0,385.15496228238675,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,161,interior,unprotected,833,1,single,1012.8253208302352,2310.9297736943204,0,0,0,11554.648868471602,0,0,3323.7550945245557,11554.648868471602,14878.403962996159
recknagel,2023,2019,2023,4,161,interior,unprotected,833,1,single,0,0,0,0,0,11554.648868471602,0,0,0,11554.648868471602,11554.648868471602
recknagel,2023,2019,2023,4,167,interior,unprotected,316,1,single,0,385.15496228238675,0,0,0,1540.619849129547,0,0,385.15496228238675,1540.619849129547,1925.7748114119338
recknagel,2023,2019,2023,4,167,interior,unprotected,318,4,clump,0,0,0,0,0,1540.619849129547,0,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,167,interior,unprotected,318,4,clump,0,0,0,0,0,0,1540.619849129547,0,0,1540.619849129547,1540.619849129547
recknagel,2023,2019,2023,4,167,interior,unprotected,372,1,single,1012.8253208302352,1540.619849129547,0,0,0,3081.239698259094,1540.619849129547,0,2553.445169959782,4621.859547388641,7175.304717348423
recknagel,2023,2019,2023,4,167,interior,unprotected,531,2,clump,0,770.3099245647735,0,0,0,0,0,0,770.3099245647735,0,770.3099245647735
recknagel,2023,2019,2023,4,167,interior,unprotected,531,2,clump,0,770.3099245647735,0,0,0,0,0,0,770.3099245647735,0,770.3099245647735
recknagel,2023,2019,2023,4,167,interior,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,167,interior,unprotected,531,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,167,interior,unprotected,761,1,single,0,0,0,0,0,0,385.15496228238675,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,167,interior,unprotected,833,1,single,0,0,0,0,0,385.15496228238675,0,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,167,interior,unprotected,866,1,single,0,0,0,0,0,2310.9297736943204,1540.619849129547,270.8120828548032,0,4122.361705678671,4122.361705678671
recknagel,2023,2019,2023,4,172,interior,unprotected,316,1,single,1012.8253208302352,0,0,0,0,385.15496228238675,0,0,1012.8253208302352,385.15496228238675,1397.980283112622
recknagel,2023,2019,2023,4,172,interior,unprotected,356,1,single,0,770.3099245647735,0,0,0,770.3099245647735,0,0,770.3099245647735,770.3099245647735,1540.619849129547
recknagel,2023,2019,2023,4,172,interior,unprotected,356,5,clump,0,0,0,0,0,1925.7748114119338,0,0,0,1925.7748114119338,1925.7748114119338
recknagel,2023,2019,2023,4,172,interior,unprotected,372,1,single,1012.8253208302352,0,0,0,0,0,0,0,1012.8253208302352,0,1012.8253208302352
recknagel,2023,2019,2023,4,172,interior,unprotected,391,3,clump,0,0,0,0,0,0,1155.4648868471602,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,172,interior,unprotected,391,5,clump,0,0,0,0,0,0,1925.7748114119338,0,0,1925.7748114119338,1925.7748114119338
recknagel,2023,2019,2023,4,172,interior,unprotected,531,2,clump,0,0,0,0,0,770.3099245647735,0,0,0,770.3099245647735,770.3099245647735
recknagel,2023,2019,2023,4,172,interior,unprotected,701,3,clump,0,0,0,0,0,0,1155.4648868471602,0,0,1155.4648868471602,1155.4648868471602
recknagel,2023,2019,2023,4,172,interior,unprotected,701,1,single,0,0,0,0,0,0,385.15496228238675,0,0,385.15496228238675,385.15496228238675
recknagel,2023,2019,2023,4,172,interior,unprotected,833,1,single,0,770.3099245647735,0,0,0,0,0,0,770.3099245647735,0,770.3099245647735
