harvest,wall,location,point,count,season,cut,year,numb_yrs_grow,origin,spp,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
gas_line,control,control,740,1,2021,2017,2021,4,veg,531,0,0,0,0,12154.030178471812,0,0,0,0,12154.030178471812,12154.030178471812,1155.4768968283274
gas_line,control,control,740,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,12154.030178471812,0,0,0,0,12154.030178471812,12154.030178471812,0
gas_line,control,control,740,1,2021,2017,2021,4,singl/unk,743,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,740,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,control,control,741,1,2021,2017,2021,4,veg,746,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,control,control,741,1,2021,2017,2021,4,singl/unk,372,4051.3433928239374,0,0,0,14179.70187488378,385.1589656094425,0,0,4051.3433928239374,14564.860840493222,18616.20423331716,770.317931218885
gas_line,control,control,741,1,2021,2017,2021,4,veg,531,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,770.317931218885
gas_line,control,control,741,1,2021,2017,2021,4,singl/unk,762,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,741,1,2021,2017,2021,4,veg,743,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,741,1,2021,2017,2021,4,singl/unk,761,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
gas_line,control,control,741,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,742,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,control,control,742,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,29372.239597973545,0,0,0,0,29372.239597973545,29372.239597973545,0
gas_line,control,control,742,1,2021,2017,2021,4,veg,531,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,control,control,742,1,2021,2017,2021,4,veg,316,0,0,0,0,2025.6716964119687,1155.4768968283274,0,0,0,3181.148593240296,3181.148593240296,1540.63586243777
gas_line,control,control,742,1,2021,2017,2021,4,singl/unk,391,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,742,1,2021,2017,2021,4,veg,743,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
gas_line,control,control,743,1,2021,2017,2021,4,veg,746,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,743,1,2021,2017,2021,4,singl/unk,372,4051.3433928239374,0,0,0,17218.209419501734,4236.748621703868,0,0,4051.3433928239374,21454.958041205602,25506.30143402954,1540.63586243777
gas_line,control,control,743,1,2021,2017,2021,4,veg,531,1012.8358482059843,0,0,0,0,1155.4768968283274,0,0,1012.8358482059843,1155.4768968283274,2168.312745034312,0
gas_line,control,control,743,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,control,control,744,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,5064.179241029922,2310.953793656655,385.1589656094425,0,0,7760.29200029602,7760.29200029602,1540.63586243777
gas_line,control,control,744,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,744,1,2021,2017,2021,4,veg,743,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,control,control,745,1,2021,2017,2021,4,veg,531,0,0,0,0,6077.015089235906,385.1589656094425,0,0,0,6462.174054845349,6462.174054845349,770.317931218885
gas_line,control,control,745,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
red_pine,control,control,746,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,385.1589656094425
red_pine,control,control,746,1,2021,2017,2021,4,singl/unk,129,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,746,1,2021,2017,2021,4,veg,372,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,770.317931218885
red_pine,control,control,746,1,2021,2017,2021,4,singl/unk,746,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,385.1589656094425
red_pine,control,control,747,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
red_pine,control,control,747,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,770.317931218885
red_pine,control,control,747,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
red_pine,control,control,747,1,2021,2017,2021,4,singl/unk,129,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,748,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
red_pine,control,control,748,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,385.1589656094425
red_pine,control,control,748,1,2021,2017,2021,4,veg,355,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
red_pine,control,control,748,1,2021,2017,2021,4,veg,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,750,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,1155.4768968283274
red_pine,control,control,750,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
red_pine,control,control,751,1,2021,2017,2021,4,veg,763,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,751,1,2021,2017,2021,4,veg,531,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,770.317931218885
red_pine,control,control,751,1,2021,2017,2021,4,veg,355,0,0,0,0,12154.030178471812,0,0,0,0,12154.030178471812,12154.030178471812,0
red_pine,control,control,751,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
red_pine,control,control,752,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,752,1,2021,2017,2021,4,singl/unk,125,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,752,1,2021,2017,2021,4,veg,531,0,0,0,0,7089.85093744189,2696.1127592660973,0,0,0,9785.963696707988,9785.963696707988,770.317931218885
red_pine,control,control,752,1,2021,2017,2021,4,singl/unk,832,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,752,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,0,1925.7948280472124,0,0,0,1925.7948280472124,1925.7948280472124,770.317931218885
red_pine,control,control,752,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,control,control,753,1,2021,2017,2021,4,veg,372,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,770.317931218885
red_pine,control,control,753,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,1155.4768968283274,0,0,0,2168.312745034312,2168.312745034312,385.1589656094425
red_pine,control,control,753,1,2021,2017,2021,4,veg,531,0,0,0,0,8102.686785647875,770.317931218885,0,0,0,8873.004716866759,8873.004716866759,385.1589656094425
red_pine,control,control,754,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,8102.686785647875,1155.4768968283274,0,0,0,9258.163682476203,9258.163682476203,385.1589656094425
red_pine,control,control,754,1,2021,2017,2021,4,veg,531,0,0,0,0,6077.015089235906,385.1589656094425,0,0,0,6462.174054845349,6462.174054845349,0
red_pine,control,control,754,1,2021,2017,2021,4,veg,832,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,1155.4768968283274
red_pine,control,control,754,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,754,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,control,control,755,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,755,1,2021,2017,2021,4,veg,531,0,0,0,0,8102.686785647875,1155.4768968283274,0,385.1589656094425,0,9643.322648085645,9643.322648085645,0
red_pine,control,control,755,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,2025.6716964119687,385.1589656094425,0,385.1589656094425,0,2795.9896276308536,2795.9896276308536,0
red_pine,control,control,755,1,2021,2017,2021,4,singl/unk,832,0,0,0,0,0,770.317931218885,0,770.317931218885,0,1540.63586243777,1540.63586243777,0
red_pine,control,control,755,1,2021,2017,2021,4,veg,355,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
red_pine,control,control,755,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,756,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,756,1,2021,2017,2021,4,veg,531,0,0,0,0,16205.37357129575,385.1589656094425,0,0,0,16590.532536905193,16590.532536905193,1540.63586243777
red_pine,control,control,756,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,756,1,2021,2017,2021,4,veg,355,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,757,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,8102.686785647875,0,0,0,0,8102.686785647875,8102.686785647875,0
red_pine,control,control,757,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,1925.7948280472124,0,0,0,2938.6306762531967,2938.6306762531967,385.1589656094425
red_pine,control,control,757,1,2021,2017,2021,4,veg,531,0,0,0,0,19243.881115913704,0,0,0,0,19243.881115913704,19243.881115913704,0
red_pine,control,control,757,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,control,control,757,1,2021,2017,2021,4,singl/unk,315,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
red_pine,control,control,757,1,2021,2017,2021,4,veg,316,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
red_pine,control,control,758,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,8102.686785647875,0,0,0,0,8102.686785647875,8102.686785647875,0
red_pine,control,control,758,1,2021,2017,2021,4,veg,531,0,0,0,0,16205.37357129575,0,0,0,0,16205.37357129575,16205.37357129575,0
red_pine,control,control,758,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,9115.52263385386,0,0,0,0,9115.52263385386,9115.52263385386,0
red_pine,control,control,758,1,2021,2017,2021,4,veg,743,0,0,0,0,2025.6716964119687,770.317931218885,0,0,0,2795.9896276308536,2795.9896276308536,385.1589656094425
red_pine,control,control,758,1,2021,2017,2021,4,veg,355,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
red_pine,control,control,758,1,2021,2017,2021,4,veg,316,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,1155.4768968283274
red_pine,control,control,759,1,2021,2017,2021,4,veg,355,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,759,1,2021,2017,2021,4,veg,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,759,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,759,1,2021,2017,2021,4,veg,531,0,0,0,0,3038.507544617953,385.1589656094425,0,385.1589656094425,0,3808.825475836838,3808.825475836838,1540.63586243777
campridge,protected,interior,76,1,2021,2019,2021,2,veg,531,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
campridge,protected,interior,76,1,2021,2019,2021,2,veg,746,0,0,0,0,7089.85093744189,0,0,0,0,7089.85093744189,7089.85093744189,1540.63586243777
campridge,protected,interior,76,1,2021,2019,2021,2,veg,743,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,760,1,2021,2017,2021,4,veg,743,0,0,0,0,1012.8358482059843,2310.953793656655,770.317931218885,385.1589656094425,0,4479.266538690967,4479.266538690967,1540.63586243777
red_pine,control,control,760,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,11141.194330265827,0,0,0,0,11141.194330265827,11141.194330265827,0
red_pine,control,control,760,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,760,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,761,1,2021,2017,2021,4,veg,743,0,0,0,0,0,770.317931218885,385.1589656094425,385.1589656094425,0,1540.63586243777,1540.63586243777,770.317931218885
red_pine,control,control,761,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,761,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,4051.3433928239374,770.317931218885,0,0,0,4821.661324042822,4821.661324042822,770.317931218885
red_pine,control,control,761,1,2021,2017,2021,4,veg,531,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
red_pine,control,control,762,1,2021,2017,2021,4,veg,316,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,762,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,762,1,2021,2017,2021,4,veg,531,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
red_pine,control,control,762,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
red_pine,control,control,762,1,2021,2017,2021,4,veg,743,0,0,0,0,3038.507544617953,770.317931218885,385.1589656094425,0,0,4193.9844414462805,4193.9844414462805,1155.4768968283274
red_pine,control,control,762,1,2021,2017,2021,4,singl/unk,129,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,763,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,7089.85093744189,385.1589656094425,0,0,0,7475.009903051332,7475.009903051332,1540.63586243777
red_pine,control,control,763,1,2021,2017,2021,4,singl/unk,129,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,763,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,763,1,2021,2017,2021,4,singl/unk,832,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,763,1,2021,2017,2021,4,veg,743,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,763,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,763,1,2021,2017,2021,4,veg,372,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,764,1,2021,2017,2021,4,singl/unk,129,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,764,1,2021,2017,2021,4,veg,743,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,764,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,385.1589656094425
red_pine,control,control,764,1,2021,2017,2021,4,veg,531,0,0,0,0,10128.358482059844,1155.4768968283274,0,0,0,11283.835378888172,11283.835378888172,1155.4768968283274
red_pine,control,control,764,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,765,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,765,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
red_pine,control,control,765,1,2021,2017,2021,4,veg,531,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
red_pine,control,control,765,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
red_pine,control,control,765,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
red_pine,control,control,766,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
red_pine,control,control,766,1,2021,2017,2021,4,veg,531,0,0,0,0,1012.8358482059843,1155.4768968283274,0,0,0,2168.312745034312,2168.312745034312,385.1589656094425
red_pine,control,control,766,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,766,1,2021,2017,2021,4,veg,743,0,0,0,0,0,1540.63586243777,0,385.1589656094425,0,1925.7948280472124,1925.7948280472124,1155.4768968283274
red_pine,control,control,767,1,2021,2017,2021,4,veg,701,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
red_pine,control,control,767,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,767,1,2021,2017,2021,4,veg,355,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,767,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,767,1,2021,2017,2021,4,veg,316,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,767,1,2021,2017,2021,4,veg,315,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,1540.63586243777
red_pine,control,control,768,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,12154.030178471812,0,0,0,0,12154.030178471812,12154.030178471812,385.1589656094425
red_pine,control,control,768,1,2021,2017,2021,4,veg,316,0,0,0,0,9115.52263385386,0,0,0,0,9115.52263385386,9115.52263385386,770.317931218885
red_pine,control,control,768,1,2021,2017,2021,4,singl/unk,129,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
red_pine,control,control,768,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
red_pine,control,control,768,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,768,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,0
red_pine,control,control,768,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,769,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,13166.866026677797,0,0,0,0,13166.866026677797,13166.866026677797,0
red_pine,control,control,769,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
red_pine,control,control,769,1,2021,2017,2021,4,veg,316,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
red_pine,control,control,769,1,2021,2017,2021,4,veg,531,0,0,0,0,4051.3433928239374,385.1589656094425,0,0,0,4436.502358433379,4436.502358433379,385.1589656094425
red_pine,control,control,769,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
red_pine,control,control,769,1,2021,2017,2021,4,singl/unk,318,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,769,1,2021,2017,2021,4,singl/unk,763,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,769,1,2021,2017,2021,4,veg,701,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,770.317931218885
red_pine,control,control,769,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,interior,77,1,2021,2019,2021,2,veg,531,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1540.63586243777
red_pine,control,control,770,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,8102.686785647875,0,0,0,0,8102.686785647875,8102.686785647875,1540.63586243777
red_pine,control,control,770,1,2021,2017,2021,4,veg,316,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,770,1,2021,2017,2021,4,veg,743,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,770,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,770,1,2021,2017,2021,4,singl/unk,762,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,770,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,0
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
red_pine,control,control,771,1,2021,2017,2021,4,veg,316,0,0,0,0,2025.6716964119687,770.317931218885,0,0,0,2795.9896276308536,2795.9896276308536,0
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,391,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,762,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,control,control,771,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,control,control,771,1,2021,2017,2021,4,veg,833,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,770.317931218885
red_pine,control,control,772,1,2021,2017,2021,4,veg,355,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
red_pine,control,control,772,1,2021,2017,2021,4,veg,833,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
red_pine,control,control,773,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,12154.030178471812,0,0,0,0,12154.030178471812,12154.030178471812,0
red_pine,control,control,773,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,0
red_pine,control,control,773,1,2021,2017,2021,4,veg,531,0,0,0,0,6077.015089235906,1540.63586243777,0,0,0,7617.650951673676,7617.650951673676,770.317931218885
red_pine,control,control,773,1,2021,2017,2021,4,veg,355,0,0,0,0,6077.015089235906,0,0,0,0,6077.015089235906,6077.015089235906,0
red_pine,control,control,773,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,773,1,2021,2017,2021,4,singl/unk,315,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,control,control,773,1,2021,2017,2021,4,veg,316,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,770.317931218885
red_pine,control,control,774,1,2021,2017,2021,4,singl/unk,802,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,774,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,774,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
red_pine,control,control,774,1,2021,2017,2021,4,veg,802,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,control,control,774,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,control,control,774,1,2021,2017,2021,4,veg,316,0,0,0,0,3038.507544617953,2310.953793656655,0,0,0,5349.461338274608,5349.461338274608,1540.63586243777
red_pine,control,control,774,1,2021,2017,2021,4,veg,541,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,control,control,775,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
